time_ms,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,grip_force,emg_level,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,exercise_state,interpretation
2300,6.7,6.8,4.7,6.3,4.2,2,85,0.005,0.03,0.997,-0.951,0.276,-0.204,rest,no_exercise
2400,5.3,5.8,5.8,2.8,3.9,3,96,0.058,0.026,0.918,0.385,-0.958,0.807,rest,no_exercise
2500,5.3,3.7,7.4,5.8,2.8,2,71,0.022,-0.019,1.021,-0.712,0.159,0.907,rest,no_exercise
2600,3.8,5.0,5.0,4.0,5.6,2,69,0.055,0.006,0.975,-0.318,-0.392,0.615,rest,no_exercise
2700,4.4,5.1,4.3,5.3,4.4,3,78,0.037,0.003,0.977,-0.43,-0.47,-0.37,rest,no_exercise
2800,3.1,5.3,4.2,6.2,7.0,2,61,0.012,-0.012,0.935,-0.125,0.143,-0.23,rest,no_exercise
2900,3.1,3.2,6.2,3.9,3.1,2,91,0.006,-0.0,1.002,0.375,0.7,-0.275,rest,no_exercise
3000,5.2,2.9,3.4,5.3,4.8,2,66,0.031,-0.023,0.952,-0.324,0.123,-1.061,rest,no_exercise
3100,4.1,3.9,3.0,4.9,4.4,1,72,0.034,-0.04,0.97,-0.316,0.035,0.106,rest,no_exercise
3200,3.5,4.8,3.8,3.1,2.0,3,86,0.049,-0.025,0.981,-0.029,-0.044,0.005,rest,no_exercise
3300,1.3,4.3,4.1,4.7,6.0,2,80,0.02,0.029,0.928,0.243,-0.735,-1.291,rest,no_exercise
3400,0.8,1.6,4.5,2.2,2.9,1,87,-0.002,0.016,0.95,-0.382,0.061,0.012,rest,no_exercise
3500,4.8,3.3,1.7,2.4,2.4,3,85,0.018,0.007,0.964,-0.068,0.09,0.764,rest,no_exercise
3600,2.9,2.6,1.8,3.9,2.3,2,57,0.041,-0.037,0.957,0.529,-0.667,-0.04,rest,no_exercise
3700,3.1,1.8,4.6,4.8,0.6,1,90,-0.006,-0.018,0.984,0.346,-0.112,0.048,rest,no_exercise
3800,2.1,4.6,2.4,3.4,2.4,2,78,0.017,-0.03,1.004,0.707,0.122,0.366,rest,no_exercise
3900,4.0,4.1,3.4,3.3,4.1,2,68,0.02,-0.048,0.98,0.207,0.618,0.076,rest,no_exercise
4000,66.9,65.0,63.0,62.2,63.1,2,191,0.044,-0.003,0.972,2.835,0.136,-0.323,hand_opening,movement_phase
4100,63.3,62.8,60.6,65.2,66.2,5,174,0.083,-0.09,0.975,2.115,-0.843,0.696,hand_opening,movement_phase
4200,64.6,62.2,62.5,61.9,61.7,2,210,0.081,0.004,0.937,3.665,0.688,0.094,hand_opening,movement_phase
4300,59.7,59.8,62.4,59.7,61.5,7,160,0.11,0.027,0.933,0.869,-0.67,-0.516,hand_opening,movement_phase
4400,59.8,55.2,59.9,64.0,58.1,4,163,0.069,-0.027,1.028,2.165,-0.723,0.275,hand_opening,movement_phase
4500,58.2,56.5,59.8,58.9,59.5,6,183,0.063,0.032,0.937,3.39,-0.646,-0.383,hand_opening,movement_phase
4600,62.9,58.4,60.8,59.7,54.7,5,185,0.01,-0.073,0.973,2.472,-0.266,-0.153,hand_opening,movement_phase
4700,55.3,54.9,55.8,54.8,56.5,5,181,0.043,-0.043,0.97,2.406,-0.393,0.236,hand_opening,movement_phase
4800,52.4,55.0,56.3,57.0,52.5,5,221,0.045,-0.023,0.984,2.198,-0.095,0.036,hand_opening,movement_phase
4900,54.9,53.0,54.2,57.1,54.2,5,193,0.074,-0.046,0.997,1.25,-1.135,0.103,hand_opening,movement_phase
5000,53.7,54.0,55.5,52.6,54.3,3,226,0.069,-0.004,0.976,1.372,-0.696,0.251,hand_opening,movement_phase
5100,52.2,52.5,49.5,52.6,50.9,3,203,-0.006,0.001,0.996,1.957,-1.096,-0.473,hand_opening,movement_phase
5200,50.8,46.2,51.4,52.4,50.5,4,211,0.061,0.013,0.971,1.448,-0.777,0.091,hand_opening,movement_phase
5300,53.0,49.3,47.8,48.2,45.7,6,185,0.013,-0.079,0.936,2.455,-1.287,-0.875,hand_opening,movement_phase
5400,49.1,48.1,49.6,50.2,48.7,2,209,0.065,-0.037,0.927,2.882,-0.749,-0.205,hand_opening,movement_phase
5500,47.6,49.7,48.1,46.9,49.0,9,237,0.07,-0.054,1.083,1.041,-0.723,-0.35,hand_opening,movement_phase
5600,49.7,47.3,43.6,47.0,47.5,4,192,0.028,-0.033,0.971,1.584,-0.059,-0.475,hand_opening,movement_phase
5700,41.8,43.8,48.0,44.1,50.0,6,194,0.025,-0.013,0.935,3.9,-1.095,0.34,hand_opening,movement_phase
5800,47.0,43.9,42.1,43.6,44.8,7,217,0.008,-0.019,0.95,0.253,-0.919,-0.716,hand_opening,movement_phase
5900,44.1,46.8,46.7,41.8,42.0,6,236,0.037,-0.024,1.036,1.914,-0.791,0.06,hand_opening,movement_phase
6000,43.0,39.8,41.3,39.5,41.2,9,231,0.047,-0.048,0.961,2.841,-0.837,0.725,hand_opening,movement_phase
6100,37.9,40.1,44.1,36.6,43.0,1,217,0.045,0.005,0.875,0.466,-0.84,0.018,hand_opening,movement_phase
6200,37.7,39.0,37.1,38.7,37.8,5,230,0.093,-0.04,0.96,2.038,-0.677,-0.026,hand_opening,movement_phase
6300,35.2,39.1,36.5,36.4,35.1,7,217,0.084,-0.012,0.919,1.133,-0.045,-0.383,hand_opening,movement_phase
6400,35.0,36.8,36.8,35.1,36.5,4,173,0.065,-0.044,1.009,1.08,-1.448,0.594,hand_opening,movement_phase
6500,32.8,34.7,37.2,35.3,32.7,5,217,0.089,-0.002,1.061,0.683,-0.513,-0.533,hand_opening,movement_phase
6600,37.1,36.5,36.3,33.3,33.3,1,251,0.065,-0.028,0.998,2.601,0.085,-0.812,hand_opening,movement_phase
6700,32.3,34.1,34.4,35.6,31.7,5,259,0.071,0.006,0.969,2.614,0.582,0.053,hand_opening,movement_phase
6800,35.0,30.8,33.7,34.3,31.0,7,207,0.026,-0.02,1.028,2.247,0.061,-0.366,hand_opening,movement_phase
6900,31.5,29.0,30.2,33.0,31.3,8,215,0.044,0.018,0.951,0.784,0.281,0.207,hand_opening,movement_phase
7000,25.9,30.3,29.4,33.7,28.7,4,202,0.018,-0.041,0.927,1.175,-1.464,-0.749,hand_opening,movement_phase
7100,25.9,28.0,27.7,26.6,30.0,5,209,0.036,0.028,0.977,2.38,-2.052,-0.327,hand_opening,movement_phase
7200,23.5,27.0,28.6,26.5,28.9,3,227,0.003,-0.028,0.983,2.429,-0.576,0.97,hand_opening,movement_phase
7300,25.9,25.8,21.2,30.3,26.0,3,239,0.087,-0.017,0.927,2.335,-0.873,-0.585,hand_opening,movement_phase
7400,27.6,21.3,26.7,26.5,29.7,6,177,0.025,-0.018,0.981,2.785,-1.676,-0.165,hand_opening,movement_phase
7500,26.3,27.5,28.1,23.6,26.6,8,234,0.072,0.005,0.946,0.842,0.09,-0.174,hand_opening,movement_phase
7600,23.2,22.1,22.5,23.7,21.2,5,215,0.048,-0.042,0.994,3.498,-0.861,0.617,hand_opening,movement_phase
7700,23.9,16.8,20.6,20.8,23.6,5,218,0.069,-0.047,0.948,1.022,-0.602,-0.06,hand_opening,movement_phase
7800,21.3,19.5,22.7,22.8,24.0,6,211,0.07,-0.002,0.95,3.032,0.531,0.988,hand_opening,movement_phase
7900,19.8,20.4,20.6,19.8,21.0,5,202,0.103,-0.015,0.972,2.706,-0.41,0.146,hand_opening,movement_phase
8000,18.5,16.2,18.5,16.3,19.0,3,220,0.072,-0.012,0.967,2.333,-1.679,-0.548,hand_opening,movement_phase
8100,17.1,18.1,17.3,15.4,17.7,4,182,0.06,-0.026,1.006,2.532,-0.059,0.161,hand_opening,movement_phase
8200,14.6,14.4,13.3,22.0,14.1,5,193,0.042,-0.038,0.914,1.201,-1.334,-0.063,hand_opening,movement_phase
8300,13.8,13.7,15.6,14.0,17.0,4,201,0.01,-0.0,0.958,2.327,-0.302,-0.087,hand_opening,movement_phase
8400,14.4,13.2,16.7,15.8,14.9,3,175,0.03,-0.027,0.983,1.283,0.206,0.002,hand_opening,movement_phase
8500,8.8,11.8,7.6,11.3,11.7,4,187,0.038,-0.038,1.015,2.972,-1.185,0.627,hand_opening,movement_phase
8600,8.4,10.0,14.7,7.2,12.8,2,187,0.045,0.031,0.946,1.945,-0.124,-0.126,hand_opening,movement_phase
8700,8.8,10.4,10.7,12.2,8.6,4,193,0.045,-0.026,0.969,1.443,-0.98,0.22,hand_opening,movement_phase
8800,7.1,11.7,9.8,6.8,9.9,5,199,0.085,-0.031,0.949,1.515,-1.089,-0.373,hand_opening,movement_phase
8900,8.7,8.2,7.2,6.7,8.9,4,164,0.045,-0.028,0.938,2.662,0.008,0.02,hand_opening,movement_phase
9000,8.3,9.2,7.9,10.0,11.6,10,261,0.115,-0.04,0.915,4.906,-2.355,1.473,hand_closing,movement_phase
9100,10.9,9.5,9.3,12.9,6.9,6,238,0.07,-0.06,0.966,4.136,-1.751,1.362,hand_closing,movement_phase
9200,7.0,7.4,11.2,9.7,10.8,9,230,0.054,-0.051,0.981,3.52,-0.491,0.753,hand_closing,movement_phase
9300,13.4,13.3,13.2,12.9,9.7,11,213,0.092,-0.05,0.976,4.527,-2.182,-0.208,hand_closing,movement_phase
9400,11.4,11.3,13.0,9.8,11.9,6,208,0.109,-0.069,0.938,2.583,-2.227,0.161,hand_closing,movement_phase
9500,12.3,15.7,14.8,12.8,14.4,18,275,0.064,0.001,1.031,4.661,0.317,0.956,hand_closing,movement_phase
9600,16.1,12.3,12.6,14.4,10.0,12,290,0.053,-0.014,0.906,3.506,-0.281,0.525,hand_closing,movement_phase
9700,15.9,19.6,19.0,13.7,17.5,13,271,0.081,0.002,0.915,4.452,-0.681,0.887,hand_closing,movement_phase
9800,15.8,19.1,15.8,19.2,16.4,10,284,0.087,-0.041,0.931,3.76,-2.254,1.414,hand_closing,movement_phase
9900,14.8,16.6,21.0,19.0,18.1,23,269,0.038,-0.005,0.992,3.673,-2.112,1.143,hand_closing,movement_phase
10000,19.6,16.1,21.4,15.7,16.4,13,264,0.047,-0.048,0.989,4.295,-0.597,1.055,hand_closing,movement_phase
10100,18.5,20.5,22.0,23.7,20.4,24,308,0.122,-0.084,0.995,4.213,-1.057,0.084,hand_closing,movement_phase
10200,19.5,22.3,23.8,17.7,19.9,17,262,0.096,-0.04,0.934,3.231,-0.875,0.394,hand_closing,movement_phase
10300,19.0,20.7,22.8,23.0,18.0,22,268,0.189,-0.058,0.928,4.194,-1.822,0.897,hand_closing,movement_phase
10400,26.4,22.8,24.7,22.0,21.3,26,314,0.044,0.016,1.006,4.486,-1.627,0.439,hand_closing,movement_phase
10500,21.7,25.8,24.8,19.3,24.3,22,322,0.075,-0.024,1.005,4.388,-0.87,2.329,hand_closing,movement_phase
10600,24.2,26.2,30.5,23.6,20.9,16,311,0.105,-0.008,0.906,5.006,-0.142,0.342,hand_closing,movement_phase
10700,25.6,28.5,28.6,27.8,21.8,22,271,0.105,-0.014,0.956,4.297,-2.345,0.915,hand_closing,movement_phase
10800,25.6,28.4,31.5,25.8,27.7,24,305,0.102,-0.067,0.984,4.062,-0.271,0.27,hand_closing,movement_phase
10900,26.8,30.0,30.0,26.0,25.6,29,305,0.045,-0.009,0.886,1.88,-1.103,0.509,hand_closing,movement_phase
11000,29.2,28.4,31.0,26.6,27.5,19,306,0.09,-0.083,0.939,4.788,0.139,-0.502,hand_closing,movement_phase
11100,30.4,28.7,29.5,34.3,29.4,23,318,0.106,-0.025,1.05,4.606,-3.494,0.226,hand_closing,movement_phase
11200,29.1,32.1,33.7,30.4,26.5,32,331,0.053,-0.01,0.987,5.267,-1.944,0.868,hand_closing,movement_phase
11300,30.4,36.2,34.4,27.9,29.9,20,314,0.078,-0.042,0.901,2.884,-1.776,0.251,hand_closing,movement_phase
11400,35.6,36.4,35.0,36.8,27.8,31,318,0.089,-0.011,0.933,4.801,-1.107,1.847,hand_closing,movement_phase
11500,33.2,38.7,38.6,32.5,34.7,25,269,0.114,0.002,0.962,3.739,0.167,0.827,hand_closing,movement_phase
11600,33.4,38.6,35.6,34.9,30.4,21,299,0.129,-0.063,0.938,2.839,-0.408,0.401,hand_closing,movement_phase
11700,37.0,37.9,36.9,35.1,35.5,30,350,-0.047,0.003,0.94,6.173,-1.509,0.417,hand_closing,movement_phase
11800,38.4,37.3,42.6,36.9,37.4,34,346,0.051,-0.036,0.972,1.967,-1.541,0.963,hand_closing,movement_phase
11900,35.2,43.2,40.5,40.1,33.0,34,349,0.125,0.011,1.01,4.209,-2.081,1.194,hand_closing,movement_phase
12000,36.1,40.5,44.6,41.5,40.0,32,298,0.069,-0.025,0.946,5.412,-1.298,-0.462,hand_closing,movement_phase
12100,41.1,40.1,47.9,42.2,34.4,38,402,-0.0,-0.003,0.979,4.176,-0.825,0.695,hand_closing,movement_phase
12200,39.5,46.8,42.4,47.0,41.8,29,346,0.137,-0.045,0.954,3.598,-0.166,0.035,hand_closing,movement_phase
12300,42.1,46.0,46.0,41.8,36.4,29,320,0.011,-0.052,0.972,4.054,-1.761,-0.211,hand_closing,movement_phase
12400,40.9,42.9,44.9,46.4,37.2,36,337,0.177,-0.084,0.968,3.666,-1.717,0.589,hand_closing,movement_phase
12500,44.5,44.7,49.8,46.8,44.1,34,392,0.072,-0.089,0.981,3.918,-1.806,0.96,hand_closing,movement_phase
12600,44.2,50.4,49.8,48.7,43.7,39,332,0.117,-0.029,1.04,4.479,-0.499,-0.059,hand_closing,movement_phase
12700,45.3,49.5,48.6,45.5,42.9,37,366,0.125,-0.042,0.987,3.855,-1.255,0.554,hand_closing,movement_phase
12800,42.7,50.6,50.9,47.1,39.9,37,317,0.115,-0.037,0.893,3.326,-0.496,0.043,hand_closing,movement_phase
12900,47.7,50.7,53.2,46.5,44.9,37,441,0.071,-0.044,1.0,3.844,-0.897,-0.124,hand_closing,movement_phase
13000,52.8,51.3,55.5,53.8,45.3,40,385,0.107,-0.063,0.967,3.055,-1.696,0.011,hand_closing,movement_phase
13100,53.0,57.3,61.6,52.3,45.1,37,413,0.018,-0.04,0.937,5.75,-1.911,1.061,hand_closing,movement_phase
13200,54.3,54.5,58.0,50.1,47.7,41,312,0.097,-0.019,0.892,2.588,-1.699,0.082,hand_closing,movement_phase
13300,51.8,53.9,55.9,55.3,47.8,42,373,0.098,-0.035,0.994,4.103,-0.389,1.148,hand_closing,movement_phase
13400,50.3,59.2,63.3,53.5,49.7,42,393,0.101,-0.05,1.013,3.143,-1.211,1.014,hand_closing,movement_phase
13500,58.8,57.1,62.2,57.2,47.3,40,355,0.06,-0.043,0.961,5.278,-0.762,1.992,hand_closing,movement_phase
13600,55.0,61.1,62.6,61.1,50.9,48,429,0.051,-0.032,0.98,3.565,-1.8,1.5,hand_closing,movement_phase
13700,56.1,64.3,61.7,58.5,54.4,44,369,0.051,-0.022,0.933,4.088,-2.906,0.065,hand_closing,movement_phase
13800,57.2,60.5,61.8,58.1,53.8,52,359,0.069,-0.001,0.973,3.906,-1.461,0.408,hand_closing,movement_phase
13900,58.4,57.9,63.6,56.8,57.4,50,377,0.112,0.043,0.935,5.299,-0.81,0.258,hand_closing,movement_phase
14000,57.2,62.6,65.5,57.1,56.7,46,411,0.063,0.06,0.894,3.067,-0.536,1.815,hand_closing,movement_phase
14100,58.5,69.0,65.5,66.1,56.6,57,448,0.054,0.058,0.915,3.686,0.346,-0.041,hand_closing,movement_phase
14200,60.3,66.4,69.7,65.2,55.8,50,422,0.14,-0.02,0.91,4.028,-1.596,1.191,hand_closing,movement_phase
14300,59.1,68.4,67.5,68.2,60.0,51,422,0.067,-0.01,0.958,4.731,-1.053,-1.089,hand_closing,movement_phase
14400,62.7,71.6,74.2,66.7,59.0,49,428,0.103,-0.059,0.986,5.233,-1.864,0.288,hand_closing,movement_phase
14500,65.9,71.0,71.2,66.4,59.2,53,426,0.079,-0.071,0.916,4.637,-2.077,0.536,hand_closing,movement_phase
14600,65.1,69.2,73.4,72.4,61.8,51,381,0.1,0.004,0.984,5.166,-0.719,-0.382,hand_closing,movement_phase
14700,66.8,72.8,76.1,68.7,62.0,54,453,0.12,-0.011,0.976,2.975,-1.981,0.345,hand_closing,movement_phase
14800,70.2,73.6,76.9,67.5,59.9,58,423,0.027,-0.004,0.97,6.951,-0.1,0.608,hand_closing,movement_phase
14900,68.6,74.4,76.6,68.8,66.1,55,358,0.055,-0.055,0.999,3.956,0.09,-0.555,hand_closing,movement_phase
15000,69.3,80.7,78.4,73.4,66.7,60,558,0.068,-0.06,0.981,0.01,0.058,0.583,grip_hold,successful_grip
15100,72.3,76.6,77.2,71.4,67.1,65,567,0.031,0.038,0.988,-0.338,0.266,-0.679,grip_hold,successful_grip
15200,72.5,72.8,81.7,76.2,68.5,66,485,0.018,0.019,1.005,-0.418,0.295,0.285,grip_hold,successful_grip
15300,76.9,80.8,81.0,74.9,72.5,66,494,0.009,-0.042,0.979,0.536,0.639,0.806,grip_hold,successful_grip
15400,72.4,80.1,85.6,78.3,72.0,60,494,0.021,-0.087,0.992,0.975,-0.375,0.137,grip_hold,successful_grip
15500,69.9,76.8,80.7,73.0,70.9,59,526,0.028,0.017,1.013,-1.459,-1.696,-0.701,grip_hold,movement_phase
15600,70.7,77.5,80.1,77.7,64.6,61,519,0.031,-0.023,0.971,-0.121,1.041,-1.136,grip_hold,successful_grip
15700,68.9,79.6,83.9,75.5,64.8,62,514,0.009,0.034,1.06,0.158,0.34,-0.083,grip_hold,successful_grip
15800,74.9,78.0,80.2,79.4,69.6,84,444,0.026,-0.043,1.015,-0.346,0.422,-0.818,grip_hold,successful_grip
15900,71.8,83.7,84.1,71.3,68.9,79,480,0.012,-0.003,0.993,0.387,-0.111,1.632,grip_hold,successful_grip
16000,69.7,76.8,81.3,77.8,64.6,83,442,0.04,-0.028,0.969,0.793,-1.643,-0.512,grip_hold,successful_grip
16100,69.7,80.2,83.9,77.9,71.5,67,496,0.005,-0.029,0.997,0.066,0.963,-1.385,grip_hold,successful_grip
16200,69.9,74.3,75.9,78.5,68.5,86,530,0.042,-0.044,1.02,-0.484,-0.84,-0.805,grip_hold,successful_grip
16300,72.3,81.2,80.1,79.1,68.2,77,582,0.086,-0.015,0.965,-1.126,0.281,-0.179,grip_hold,successful_grip
16400,73.2,78.8,81.1,78.9,68.8,76,458,0.055,-0.047,1.012,0.5,-0.031,-0.547,grip_hold,successful_grip
16500,67.6,75.2,75.9,76.1,66.9,75,516,0.043,-0.019,1.007,0.726,-1.122,0.495,grip_hold,successful_grip
16600,67.5,76.0,82.5,77.7,69.7,81,535,0.001,-0.028,0.991,1.425,0.719,0.727,grip_hold,successful_grip
16700,70.1,83.6,81.2,73.5,73.9,72,456,0.034,-0.045,1.006,0.194,0.079,1.326,grip_hold,successful_grip
16800,67.9,81.4,77.9,79.7,72.8,90,482,0.011,-0.012,0.988,-1.234,0.515,-0.646,grip_hold,successful_grip
16900,75.6,80.4,79.3,76.1,67.4,75,599,0.017,-0.019,1.02,-0.269,-0.44,-0.93,grip_hold,successful_grip
17000,75.0,79.8,81.2,72.2,69.3,78,482,0.006,-0.021,0.964,0.056,0.044,-0.237,grip_hold,successful_grip
17100,74.2,77.8,81.3,77.0,70.5,70,485,0.063,-0.016,1.024,0.522,-0.311,0.616,grip_hold,successful_grip
17200,71.4,80.4,84.6,78.7,73.7,65,482,0.033,-0.03,1.001,-0.258,0.774,0.689,grip_hold,successful_grip
17300,73.0,75.5,81.4,77.7,68.9,72,555,0.026,-0.029,1.01,0.372,0.597,-0.199,grip_hold,successful_grip
17400,68.7,74.9,78.9,78.0,70.0,61,529,0.038,-0.046,1.056,0.185,0.579,1.797,grip_hold,successful_grip
17500,70.5,77.0,83.7,72.7,68.2,69,549,0.05,-0.043,1.019,0.592,-0.736,-0.481,grip_hold,successful_grip
17600,70.7,75.1,82.7,75.2,67.3,62,507,0.077,-0.001,0.941,-0.693,0.445,-0.349,grip_hold,successful_grip
17700,70.6,75.8,76.7,76.2,67.0,72,523,0.016,-0.003,1.03,-0.515,-1.192,-0.335,grip_hold,successful_grip
17800,68.6,82.1,76.5,75.2,71.7,69,512,0.02,-0.025,0.983,1.047,-0.108,-0.945,grip_hold,successful_grip
17900,74.5,80.6,79.4,77.9,68.1,58,532,0.011,-0.036,0.962,0.233,0.131,-0.924,grip_hold,movement_phase
18000,69.7,78.0,81.2,76.2,62.5,71,601,0.08,-0.006,1.01,-0.458,0.132,-0.791,grip_hold,successful_grip
18100,72.3,74.4,81.5,75.1,69.9,65,527,0.061,-0.049,0.982,-0.376,0.521,-0.053,grip_hold,successful_grip
18200,72.7,79.3,74.1,73.7,68.3,69,567,0.073,-0.026,0.993,-0.35,-0.305,-0.581,grip_hold,successful_grip
18300,70.6,77.5,78.4,76.1,63.5,67,556,0.051,-0.032,0.975,0.688,-0.108,1.391,grip_hold,successful_grip
18400,68.5,77.4,77.2,74.0,66.0,63,579,0.011,-0.005,0.947,-0.284,0.924,0.323,grip_hold,successful_grip
18500,72.7,79.6,81.4,77.6,71.5,62,551,0.056,-0.001,1.007,0.915,-0.351,-0.945,grip_hold,successful_grip
18600,75.2,78.0,78.6,76.1,66.9,73,586,0.048,-0.006,0.991,0.719,-1.654,-0.818,grip_hold,successful_grip
18700,71.9,77.0,77.6,77.5,65.6,71,559,0.041,-0.041,0.984,0.859,0.38,0.674,grip_hold,successful_grip
18800,71.8,73.7,78.8,75.6,71.3,77,569,0.019,-0.017,0.982,-0.17,-0.863,0.325,grip_hold,successful_grip
18900,71.9,80.0,76.3,73.2,77.1,68,564,0.051,-0.045,1.042,-0.046,0.105,1.273,grip_hold,successful_grip
19000,70.0,76.8,79.1,72.6,68.7,77,558,0.056,0.002,1.0,-0.169,0.854,-0.488,grip_hold,successful_grip
19100,75.5,77.5,81.9,80.6,62.3,75,535,0.083,-0.03,1.072,-1.07,0.245,-0.27,grip_hold,successful_grip
19200,73.3,76.6,78.9,71.4,68.3,70,500,0.042,-0.023,1.021,-0.947,0.295,0.226,grip_hold,successful_grip
19300,71.2,76.0,79.8,78.2,67.1,83,533,0.083,-0.019,0.985,-1.128,-0.999,0.267,grip_hold,successful_grip
19400,71.4,78.7,78.3,75.6,66.4,81,531,0.087,-0.037,1.024,-0.738,-0.326,-0.589,grip_hold,successful_grip
19500,75.1,79.1,80.3,76.6,65.3,87,583,0.039,-0.02,1.009,-0.123,-0.14,-0.345,grip_hold,successful_grip
19600,71.1,76.8,81.8,75.2,66.9,77,477,0.079,-0.007,1.016,-0.371,1.02,0.102,grip_hold,successful_grip
19700,75.6,78.0,79.9,74.7,68.2,81,577,0.078,-0.018,1.027,-1.902,-0.329,0.175,grip_hold,successful_grip
19800,74.2,79.1,79.9,74.8,66.0,89,559,0.073,-0.02,0.974,0.388,-0.017,-0.09,grip_hold,successful_grip
19900,71.9,76.4,77.8,75.4,64.5,82,544,0.021,-0.066,1.002,0.167,0.014,-0.934,grip_hold,successful_grip
20000,67.2,82.3,79.5,77.3,67.8,80,465,0.029,-0.054,0.957,-0.496,-1.265,-0.323,grip_hold,successful_grip
20100,70.2,75.0,79.7,76.0,65.9,87,530,0.068,-0.028,1.017,0.536,-0.713,-0.478,grip_hold,successful_grip
20200,79.3,77.0,81.2,75.5,70.1,70,466,0.068,-0.015,0.916,0.016,-0.127,0.497,grip_hold,successful_grip
20300,72.8,78.9,80.2,76.7,65.1,70,467,0.006,-0.0,1.022,0.43,-0.421,-0.376,grip_hold,successful_grip
20400,70.9,80.8,81.3,80.3,65.6,71,449,0.005,-0.024,0.98,-0.359,-1.074,0.138,grip_hold,successful_grip
20500,71.3,80.3,81.4,72.7,69.0,68,544,0.039,-0.033,0.978,-1.051,0.892,1.484,grip_hold,successful_grip
20600,67.7,77.4,79.7,74.5,71.0,75,479,0.092,-0.019,0.983,0.196,-0.522,1.017,grip_hold,successful_grip
20700,73.5,77.1,79.5,73.7,68.7,61,486,0.027,-0.006,1.021,0.551,-0.086,-0.497,grip_hold,successful_grip
20800,71.3,78.0,81.2,74.6,65.6,67,533,0.087,-0.0,0.96,0.986,-0.592,-0.539,grip_hold,successful_grip
20900,73.1,74.5,82.0,75.9,69.0,61,515,0.053,-0.029,1.018,-1.862,0.254,-0.075,grip_hold,successful_grip
21000,73.4,75.4,76.0,73.5,74.8,70,390,0.067,-0.024,1.02,-4.304,1.041,-1.032,release,movement_phase
21100,73.4,74.7,77.3,73.4,71.8,72,375,0.033,0.018,1.013,-4.732,0.841,-0.01,release,movement_phase
21200,69.5,68.4,71.5,70.7,70.2,66,360,0.031,0.037,0.979,-1.12,1.795,0.581,release,movement_phase
21300,68.4,69.3,68.1,70.7,69.8,67,370,0.035,-0.021,0.951,-3.442,1.373,-0.098,release,movement_phase
