time_ms,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,grip_force,emg_level,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,exercise_state,interpretation
20300,13.3,7.5,9.3,7.7,7.2,10,172,0.032,0.039,0.948,-3.344,0.571,-0.222,release,movement_phase
20400,80.4,78.3,84.1,79.5,80.2,0,185,-0.01,-0.012,0.949,2.286,1.146,-0.477,hand_opening,movement_phase
20500,74.6,71.4,79.4,75.4,79.2,6,211,0.023,-0.032,0.895,3.26,-1.527,-0.306,hand_opening,movement_phase
20600,66.8,65.6,70.4,68.5,67.9,0,184,0.035,0.013,0.927,0.814,-0.961,-0.924,hand_opening,movement_phase
20700,67.3,64.3,66.2,62.1,63.0,3,226,0.048,0.02,0.963,5.121,-0.028,-1.039,hand_opening,movement_phase
20800,60.3,59.2,59.1,55.6,55.9,3,178,-0.006,0.015,0.946,2.387,-0.52,-0.262,hand_opening,movement_phase
20900,59.5,52.1,55.1,51.9,56.1,4,160,0.034,-0.064,0.938,3.133,0.168,0.307,hand_opening,movement_phase
21000,47.7,47.9,51.6,44.9,45.2,4,181,0.014,-0.061,0.911,3.762,-0.174,-0.577,hand_opening,movement_phase
21100,40.6,40.9,44.1,38.7,42.3,3,195,-0.013,-0.01,1.0,2.771,-0.395,0.637,hand_opening,movement_phase
21200,35.4,32.6,41.2,38.1,37.9,0,181,0.073,0.044,0.868,2.122,0.113,0.544,hand_opening,movement_phase
21300,33.2,35.0,29.6,27.0,29.0,4,223,0.034,0.031,1.004,2.483,0.879,0.058,hand_opening,movement_phase
21400,22.1,21.5,24.4,22.7,29.2,5,199,0.08,0.023,0.951,1.27,0.755,-0.281,hand_opening,movement_phase
