time_ms,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,grip_force,emg_level,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,exercise_state,interpretation
20200,14.2,12.4,19.8,15.9,14.8,16,192,0.009,0.007,0.94,-4.096,-0.744,-0.826,release,movement_phase
20300,8.0,6.5,6.6,11.3,8.3,9,175,-0.005,-0.099,1.015,-2.328,-0.147,0.434,release,movement_phase
20400,62.1,57.4,57.8,56.5,62.3,6,177,-0.014,0.003,0.956,0.199,1.112,-0.06,hand_opening,movement_phase
20500,55.3,54.8,52.9,49.3,57.1,7,199,0.044,-0.028,0.981,1.894,-0.685,1.952,hand_opening,movement_phase
20600,50.3,53.1,50.2,54.3,52.1,2,197,0.07,-0.064,0.951,3.87,-0.964,0.722,hand_opening,movement_phase
20700,51.6,49.7,44.7,44.6,49.0,6,205,0.106,-0.078,0.95,2.69,1.021,-0.224,hand_opening,movement_phase
20800,39.9,44.8,46.0,41.4,42.7,5,142,-0.008,-0.023,0.943,2.624,0.978,1.172,hand_opening,movement_phase
20900,43.8,43.1,42.4,35.5,34.7,4,194,0.044,0.012,0.998,3.009,-0.928,0.265,hand_opening,movement_phase
21000,36.5,35.4,30.1,30.5,37.3,2,192,0.015,-0.003,1.005,2.458,0.765,0.206,hand_opening,movement_phase
21100,33.2,31.0,29.0,30.5,30.7,4,190,0.136,-0.075,0.995,2.291,-1.287,0.595,hand_opening,movement_phase
21200,31.2,29.1,28.5,21.9,28.7,6,191,-0.065,-0.066,0.997,3.601,-0.231,-0.295,hand_opening,movement_phase
21300,23.9,26.6,26.3,23.6,28.6,6,173,0.039,-0.089,0.923,3.638,0.35,-0.163,hand_opening,movement_phase
21400,22.7,23.7,15.9,17.7,20.4,0,199,0.057,-0.048,1.014,3.829,1.048,0.637,hand_opening,movement_phase
