time_ms,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,grip_force,emg_level,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,exercise_state,interpretation
2000,6.1,6.0,5.2,7.3,3.5,0,75,0.114,-0.034,0.962,0.811,-0.813,-0.389,rest,no_exercise
2100,6.4,2.9,6.4,5.2,7.7,4,72,0.065,-0.031,0.92,-0.534,-0.105,0.734,rest,no_exercise
2200,5.7,6.8,4.8,3.8,6.7,5,92,0.029,-0.037,0.993,-0.958,-0.092,0.335,rest,no_exercise
2300,5.5,5.2,5.3,5.6,5.6,1,65,0.002,-0.053,0.953,0.435,0.403,-0.391,rest,no_exercise
2400,4.6,7.8,7.3,4.9,7.0,2,80,0.061,0.06,0.988,-0.717,-0.504,0.043,rest,no_exercise
2500,4.5,4.0,5.4,8.7,3.4,1,95,0.036,0.004,0.952,0.532,0.479,0.294,rest,no_exercise
2600,4.4,5.6,7.3,8.7,6.3,0,115,0.057,-0.026,0.997,0.161,-0.181,-0.34,rest,no_exercise
2700,4.5,6.0,5.2,8.3,8.3,4,82,0.095,-0.017,0.976,-0.194,0.122,0.285,rest,no_exercise
2800,1.4,5.5,6.5,3.7,3.0,4,64,-0.046,-0.079,0.981,-0.014,0.184,0.589,rest,no_exercise
2900,5.4,5.3,5.9,9.5,9.6,0,67,0.026,-0.021,0.994,0.443,0.443,0.535,rest,no_exercise
3000,72.2,70.7,70.4,69.2,75.5,5,210,0.065,-0.057,1.004,2.695,0.2,0.282,hand_opening,movement_phase
3100,61.3,64.3,65.5,61.7,65.8,1,197,0.132,-0.028,1.01,1.282,0.515,-0.98,hand_opening,movement_phase
3200,58.9,62.3,60.7,62.8,65.6,1,204,0.068,0.027,0.934,3.212,-0.847,-0.054,hand_opening,movement_phase
3300,55.2,55.1,54.3,58.9,56.0,2,174,0.028,0.009,0.979,2.467,0.061,0.033,hand_opening,movement_phase
3400,54.8,50.2,49.3,45.0,52.4,7,184,0.005,0.006,0.974,2.828,-0.02,-0.364,hand_opening,movement_phase
3500,47.4,44.6,44.2,44.0,47.1,6,202,0.049,-0.04,0.983,2.254,-0.198,-0.95,hand_opening,movement_phase
3600,37.9,34.8,35.1,36.6,42.6,3,165,-0.006,-0.022,0.971,2.183,-0.544,0.361,hand_opening,movement_phase
3700,37.6,34.7,35.8,33.5,40.2,3,190,0.086,-0.029,0.968,2.805,-0.537,1.128,hand_opening,movement_phase
3800,35.1,30.6,32.4,29.3,31.7,7,183,0.038,-0.057,0.905,1.686,0.695,-1.96,hand_opening,movement_phase
3900,30.4,28.8,24.0,27.3,30.4,3,211,0.042,0.044,1.038,1.289,0.701,0.019,hand_opening,movement_phase
4000,25.1,20.4,17.9,22.9,24.0,7,181,0.026,-0.062,0.911,1.409,-1.004,-0.284,hand_opening,movement_phase
4100,24.6,14.0,13.9,19.7,22.3,4,196,-0.063,-0.072,0.953,2.456,0.522,-0.276,hand_opening,movement_phase
4200,13.5,13.3,8.8,13.4,14.1,4,233,0.116,0.039,1.017,1.294,-0.074,-0.386,hand_opening,movement_phase
4300,8.9,11.0,2.9,9.8,14.0,2,205,0.055,-0.002,0.997,4.5,-0.081,1.493,hand_opening,movement_phase
4400,4.8,9.0,7.3,12.9,5.9,3,230,0.021,-0.049,0.986,3.594,-0.465,-0.11,hand_closing,movement_phase
4500,12.8,14.3,14.7,8.2,13.8,5,224,0.069,0.035,0.939,2.558,0.342,-1.542,hand_closing,movement_phase
4600,16.6,9.3,17.7,21.7,16.8,10,246,0.068,0.054,0.952,3.271,1.518,-0.384,hand_closing,movement_phase
4700,23.5,24.5,23.9,26.8,24.6,14,270,0.089,-0.002,1.022,2.966,-0.458,-1.209,hand_closing,movement_phase
4800,24.6,27.8,32.9,27.6,22.2,21,279,-0.03,-0.022,0.987,2.626,0.715,0.484,hand_closing,movement_phase
4900,38.4,24.2,30.6,31.9,31.1,21,307,0.079,-0.051,0.913,4.979,-0.876,0.375,hand_closing,movement_phase
5000,40.6,32.1,37.1,33.3,28.9,26,314,0.016,0.004,0.983,3.731,0.523,-0.527,hand_closing,movement_phase
5100,40.9,33.6,38.7,41.4,41.4,25,360,-0.076,-0.055,0.939,2.426,-0.288,0.047,hand_closing,movement_phase
5200,47.5,44.6,43.2,43.2,41.9,32,369,0.099,-0.02,0.965,5.974,-1.601,0.37,hand_closing,movement_phase
5300,50.4,43.9,52.1,50.6,44.4,37,344,0.093,0.0,1.02,4.906,-0.587,0.218,hand_closing,movement_phase
5400,54.1,51.5,57.2,57.5,54.4,34,389,0.047,0.06,0.898,3.84,-1.023,-1.433,hand_closing,movement_phase
5500,59.6,55.4,61.2,59.4,60.0,41,403,-0.035,-0.045,0.938,3.883,1.411,0.739,hand_closing,movement_phase
5600,64.7,59.5,70.2,66.6,60.4,39,410,0.05,-0.041,0.95,4.358,-2.007,0.575,hand_closing,movement_phase
5700,71.8,67.0,70.8,67.9,63.7,45,414,0.04,-0.049,0.95,4.104,0.051,-0.163,hand_closing,movement_phase
5800,73.4,72.2,74.4,70.9,73.6,49,478,0.103,-0.023,0.987,4.229,-0.982,0.198,hand_closing,movement_phase
5900,79.5,77.0,75.1,78.6,72.2,53,496,-0.019,0.036,1.029,3.757,-0.344,-0.789,hand_closing,movement_phase
6000,79.1,73.5,77.3,79.1,78.0,77,514,-0.064,0.039,0.979,0.316,0.921,0.038,grip_hold,successful_grip
6100,75.9,77.0,78.2,75.2,74.7,71,482,-0.004,0.003,1.024,-0.7,-0.74,-0.201,grip_hold,successful_grip
6200,76.4,75.7,80.8,81.1,78.3,77,497,0.054,-0.027,0.982,-0.743,-0.672,0.064,grip_hold,successful_grip
6300,76.6,77.3,75.3,77.9,74.0,76,471,0.06,0.033,1.011,0.071,-0.61,-0.336,grip_hold,successful_grip
6400,79.4,77.2,77.9,75.5,78.1,77,454,0.045,-0.03,0.95,-0.926,-0.623,0.225,grip_hold,successful_grip
6500,77.6,75.1,76.7,77.2,75.1,74,475,0.09,-0.083,1.008,-0.157,0.416,0.109,grip_hold,successful_grip
6600,76.4,75.9,78.0,77.3,72.1,76,478,-0.037,-0.019,0.927,-0.509,0.843,0.278,grip_hold,successful_grip
6700,80.1,75.0,80.9,77.7,77.9,73,503,0.022,-0.104,0.942,1.176,-0.327,-0.014,grip_hold,successful_grip
6800,82.5,78.6,77.9,80.1,78.2,76,498,-0.068,-0.068,0.917,1.338,0.145,0.914,grip_hold,successful_grip
6900,81.4,77.4,78.3,75.9,81.3,78,494,-0.056,-0.039,0.962,0.795,0.202,0.354,grip_hold,successful_grip
7000,80.9,75.4,75.2,78.2,75.8,75,492,0.027,-0.083,0.935,-0.954,0.318,0.504,grip_hold,successful_grip
7100,79.7,77.4,78.9,79.8,76.9,74,495,0.03,-0.013,0.954,0.763,-0.853,0.702,grip_hold,successful_grip
7200,80.7,78.6,78.2,78.1,74.5,76,453,0.09,0.074,1.049,0.069,0.083,0.441,grip_hold,successful_grip
7300,76.7,74.9,77.5,81.7,74.1,74,480,0.051,-0.062,0.848,-2.101,0.797,0.61,grip_hold,successful_grip
7400,77.9,77.9,76.8,85.0,81.1,52,395,0.114,-0.049,0.921,-4.288,0.428,0.326,release,movement_phase
7500,75.3,72.0,69.9,72.4,75.3,50,369,0.083,-0.046,0.928,-3.505,0.834,-1.224,release,movement_phase
7600,66.6,67.2,65.3,71.4,68.1,46,349,-0.039,-0.091,1.014,-1.515,-0.46,0.157,release,movement_phase
7700,66.6,59.9,60.1,64.9,62.1,39,363,-0.025,-0.03,0.967,-3.409,0.68,0.264,release,movement_phase
7800,57.8,53.4,55.7,58.8,60.3,39,326,0.04,-0.067,0.941,-4.071,0.629,0.259,release,movement_phase
7900,53.4,43.2,50.5,47.2,51.3,37,278,-0.007,0.016,1.007,-3.878,0.138,0.272,release,movement_phase
8000,46.3,47.9,44.6,46.9,46.6,33,258,0.03,-0.048,0.972,-5.035,0.286,0.897,release,movement_phase
8100,39.8,40.6,38.4,43.9,41.9,30,281,-0.023,-0.009,0.939,-4.143,-1.411,0.844,release,movement_phase
8200,38.4,33.0,37.3,34.3,36.5,29,244,-0.04,-0.114,0.843,-5.513,-0.936,0.131,release,movement_phase
8300,29.5,28.1,28.9,30.2,26.0,21,213,-0.02,-0.042,0.927,-4.107,-1.039,1.428,release,movement_phase
8400,25.1,24.0,23.5,23.9,26.1,19,207,0.152,-0.123,1.015,-2.783,0.842,-0.486,release,movement_phase
8500,16.8,18.6,17.4,21.9,13.9,14,193,0.017,-0.075,0.966,-2.788,0.454,0.17,release,movement_phase
8600,18.4,16.0,15.6,17.3,14.0,14,196,0.075,-0.015,0.887,-3.185,-1.762,-0.133,release,movement_phase
8700,10.5,8.3,9.0,12.0,12.5,5,154,0.037,-0.068,0.932,-1.346,-1.214,-1.253,release,movement_phase
8800,68.5,74.7,70.1,69.5,74.9,0,211,0.084,-0.079,0.998,2.555,0.439,-1.859,hand_opening,movement_phase
8900,63.1,68.6,67.5,63.9,70.7,1,168,0.088,0.013,0.97,2.909,-0.111,-0.451,hand_opening,movement_phase
9000,60.3,61.2,63.3,58.4,55.9,0,185,0.036,-0.099,0.961,2.643,-0.163,0.619,hand_opening,movement_phase
9100,53.6,58.3,52.7,55.9,61.7,3,192,0.006,-0.082,0.924,3.134,0.093,-0.756,hand_opening,movement_phase
9200,51.9,53.2,48.5,49.4,55.8,7,215,-0.021,0.008,0.997,3.909,-0.358,-1.101,hand_opening,movement_phase
9300,43.1,45.6,44.6,45.3,46.4,6,170,0.033,-0.056,1.013,3.798,0.011,-0.642,hand_opening,movement_phase
9400,41.6,40.3,43.8,42.7,45.3,4,165,0.011,0.015,0.99,2.06,-0.654,0.687,hand_opening,movement_phase
9500,38.9,37.4,36.8,34.7,37.2,0,192,0.116,-0.047,0.979,1.54,-0.063,-0.439,hand_opening,movement_phase
9600,35.1,40.8,33.5,30.4,32.5,5,204,0.021,-0.036,0.945,2.665,0.533,0.564,hand_opening,movement_phase
9700,21.2,27.5,25.5,26.4,30.6,4,209,0.045,0.024,0.971,2.569,0.763,0.392,hand_opening,movement_phase
9800,20.4,25.0,25.6,21.9,29.2,2,209,0.122,0.005,0.919,2.443,-0.278,1.467,hand_opening,movement_phase
9900,17.6,19.6,18.9,17.5,24.5,0,183,0.086,-0.044,0.957,0.157,-0.149,0.107,hand_opening,movement_phase
10000,11.8,13.7,11.0,11.9,21.0,4,199,-0.052,-0.026,0.953,3.678,-0.011,0.174,hand_opening,movement_phase
10100,14.5,7.7,6.7,8.8,5.8,1,164,0.06,0.026,0.935,3.168,-0.037,-0.454,hand_opening,movement_phase
10200,8.0,12.8,9.2,2.0,10.5,3,231,0.04,0.027,1.002,2.999,0.424,0.177,hand_closing,movement_phase
10300,9.8,14.4,11.1,6.5,11.1,7,217,-0.018,-0.091,0.982,2.061,-0.882,0.97,hand_closing,movement_phase
10400,16.5,19.3,16.4,15.4,13.4,16,245,-0.033,-0.041,1.038,1.858,0.338,0.167,hand_closing,movement_phase
10500,22.5,22.6,19.1,14.6,20.4,20,266,0.021,-0.063,0.929,3.332,-0.381,0.569,hand_closing,movement_phase
10600,21.0,25.3,26.4,25.1,24.0,21,257,0.013,0.016,1.035,3.094,0.972,0.437,hand_closing,movement_phase
10700,24.7,34.5,27.2,28.0,34.2,21,303,0.054,0.005,0.952,3.918,0.968,-0.532,hand_closing,movement_phase
10800,35.6,33.0,37.4,30.8,39.4,28,336,0.029,-0.048,1.029,2.869,-1.172,0.12,hand_closing,movement_phase
10900,39.3,39.5,37.6,35.7,42.5,29,294,0.039,-0.026,0.966,3.059,0.423,-1.624,hand_closing,movement_phase
11000,40.7,49.1,45.7,42.1,43.9,30,351,-0.038,0.04,1.019,2.558,1.179,0.495,hand_closing,movement_phase
11100,47.5,54.9,50.8,48.4,56.7,39,369,0.063,-0.08,1.014,3.707,-0.365,-0.481,hand_closing,movement_phase
11200,50.7,55.0,55.1,54.7,58.8,35,367,-0.004,-0.05,0.976,3.86,-0.885,0.163,hand_closing,movement_phase
11300,61.0,60.7,55.1,57.0,59.2,39,383,0.066,0.002,0.97,5.05,0.244,0.447,hand_closing,movement_phase
11400,63.7,63.4,69.4,59.0,62.4,43,417,0.01,-0.051,0.946,4.422,-0.626,-0.378,hand_closing,movement_phase
11500,64.9,69.5,67.8,61.7,67.0,47,442,0.022,-0.038,0.994,4.178,-1.544,-0.116,hand_closing,movement_phase
11600,72.9,77.2,70.6,66.6,74.3,50,463,0.072,-0.052,0.964,5.383,-0.618,1.364,hand_closing,movement_phase
11700,74.0,73.7,78.5,73.5,77.0,51,493,-0.068,-0.053,0.937,5.011,-0.943,-0.271,hand_closing,movement_phase
11800,77.6,78.1,75.8,83.4,79.7,72,523,-0.035,0.067,1.006,-1.506,-0.766,0.311,grip_hold,successful_grip
11900,79.3,77.9,75.0,83.1,77.6,79,512,-0.079,-0.015,0.963,-0.346,0.275,0.114,grip_hold,successful_grip
12000,81.5,77.6,77.0,79.5,77.6,76,496,0.045,0.046,1.02,0.064,0.062,0.726,grip_hold,successful_grip
12100,79.7,77.2,77.9,73.9,76.7,76,477,-0.071,-0.043,0.957,-1.459,1.679,-0.596,grip_hold,successful_grip
12200,82.5,77.6,75.1,81.9,78.0,74,507,0.03,0.005,1.015,0.791,0.733,-0.51,grip_hold,successful_grip
12300,79.5,76.8,80.4,78.6,77.9,77,453,0.004,-0.062,1.042,1.156,0.3,-0.246,grip_hold,successful_grip
12400,79.4,76.0,80.1,77.0,75.6,75,470,0.048,-0.015,0.999,-0.645,1.025,-1.065,grip_hold,successful_grip
12500,79.1,80.2,80.2,77.4,78.3,78,474,0.008,-0.029,0.939,-0.641,0.102,0.632,grip_hold,successful_grip
12600,81.4,78.6,80.1,78.5,77.2,75,494,-0.004,0.015,0.939,1.577,-0.082,1.799,grip_hold,successful_grip
12700,80.6,81.3,77.0,79.3,73.7,73,486,0.001,-0.031,0.972,-0.339,-0.265,0.91,grip_hold,successful_grip
12800,77.5,73.1,80.1,76.4,79.8,72,480,0.053,-0.026,0.961,0.521,0.694,-0.627,grip_hold,successful_grip
12900,81.0,72.3,80.6,82.1,78.4,73,495,-0.032,-0.071,0.876,0.388,0.385,0.196,grip_hold,successful_grip
13000,77.8,76.3,78.2,80.4,77.4,76,488,0.051,0.063,0.972,0.34,0.16,-0.194,grip_hold,successful_grip
13100,84.0,73.4,77.7,79.9,77.9,75,503,0.033,-0.071,0.994,0.054,-0.377,-0.03,grip_hold,successful_grip
13200,75.6,79.0,83.9,78.2,74.8,54,374,0.026,-0.039,0.947,-2.936,1.0,-0.678,release,movement_phase
13300,69.2,75.3,74.3,69.9,70.6,48,398,0.097,-0.064,1.031,-4.482,0.109,-1.104,release,movement_phase
13400,66.7,68.1,68.6,67.9,64.9,48,353,0.012,-0.051,0.963,-3.351,-0.688,1.746,release,movement_phase
13500,63.5,65.2,61.8,57.5,65.5,43,350,-0.009,0.061,1.062,-1.967,1.883,0.849,release,movement_phase
13600,55.4,59.0,61.5,56.3,53.9,41,330,0.063,-0.059,0.952,-2.75,0.018,1.566,release,movement_phase
13700,52.5,45.9,50.9,54.3,50.7,34,291,0.096,0.025,0.912,-1.224,-0.54,-0.646,release,movement_phase
13800,45.9,49.0,48.0,45.3,46.4,32,284,-0.062,-0.052,0.942,-2.979,1.555,-0.441,release,movement_phase
13900,39.5,39.2,39.8,39.9,39.5,29,257,0.11,-0.051,0.915,-4.199,2.846,-0.444,release,movement_phase
14000,35.0,39.5,37.8,36.9,34.0,26,253,0.01,0.001,0.927,-3.839,0.791,0.191,release,movement_phase
14100,29.0,28.4,34.4,28.3,25.0,24,249,0.007,-0.083,0.99,-2.449,-0.706,0.876,release,movement_phase
14200,27.2,28.8,27.2,29.4,21.0,22,214,0.02,-0.056,0.962,-3.536,0.132,-0.904,release,movement_phase
14300,18.1,20.2,23.8,18.2,16.1,17,210,0.058,-0.038,0.964,-3.419,-1.619,-1.55,release,movement_phase
14400,11.6,11.9,10.0,18.6,8.8,13,169,-0.012,0.019,0.922,-5.406,-1.245,-0.055,release,movement_phase
14500,9.2,13.4,8.5,7.4,9.5,13,109,-0.007,-0.016,0.938,-4.564,0.443,-0.122,release,movement_phase
14600,65.9,62.6,70.2,64.1,71.2,4,199,0.038,0.045,0.952,3.151,-0.54,0.569,hand_opening,movement_phase
14700,72.4,58.9,69.5,60.9,65.2,6,195,0.092,-0.047,0.977,4.204,-1.245,-0.262,hand_opening,movement_phase
14800,60.7,57.3,59.8,55.6,63.7,4,212,-0.139,-0.027,0.972,1.297,-0.976,0.719,hand_opening,movement_phase
14900,54.3,55.1,49.5,53.6,53.8,3,197,0.097,-0.01,0.961,2.133,-1.454,0.721,hand_opening,movement_phase
15000,54.4,52.1,52.1,47.9,53.7,0,157,-0.014,-0.078,1.029,2.234,0.454,-0.144,hand_opening,movement_phase
15100,47.7,41.0,49.6,46.1,48.6,3,209,0.027,0.004,0.9,3.09,-0.109,-0.211,hand_opening,movement_phase
15200,38.0,36.2,43.3,40.2,42.0,0,192,0.037,-0.0,0.941,3.942,-0.688,0.687,hand_opening,movement_phase
15300,32.9,29.4,32.6,33.8,38.1,4,209,-0.018,-0.035,0.919,1.588,1.391,-0.722,hand_opening,movement_phase
15400,24.1,28.4,32.2,32.8,34.7,6,221,0.055,-0.009,0.932,2.785,-1.77,0.096,hand_opening,movement_phase
15500,25.8,23.9,28.9,25.1,27.3,3,202,0.006,-0.022,0.92,2.785,-1.299,-0.13,hand_opening,movement_phase
15600,22.6,22.4,21.6,19.6,22.6,6,216,-0.05,0.06,0.982,2.605,-1.029,-1.606,hand_opening,movement_phase
15700,19.1,17.3,12.7,16.4,22.1,5,191,-0.024,0.019,0.961,1.682,0.869,-0.388,hand_opening,movement_phase
15800,11.6,13.7,13.4,15.4,11.9,1,203,0.061,-0.029,0.962,2.81,-0.229,-0.283,hand_opening,movement_phase
15900,6.3,6.6,10.6,3.8,10.9,3,220,-0.044,-0.027,0.963,2.554,0.897,0.51,hand_opening,movement_phase
16000,9.3,0.2,3.2,6.9,9.0,4,247,0.029,-0.039,1.018,4.301,1.725,2.766,hand_closing,movement_phase
16100,14.9,11.3,12.0,13.2,17.6,10,257,0.031,-0.02,0.966,5.858,-0.883,0.041,hand_closing,movement_phase
16200,14.2,15.8,18.1,15.2,21.4,9,297,-0.044,0.016,0.932,5.033,-0.448,-0.525,hand_closing,movement_phase
16300,21.7,19.7,17.2,19.8,24.1,17,268,0.009,-0.042,0.976,3.041,0.131,1.041,hand_closing,movement_phase
16400,27.4,26.2,26.4,23.3,28.6,23,265,0.083,-0.046,0.949,3.249,-0.423,0.647,hand_closing,movement_phase
16500,30.8,28.9,29.1,30.4,33.3,22,260,0.034,0.001,0.916,3.478,1.306,0.238,hand_closing,movement_phase
16600,30.7,32.6,35.8,33.9,36.4,23,315,0.051,-0.006,0.977,3.067,-0.229,1.85,hand_closing,movement_phase
16700,32.3,37.7,40.9,38.7,44.1,27,314,0.008,-0.007,0.961,3.831,-0.136,-1.018,hand_closing,movement_phase
16800,41.1,46.4,50.7,47.5,49.1,32,334,-0.024,-0.014,1.0,2.571,0.627,1.118,hand_closing,movement_phase
16900,46.0,45.3,48.0,47.2,50.9,33,374,-0.023,0.023,0.927,5.439,0.293,-0.367,hand_closing,movement_phase
17000,48.5,53.4,52.4,47.2,54.2,37,448,-0.021,-0.051,0.951,4.392,-0.034,-0.395,hand_closing,movement_phase
17100,58.1,58.8,60.0,52.4,60.7,38,418,-0.039,-0.011,0.954,4.898,0.577,-0.908,hand_closing,movement_phase
17200,62.4,62.6,60.9,64.1,66.4,43,466,0.074,0.019,1.007,5.623,-0.557,0.231,hand_closing,movement_phase
17300,66.9,71.8,69.6,72.5,67.3,47,441,0.079,-0.102,0.951,7.185,0.542,2.238,hand_closing,movement_phase
17400,72.2,70.1,73.0,71.6,74.6,48,481,0.032,-0.051,0.933,5.307,-0.188,-1.588,hand_closing,movement_phase
17500,78.7,74.4,72.9,75.2,77.8,53,474,0.035,0.008,0.932,0.192,0.592,0.379,hand_closing,movement_phase
17600,74.1,78.2,72.0,79.6,81.3,73,473,0.04,0.018,0.893,1.138,0.35,0.403,grip_hold,successful_grip
17700,77.1,76.9,76.0,77.7,84.5,74,489,0.036,-0.025,0.864,0.024,-0.395,0.614,grip_hold,successful_grip
17800,80.2,76.4,74.6,79.2,80.2,75,448,-0.067,0.004,0.942,0.139,-0.601,-0.044,grip_hold,successful_grip
17900,78.1,77.6,72.0,76.0,79.0,75,470,0.047,-0.0,1.0,-0.282,0.608,0.6,grip_hold,successful_grip
18000,77.3,74.8,77.2,80.5,79.2,79,501,0.101,0.024,0.954,-1.325,0.399,0.064,grip_hold,successful_grip
18100,80.3,73.9,74.9,74.9,79.4,76,498,-0.032,-0.025,0.934,-0.249,0.17,-0.196,grip_hold,successful_grip
18200,76.9,74.2,73.9,79.5,77.2,76,458,0.03,-0.024,0.991,-0.757,0.002,-0.885,grip_hold,successful_grip
18300,77.1,77.7,74.2,75.2,79.0,73,484,-0.013,-0.04,0.986,-0.294,0.01,-0.082,grip_hold,successful_grip
18400,74.9,76.6,75.9,77.0,75.8,76,479,-0.061,-0.043,0.936,-1.54,0.2,-0.346,grip_hold,successful_grip
18500,77.2,76.0,77.2,77.8,81.4,74,496,0.011,-0.061,0.952,1.125,0.15,-0.184,grip_hold,successful_grip
18600,76.4,73.8,74.4,76.1,82.5,74,480,0.064,0.028,1.019,-0.274,0.096,-0.865,grip_hold,successful_grip
18700,78.2,77.1,75.7,76.8,76.5,81,488,0.047,0.013,0.955,0.018,0.865,0.471,grip_hold,successful_grip
18800,77.6,77.5,71.9,76.1,74.6,75,473,-0.006,-0.033,1.002,-0.213,0.143,0.238,grip_hold,successful_grip
18900,76.4,74.0,74.2,78.3,82.6,73,499,-0.008,0.0,0.963,-0.643,0.238,-0.012,grip_hold,successful_grip
19000,80.7,75.9,77.0,77.4,77.2,54,415,0.061,-0.058,0.907,-3.278,-0.374,0.241,release,movement_phase
19100,73.5,72.0,71.1,72.4,67.2,49,369,0.023,-0.036,1.007,-3.191,0.295,0.034,release,movement_phase
19200,69.3,65.5,65.2,63.3,64.7,44,327,0.074,-0.037,1.019,-2.64,1.875,-0.027,release,movement_phase
19300,64.4,59.7,60.9,60.1,66.8,42,333,0.059,-0.027,0.982,-5.234,-0.528,-1.609,release,movement_phase
19400,59.2,55.1,58.3,52.5,52.0,44,288,0.034,-0.002,1.006,-4.006,0.695,-0.394,release,movement_phase
19500,55.6,48.6,46.6,52.7,50.5,32,350,0.1,-0.055,0.974,-3.945,0.272,0.225,release,movement_phase
19600,48.8,47.7,47.4,43.7,39.3,34,269,-0.011,0.033,0.98,-6.245,0.464,1.119,release,movement_phase
19700,46.0,41.0,39.7,35.4,39.7,29,215,-0.027,-0.026,1.024,-3.002,0.012,-0.536,release,movement_phase
19800,33.5,38.3,35.4,33.1,38.6,22,251,0.002,-0.038,0.98,-3.041,0.912,0.672,release,movement_phase
19900,28.8,27.9,27.8,24.4,30.5,23,234,0.062,-0.012,0.918,-3.42,-0.697,-0.233,release,movement_phase
20000,26.1,18.9,21.5,26.4,25.1,20,193,0.069,-0.018,0.99,-4.713,-0.139,-0.104,release,movement_phase
20100,16.8,16.5,20.4,16.8,18.7,16,188,0.104,-0.02,0.941,-2.027,-0.148,-1.635,release,movement_phase
20200,17.1,10.6,10.0,11.1,8.3,15,176,0.112,0.04,0.983,-1.783,-0.919,1.052,release,movement_phase
20300,8.6,9.7,7.6,5.4,6.8,14,155,-0.06,-0.068,0.978,-1.384,0.45,1.286,release,movement_phase
20400,72.8,65.9,74.5,65.7,69.5,10,205,0.017,0.023,0.98,3.864,0.515,-0.874,hand_opening,movement_phase
20500,61.6,64.7,65.5,59.5,70.2,1,173,0.15,-0.056,0.922,3.42,-0.151,-0.576,hand_opening,movement_phase
20600,58.8,61.9,63.4,58.2,58.5,8,182,0.028,-0.074,1.03,2.564,0.67,-0.973,hand_opening,movement_phase
20700,53.8,57.7,59.6,55.6,55.2,1,206,-0.03,-0.044,0.953,2.313,0.596,-0.673,hand_opening,movement_phase
20800,52.8,43.9,54.6,47.1,56.1,5,185,0.011,-0.03,0.997,2.485,-0.813,1.001,hand_opening,movement_phase
20900,44.9,42.7,48.9,42.9,41.8,3,205,0.113,-0.04,0.984,1.539,-0.329,1.0,hand_opening,movement_phase
21000,43.3,43.4,47.8,41.8,43.0,7,194,-0.002,-0.046,0.889,2.002,-1.357,0.809,hand_opening,movement_phase
21100,37.1,38.3,41.9,37.5,37.0,5,186,0.042,-0.032,1.009,1.232,0.136,-1.54,hand_opening,movement_phase
21200,28.0,31.6,33.1,31.5,33.0,4,229,0.011,-0.062,0.987,2.657,-0.439,0.15,hand_opening,movement_phase
21300,27.9,28.2,32.7,26.6,25.9,3,183,0.099,0.0,0.936,2.547,0.311,1.178,hand_opening,movement_phase
21400,20.9,20.1,25.0,23.4,22.7,4,168,-0.082,-0.033,0.949,2.697,1.029,-0.172,hand_opening,movement_phase
