time_ms,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,grip_force,emg_level,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,exercise_state,interpretation
2600,4.3,3.6,3.7,8.7,9.3,3,71,0.034,-0.033,0.975,0.211,0.026,-0.159,rest,no_exercise
2700,5.2,6.5,4.2,5.5,6.0,2,82,0.04,-0.007,0.975,-0.672,0.515,0.776,rest,no_exercise
2800,3.1,2.3,2.2,6.2,4.0,4,73,0.073,0.083,0.981,0.116,-0.339,-0.395,rest,no_exercise
2900,5.2,3.6,4.0,6.0,2.9,1,63,-0.022,0.058,0.981,0.359,-0.053,0.157,rest,no_exercise
3000,80.0,76.7,70.1,76.4,74.6,3,191,0.068,-0.022,0.979,2.67,0.677,-0.927,hand_opening,movement_phase
3100,71.8,72.2,72.7,66.7,69.2,5,197,0.069,0.047,0.983,4.111,-1.24,0.58,hand_opening,movement_phase
3200,62.9,63.1,59.2,62.4,64.0,8,176,0.147,-0.008,0.909,2.147,-0.137,-0.546,hand_opening,movement_phase
3300,62.2,62.8,53.8,59.8,59.9,6,184,0.095,-0.035,0.952,2.0,-0.099,0.047,hand_opening,movement_phase
3400,57.8,55.2,57.5,54.5,54.1,1,216,0.023,-0.002,1.005,2.323,-0.596,-0.677,hand_opening,movement_phase
3500,45.3,47.1,47.2,51.4,48.6,0,194,0.021,0.019,0.897,2.082,-0.515,-0.244,hand_opening,movement_phase
3600,47.0,44.6,42.5,43.3,40.9,4,205,0.016,-0.056,0.99,2.806,0.596,0.106,hand_opening,movement_phase
3700,42.7,41.8,39.7,39.0,40.1,5,181,0.046,-0.03,1.008,3.135,-0.33,-0.69,hand_opening,movement_phase
3800,35.9,32.3,32.4,34.2,34.9,2,202,0.094,-0.021,0.951,2.346,-0.404,0.325,hand_opening,movement_phase
3900,27.0,26.7,30.5,29.2,31.6,5,177,0.027,0.012,0.971,1.868,0.035,0.01,hand_opening,movement_phase
4000,25.6,25.6,20.8,25.2,20.8,4,185,0.077,-0.025,0.938,3.09,-1.834,-0.035,hand_opening,movement_phase
4100,16.3,17.1,19.9,16.6,18.6,2,186,-0.01,0.005,0.894,1.913,0.01,-0.094,hand_opening,movement_phase
4200,13.5,16.6,13.3,13.0,10.2,5,198,-0.037,-0.084,0.984,2.92,-0.924,0.712,hand_opening,movement_phase
4300,10.4,10.1,5.0,9.1,6.2,5,188,0.021,-0.012,0.957,2.205,0.376,-1.791,hand_opening,movement_phase
4400,7.1,5.3,11.3,9.9,13.1,4,208,-0.104,-0.004,1.003,5.042,0.508,1.046,hand_closing,movement_phase
4500,15.0,10.1,18.6,20.5,19.4,10,266,0.015,-0.026,0.924,5.073,1.806,0.189,hand_closing,movement_phase
4600,17.5,10.5,22.0,21.0,18.3,17,288,0.04,0.009,0.975,6.309,-0.374,-1.037,hand_closing,movement_phase
4700,25.3,23.5,29.8,27.3,27.9,16,280,-0.013,0.017,1.007,5.249,-0.459,1.77,hand_closing,movement_phase
4800,28.7,29.3,33.3,32.0,30.2,21,316,0.121,0.018,1.015,4.321,0.847,0.455,hand_closing,movement_phase
4900,37.6,36.4,36.9,34.8,31.1,25,298,0.02,-0.031,0.928,3.985,-0.099,-2.339,hand_closing,movement_phase
5000,37.1,37.9,42.6,42.4,46.9,26,330,0.078,0.031,0.964,4.275,-1.14,0.868,hand_closing,movement_phase
5100,48.8,42.0,50.2,41.8,50.1,30,356,0.04,0.02,0.955,6.687,1.647,0.257,hand_closing,movement_phase
5200,49.9,45.2,55.0,53.1,51.6,35,384,-0.035,-0.02,0.918,3.29,0.473,0.337,hand_closing,movement_phase
5300,50.4,50.8,53.0,56.6,55.6,39,434,0.039,-0.103,0.992,2.409,-1.171,2.509,hand_closing,movement_phase
5400,54.5,59.1,56.7,65.1,57.7,41,417,0.073,-0.032,0.94,3.464,0.177,-1.497,hand_closing,movement_phase
5500,57.8,63.9,69.2,63.4,65.9,42,437,0.115,-0.037,0.974,4.89,0.826,-0.427,hand_closing,movement_phase
5600,71.9,65.4,75.3,72.2,75.6,52,442,-0.04,-0.044,0.931,3.387,-0.175,0.022,hand_closing,movement_phase
5700,70.8,74.9,73.0,81.1,74.9,51,491,0.104,-0.051,1.062,5.106,1.728,0.688,hand_closing,movement_phase
5800,82.7,75.9,80.3,86.6,77.7,59,493,0.016,-0.056,0.943,3.378,-0.968,1.575,hand_closing,movement_phase
5900,83.9,81.1,88.9,86.5,91.2,57,479,0.003,0.012,0.968,1.106,-0.399,1.486,hand_closing,movement_phase
6000,86.8,86.6,77.8,84.8,89.8,85,504,0.077,0.056,1.017,0.977,0.238,0.842,grip_hold,successful_grip
6100,88.0,82.4,79.3,83.3,85.4,86,501,0.014,-0.089,1.048,0.266,-0.615,-0.347,grip_hold,successful_grip
6200,83.1,83.6,79.8,82.6,84.3,84,495,0.049,-0.029,0.969,0.97,-0.606,1.049,grip_hold,successful_grip
6300,82.7,87.5,79.9,79.7,84.4,83,541,0.005,-0.025,0.913,0.915,-1.071,-0.544,grip_hold,successful_grip
6400,83.4,83.5,83.4,85.5,85.7,88,552,-0.007,-0.06,0.953,0.575,0.715,1.065,grip_hold,successful_grip
6500,87.3,85.4,82.1,82.6,84.2,85,509,0.082,-0.062,0.998,0.437,0.216,-0.897,grip_hold,successful_grip
6600,82.9,80.0,79.9,83.8,84.6,87,516,0.032,-0.048,0.963,-0.581,-0.073,0.767,grip_hold,successful_grip
6700,83.0,84.1,83.8,81.9,87.0,83,491,0.024,-0.007,0.969,1.237,0.073,-0.887,grip_hold,successful_grip
6800,81.5,80.7,85.0,81.9,83.3,83,487,0.019,-0.069,0.922,-0.222,1.036,0.447,grip_hold,successful_grip
6900,87.2,80.1,84.6,83.6,84.9,84,499,0.085,-0.019,0.922,-0.1,0.795,-0.412,grip_hold,successful_grip
7000,83.3,81.3,82.6,80.4,87.1,82,506,0.063,-0.012,1.011,0.616,0.366,-0.651,grip_hold,successful_grip
7100,83.9,85.9,84.1,83.7,84.3,82,516,0.058,-0.043,1.01,-0.791,0.107,0.697,grip_hold,successful_grip
7200,85.6,81.8,81.4,84.4,86.0,87,483,0.003,-0.023,0.938,-0.363,0.25,-0.372,grip_hold,successful_grip
7300,84.5,86.3,79.3,86.1,84.9,87,500,0.019,-0.033,0.961,-0.356,0.527,-0.042,grip_hold,successful_grip
7400,82.4,82.1,84.1,81.5,86.6,55,431,0.118,-0.035,0.967,-5.095,0.262,0.181,release,movement_phase
7500,74.1,79.2,73.1,77.7,80.8,54,391,-0.015,0.009,0.974,-4.84,-0.104,0.763,release,movement_phase
7600,66.3,74.7,69.4,73.5,72.5,50,366,0.088,0.037,0.995,-4.789,0.504,-0.756,release,movement_phase
7700,64.6,65.8,64.4,65.0,64.5,48,360,0.101,-0.058,0.963,-1.752,-1.183,-0.956,release,movement_phase
7800,61.0,57.0,60.1,59.9,60.8,43,324,-0.006,0.012,0.95,-3.455,0.839,-1.439,release,movement_phase
7900,58.6,54.5,55.8,56.0,57.9,40,297,0.057,0.02,0.938,-3.011,-1.422,-0.755,release,movement_phase
8000,46.2,47.1,48.6,47.9,49.6,37,298,0.07,0.064,0.959,-4.51,-1.508,-0.202,release,movement_phase
8100,42.8,47.8,40.8,40.2,39.7,33,283,0.022,-0.031,0.978,-3.45,-0.742,0.14,release,movement_phase
8200,30.8,42.2,33.4,35.3,38.1,24,260,0.047,-0.031,0.947,-4.352,-0.771,-0.763,release,movement_phase
8300,31.7,31.0,33.9,27.0,33.1,28,249,0.034,-0.008,0.929,-5.987,-0.776,0.54,release,movement_phase
8400,26.0,18.4,26.8,24.7,24.8,22,219,-0.004,-0.025,0.945,-1.955,-0.173,-0.194,release,movement_phase
8500,25.0,16.2,16.3,18.9,21.1,14,187,0.061,-0.038,0.968,-3.828,-0.436,-0.169,release,movement_phase
8600,9.8,9.0,13.9,11.5,17.6,13,151,-0.016,0.037,0.97,-4.182,0.157,1.9,release,movement_phase
8700,12.0,7.9,5.4,5.6,16.1,9,115,0.049,-0.032,0.93,-3.9,0.523,1.167,release,movement_phase
8800,74.6,78.8,77.5,71.5,74.2,4,166,0.081,-0.041,0.944,1.865,-0.783,0.678,hand_opening,movement_phase
8900,75.4,73.1,68.8,74.0,70.4,4,187,0.067,-0.1,1.034,1.902,-0.422,0.212,hand_opening,movement_phase
9000,61.8,73.1,62.7,67.7,69.9,6,193,-0.021,0.035,0.954,2.8,0.073,0.472,hand_opening,movement_phase
9100,59.3,62.9,61.4,56.8,60.1,3,204,0.013,-0.02,1.011,4.111,-0.704,-1.034,hand_opening,movement_phase
9200,56.7,60.7,52.1,54.2,55.6,1,202,-0.043,-0.008,0.97,3.474,0.616,2.438,hand_opening,movement_phase
9300,48.7,48.6,51.7,45.2,52.7,0,175,-0.001,-0.035,0.941,0.964,-0.711,0.179,hand_opening,movement_phase
9400,50.1,50.3,47.8,40.6,47.8,4,171,0.121,-0.004,0.903,3.225,-0.663,-0.081,hand_opening,movement_phase
9500,36.5,42.8,35.0,40.2,35.5,4,227,-0.02,0.065,1.03,2.088,0.307,0.424,hand_opening,movement_phase
9600,35.8,39.1,31.6,30.1,37.5,5,204,-0.029,-0.14,0.948,3.253,-0.747,-1.098,hand_opening,movement_phase
9700,31.7,35.8,31.7,34.3,32.2,4,239,-0.017,0.079,0.967,4.351,-0.899,0.686,hand_opening,movement_phase
9800,27.7,28.5,20.4,25.6,20.3,4,209,-0.033,-0.091,1.048,2.232,0.966,0.289,hand_opening,movement_phase
9900,17.4,22.6,17.4,19.9,22.8,2,194,0.12,0.018,0.977,3.798,0.018,-1.266,hand_opening,movement_phase
10000,11.9,18.0,13.0,11.1,13.7,2,193,-0.022,-0.041,1.085,2.674,0.513,1.156,hand_opening,movement_phase
10100,9.1,17.3,7.2,11.7,9.3,2,207,0.097,-0.056,1.013,1.807,0.421,0.425,hand_opening,movement_phase
10200,12.3,5.0,13.5,8.3,2.3,3,183,-0.109,0.027,0.979,4.085,0.537,-0.069,hand_closing,movement_phase
10300,14.4,16.7,13.6,16.2,13.3,7,230,0.083,-0.037,1.011,2.408,-0.625,0.529,hand_closing,movement_phase
10400,21.6,16.8,18.0,23.8,18.4,14,237,0.023,0.027,1.005,5.374,0.984,-0.239,hand_closing,movement_phase
10500,22.9,23.9,22.3,27.8,14.0,17,253,0.011,-0.083,0.941,3.265,0.077,-0.116,hand_closing,movement_phase
10600,30.8,28.2,32.3,33.3,24.0,23,299,0.086,0.005,1.026,4.138,0.365,-0.943,hand_closing,movement_phase
10700,38.5,34.4,31.3,32.7,32.3,22,330,0.082,-0.084,0.993,4.464,-1.474,-0.335,hand_closing,movement_phase
10800,42.6,37.1,37.9,39.4,35.2,29,320,0.069,-0.021,0.983,5.141,0.847,0.372,hand_closing,movement_phase
10900,42.3,39.4,45.5,43.3,40.0,32,351,-0.051,-0.045,0.956,4.64,-1.401,1.167,hand_closing,movement_phase
11000,52.9,50.1,50.7,51.2,46.4,35,361,0.039,-0.009,1.005,3.603,-0.969,0.203,hand_closing,movement_phase
11100,52.1,55.1,55.5,57.0,49.5,35,391,0.019,-0.068,0.96,4.925,0.906,1.61,hand_closing,movement_phase
11200,62.8,54.4,61.6,58.1,56.2,41,441,0.038,-0.036,0.974,4.406,1.534,0.925,hand_closing,movement_phase
11300,61.9,64.4,65.6,66.5,58.4,45,428,0.085,0.061,0.938,4.576,-0.044,2.041,hand_closing,movement_phase
11400,69.8,66.8,63.8,70.3,67.8,48,461,0.05,-0.006,0.907,5.724,-0.794,0.452,hand_closing,movement_phase
11500,74.5,75.7,77.6,73.1,69.5,52,480,0.024,-0.024,0.993,2.268,-0.591,0.07,hand_closing,movement_phase
11600,74.9,74.9,79.3,79.9,75.1,56,501,0.008,-0.1,0.953,5.703,-0.355,-1.753,hand_closing,movement_phase
11700,86.9,82.8,85.9,88.1,73.5,58,504,0.207,-0.049,0.902,2.96,-0.889,-0.649,hand_closing,movement_phase
11800,87.4,84.2,82.7,81.3,85.1,83,501,-0.064,-0.035,0.974,1.403,0.211,-0.5,grip_hold,successful_grip
11900,79.5,82.5,78.9,81.9,82.2,85,474,0.02,0.017,1.032,0.422,0.26,-0.556,grip_hold,successful_grip
12000,83.0,82.1,83.7,82.8,86.4,84,534,0.041,0.073,0.937,1.414,0.836,-1.041,grip_hold,successful_grip
12100,82.1,82.5,84.1,85.0,84.7,83,544,0.029,0.037,1.02,1.753,-0.507,-0.057,grip_hold,successful_grip
12200,84.5,84.0,79.8,83.0,85.0,87,474,0.054,0.012,0.935,0.401,0.502,-1.031,grip_hold,successful_grip
12300,81.5,82.0,80.9,86.6,79.5,83,458,0.083,0.006,0.966,-0.861,-0.461,0.328,grip_hold,successful_grip
12400,83.7,81.6,81.0,83.3,82.5,86,493,-0.025,-0.025,1.036,0.141,-0.681,0.169,grip_hold,successful_grip
12500,85.1,81.0,85.3,85.5,81.9,87,512,0.042,-0.018,0.946,0.015,0.209,0.602,grip_hold,successful_grip
12600,86.0,83.8,78.0,85.2,85.0,86,471,-0.073,0.045,0.882,0.212,-0.787,0.095,grip_hold,successful_grip
12700,84.9,85.2,82.4,79.1,86.3,85,511,-0.089,-0.061,1.033,0.916,-0.445,-0.406,grip_hold,successful_grip
12800,84.1,79.1,81.3,85.0,80.8,86,530,-0.036,-0.081,0.975,-0.849,-0.389,-0.682,grip_hold,successful_grip
12900,79.1,83.8,79.6,83.0,85.4,82,499,0.06,-0.063,1.008,0.262,-0.868,-0.517,grip_hold,successful_grip
13000,81.0,84.2,79.3,83.9,85.5,85,502,-0.043,-0.025,0.939,-1.069,0.267,-0.204,grip_hold,successful_grip
13100,82.8,85.3,80.5,82.9,85.3,85,477,-0.011,0.035,0.973,-0.414,0.657,0.382,grip_hold,successful_grip
13200,83.2,77.3,83.4,85.6,86.5,56,435,0.038,-0.024,0.935,-1.677,0.658,0.177,release,movement_phase
13300,71.0,73.9,80.2,78.9,74.5,55,359,0.069,0.015,1.019,-1.931,0.721,-0.972,release,movement_phase
13400,75.8,72.8,69.1,71.8,70.6,49,370,0.066,-0.004,1.004,-2.779,0.769,0.266,release,movement_phase
13500,61.7,62.9,66.9,66.1,69.1,45,339,0.134,-0.062,0.969,-3.554,-0.318,0.717,release,movement_phase
13600,60.2,53.0,59.3,58.9,59.6,45,312,0.124,-0.047,0.923,-0.488,-0.588,-1.119,release,movement_phase
13700,56.2,52.3,55.4,52.3,52.0,38,345,-0.032,0.001,0.939,-0.396,0.679,0.483,release,movement_phase
13800,42.5,47.4,49.2,49.7,47.4,38,277,-0.006,-0.007,0.974,-3.46,-0.536,-0.157,release,movement_phase
13900,37.2,39.7,49.5,39.7,42.0,31,258,-0.017,-0.013,0.977,-1.575,0.837,0.397,release,movement_phase
14000,33.8,33.1,39.0,34.6,36.9,32,257,0.116,-0.033,0.967,-4.032,2.054,0.526,release,movement_phase
14100,27.4,27.3,32.4,33.9,32.1,23,210,0.084,0.067,0.994,-5.96,-0.85,-0.114,release,movement_phase
14200,22.1,23.2,24.9,26.6,29.9,21,193,0.054,-0.023,0.958,-3.595,-0.144,-0.264,release,movement_phase
14300,23.0,18.2,20.5,13.8,23.7,15,193,0.023,0.008,1.014,-4.515,-1.384,0.173,release,movement_phase
14400,12.6,13.2,15.8,13.3,13.3,13,173,0.03,-0.022,0.978,-1.075,-0.028,-0.634,release,movement_phase
14500,5.5,10.1,10.1,11.1,7.7,7,138,0.065,0.036,0.937,-2.518,-1.047,0.213,release,movement_phase
14600,81.8,75.0,78.0,75.6,70.3,3,172,0.077,0.04,1.006,1.322,0.583,-0.9,hand_opening,movement_phase
14700,74.6,70.2,71.9,71.3,72.3,4,182,0.057,-0.022,0.965,3.188,-0.109,0.952,hand_opening,movement_phase
14800,71.2,67.0,66.6,65.8,64.6,6,215,0.02,0.005,0.943,1.972,-0.361,0.65,hand_opening,movement_phase
14900,63.2,59.7,62.5,62.5,62.8,3,193,0.113,0.019,0.96,3.096,-0.784,0.956,hand_opening,movement_phase
15000,60.0,56.3,51.1,55.8,51.2,0,164,0.063,-0.045,1.005,2.442,0.372,0.971,hand_opening,movement_phase
15100,55.5,51.7,48.1,54.1,46.4,3,211,0.051,-0.048,0.975,2.468,0.13,-0.306,hand_opening,movement_phase
15200,44.2,46.5,44.8,47.4,40.9,5,198,0.003,-0.019,0.938,2.916,0.569,0.038,hand_opening,movement_phase
15300,41.7,41.6,38.9,44.6,39.1,2,156,0.049,-0.036,1.001,2.257,-1.317,0.963,hand_opening,movement_phase
15400,37.1,31.9,36.7,36.8,28.2,4,184,0.041,-0.007,1.033,2.287,0.248,0.687,hand_opening,movement_phase
15500,28.8,24.7,24.9,30.6,30.9,3,225,0.073,-0.015,0.986,3.984,-1.491,0.514,hand_opening,movement_phase
15600,28.0,22.5,25.2,24.3,23.9,5,202,0.098,-0.017,0.937,2.237,-0.214,0.633,hand_opening,movement_phase
15700,26.4,16.0,15.4,16.4,18.4,9,221,0.005,-0.106,0.969,0.883,1.182,-0.85,hand_opening,movement_phase
15800,16.3,13.2,11.8,15.7,10.4,2,177,-0.023,-0.009,0.944,2.948,-0.571,-0.556,hand_opening,movement_phase
15900,9.3,7.9,8.4,10.6,9.9,7,219,0.067,-0.009,0.926,4.156,0.234,0.548,hand_opening,movement_phase
16000,9.0,1.7,9.6,6.7,10.3,9,201,0.044,-0.022,0.986,2.493,-0.712,-0.394,hand_closing,movement_phase
16100,17.7,10.3,12.6,13.5,13.2,12,218,-0.036,0.028,0.946,4.997,1.808,1.438,hand_closing,movement_phase
16200,16.2,15.5,15.3,16.0,20.0,10,297,0.064,0.006,0.944,2.802,-1.219,-0.306,hand_closing,movement_phase
16300,27.9,20.7,24.8,22.9,29.4,18,290,0.003,-0.013,0.955,1.969,0.592,-0.848,hand_closing,movement_phase
16400,28.1,23.7,25.5,26.8,29.7,19,280,-0.004,0.013,0.92,2.965,-0.115,-0.051,hand_closing,movement_phase
16500,31.0,28.7,39.2,39.2,39.7,24,353,0.078,0.063,0.989,3.05,1.166,-0.338,hand_closing,movement_phase
16600,45.5,32.9,39.6,35.7,38.5,27,341,0.066,-0.039,0.999,2.161,-0.532,1.48,hand_closing,movement_phase
16700,42.7,40.3,44.4,41.5,45.2,28,371,0.067,-0.041,0.937,5.183,0.968,-0.898,hand_closing,movement_phase
16800,49.3,47.4,47.5,49.8,47.1,33,357,0.024,0.017,0.97,5.294,0.835,0.718,hand_closing,movement_phase
16900,53.4,47.7,60.4,51.8,51.8,38,415,0.002,-0.047,1.004,4.573,-1.791,0.619,hand_closing,movement_phase
17000,60.9,55.6,57.9,56.2,56.6,37,438,0.104,-0.032,0.938,5.653,-0.423,-0.017,hand_closing,movement_phase
17100,64.3,54.4,60.7,63.0,70.6,50,436,-0.039,-0.013,0.965,4.963,-0.497,-0.737,hand_closing,movement_phase
17200,71.7,58.9,69.4,71.4,68.8,48,469,0.097,-0.004,0.891,3.442,-1.415,1.144,hand_closing,movement_phase
17300,74.3,67.7,72.6,72.9,77.0,51,505,0.089,-0.052,1.011,3.974,0.216,0.112,hand_closing,movement_phase
17400,80.1,74.6,79.1,81.0,82.2,52,488,-0.026,-0.06,0.993,4.505,-0.597,-0.049,hand_closing,movement_phase
17500,87.4,79.1,85.1,79.1,89.0,61,496,0.151,-0.032,0.942,3.736,0.87,-0.007,hand_closing,movement_phase
17600,79.6,87.8,83.5,79.3,86.6,85,505,0.046,-0.017,0.937,0.554,-0.129,0.567,grip_hold,successful_grip
17700,83.9,89.0,82.8,80.2,87.3,83,493,0.062,0.011,0.996,0.325,-0.7,-0.886,grip_hold,successful_grip
17800,81.6,87.8,84.8,80.8,87.5,81,537,0.045,-0.017,1.016,-0.807,-0.417,0.781,grip_hold,successful_grip
17900,82.7,89.5,85.7,85.3,84.9,85,519,-0.005,0.041,0.958,0.093,-0.756,0.705,grip_hold,successful_grip
18000,83.4,80.9,83.1,84.1,83.8,81,505,0.103,0.03,0.975,1.458,-0.928,0.845,grip_hold,successful_grip
18100,80.6,89.0,84.6,81.9,82.5,82,521,0.013,0.032,0.966,0.843,-1.196,0.067,grip_hold,successful_grip
18200,83.6,90.6,81.2,82.2,88.1,85,508,0.006,-0.05,0.932,1.161,-0.044,0.36,grip_hold,successful_grip
18300,81.1,83.5,86.2,85.1,85.5,86,483,0.072,-0.053,0.985,-0.831,-0.23,-1.004,grip_hold,successful_grip
18400,84.3,85.1,86.0,84.8,81.6,84,513,-0.018,0.017,0.938,1.464,0.111,-0.69,grip_hold,successful_grip
18500,82.5,84.0,82.9,83.4,86.2,83,460,0.011,0.017,1.001,0.167,0.269,-0.817,grip_hold,successful_grip
18600,80.8,88.1,83.9,82.9,85.0,85,484,0.121,0.07,1.005,0.798,0.438,0.308,grip_hold,successful_grip
18700,80.7,87.5,79.9,86.3,81.7,85,506,0.05,0.09,0.933,1.451,-0.259,0.568,grip_hold,successful_grip
18800,83.5,82.4,84.0,83.1,85.5,86,556,0.032,-0.022,1.012,-1.122,0.816,0.712,grip_hold,successful_grip
18900,82.5,85.5,84.1,87.0,87.3,83,516,0.081,-0.03,0.94,-0.01,0.258,1.076,grip_hold,successful_grip
19000,84.2,84.9,83.9,86.4,86.2,63,415,0.077,0.021,0.965,-2.623,-1.198,1.771,release,movement_phase
19100,88.7,73.1,78.3,81.2,76.8,57,364,0.028,-0.008,0.995,-2.641,0.418,0.777,release,movement_phase
19200,74.6,71.5,78.9,76.6,67.8,49,360,0.015,-0.019,1.022,-3.541,1.741,1.423,release,movement_phase
19300,72.9,68.0,68.5,66.9,71.1,46,355,0.003,0.001,0.942,-5.161,-1.269,0.137,release,movement_phase
19400,64.6,62.6,56.6,64.3,57.5,45,340,0.024,-0.009,1.004,-4.223,-0.135,0.364,release,movement_phase
19500,56.6,60.0,57.8,58.0,54.5,38,316,0.043,-0.043,0.971,-4.922,0.116,-0.832,release,movement_phase
19600,50.8,46.5,53.5,53.1,49.9,35,294,0.019,-0.013,1.019,-2.853,-0.068,0.502,release,movement_phase
19700,44.7,45.1,46.4,49.1,44.2,33,256,0.0,-0.035,1.029,-4.956,-1.236,-0.27,release,movement_phase
19800,44.9,36.6,43.9,38.1,36.5,31,271,0.136,-0.073,0.936,-1.044,-0.996,-0.363,release,movement_phase
19900,35.5,39.0,34.8,37.5,32.7,29,202,0.071,0.024,0.993,-3.565,-1.584,-0.497,release,movement_phase
20000,29.0,27.3,25.6,31.1,23.7,22,194,-0.036,-0.026,0.932,-3.127,0.317,-0.473,release,movement_phase
20100,23.3,20.2,21.6,18.8,18.3,18,212,0.01,0.012,0.976,-4.424,0.359,-0.268,release,movement_phase
20200,20.7,12.8,16.2,16.9,12.6,13,207,-0.043,-0.04,0.955,-4.62,-0.063,-1.62,release,movement_phase
20300,11.5,10.1,10.7,9.7,10.0,7,168,0.082,-0.018,0.957,-0.585,0.46,-1.253,release,movement_phase
20400,72.5,75.3,77.2,79.9,77.1,4,202,-0.012,-0.0,0.985,0.296,0.166,-1.067,hand_opening,movement_phase
20500,68.2,68.2,68.5,67.3,71.4,4,202,0.002,-0.067,0.991,1.704,-1.017,0.45,hand_opening,movement_phase
20600,62.7,60.5,65.0,69.9,66.8,5,188,-0.013,0.011,0.982,2.963,-0.375,0.332,hand_opening,movement_phase
20700,56.3,56.1,55.7,59.4,61.7,1,188,0.091,-0.104,1.049,2.966,-0.415,-0.711,hand_opening,movement_phase
20800,50.3,48.9,52.6,52.5,54.6,7,187,0.099,-0.019,0.968,2.359,-1.07,0.313,hand_opening,movement_phase
20900,49.3,43.3,49.0,48.4,49.2,1,227,-0.027,0.0,0.983,1.323,-0.388,0.491,hand_opening,movement_phase
21000,43.4,45.8,41.1,47.1,44.2,5,172,-0.007,-0.024,0.993,2.379,-0.067,-0.045,hand_opening,movement_phase
21100,36.2,37.6,37.6,36.2,40.2,3,205,0.057,-0.042,0.978,1.714,-0.188,0.023,hand_opening,movement_phase
21200,29.5,26.2,30.2,27.4,32.4,3,213,0.055,-0.072,1.013,2.818,-0.621,1.031,hand_opening,movement_phase
21300,31.5,26.7,23.9,28.7,21.8,2,185,0.009,0.006,1.025,1.438,0.199,0.148,hand_opening,movement_phase
21400,29.3,21.0,29.6,25.0,25.5,2,204,0.057,-0.085,0.96,3.569,-0.461,-0.464,hand_opening,movement_phase
