time_ms,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,grip_force,emg_level,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,exercise_state,interpretation
8500,19.9,13.6,18.3,19.0,19.2,15,166,0.033,-0.011,0.915,-4.068,-0.158,2.748,release,movement_phase
8600,9.2,13.7,16.7,8.1,10.5,13,142,0.042,0.048,0.998,-2.434,0.91,0.08,release,movement_phase
8700,12.4,7.8,5.6,11.4,10.7,12,148,-0.013,-0.038,0.899,-7.157,1.314,-2.538,release,movement_phase
8800,56.6,62.6,64.4,65.4,59.8,5,197,0.111,-0.063,0.926,3.835,-0.389,0.661,hand_opening,movement_phase
8900,55.9,54.7,56.9,59.5,54.1,3,210,-0.009,-0.037,0.977,3.538,-0.195,-1.034,hand_opening,movement_phase
9000,50.8,52.6,52.0,55.2,47.8,6,222,0.12,-0.037,0.958,2.271,-0.135,0.288,hand_opening,movement_phase
9100,40.9,48.1,46.5,50.1,50.3,2,217,-0.01,-0.011,0.919,2.352,-0.583,-0.15,hand_opening,movement_phase
9200,42.9,44.2,44.1,43.8,43.3,3,163,0.087,-0.001,0.899,1.479,-0.333,-0.148,hand_opening,movement_phase
9300,36.0,39.5,41.9,43.0,40.8,3,201,0.045,-0.093,0.983,2.781,0.75,0.682,hand_opening,movement_phase
9400,31.3,36.1,34.9,32.9,35.0,4,205,0.04,0.045,0.935,1.27,0.473,-0.965,hand_opening,movement_phase
9500,29.5,31.8,35.9,33.9,33.2,3,205,0.035,-0.011,0.937,3.225,0.597,0.266,hand_opening,movement_phase
9600,23.1,23.5,23.6,32.1,27.7,1,157,0.052,-0.068,0.962,2.234,0.389,-0.563,hand_opening,movement_phase
9700,24.4,23.7,21.5,28.2,25.8,7,199,0.018,-0.084,0.996,3.938,-0.184,-0.126,hand_opening,movement_phase
9800,16.9,21.6,19.0,18.9,13.8,7,216,0.07,-0.024,0.964,2.245,0.402,0.271,hand_opening,movement_phase
9900,14.7,14.4,17.2,19.0,15.8,4,161,0.063,-0.004,0.973,3.999,0.243,0.588,hand_opening,movement_phase
10000,11.0,11.8,16.8,9.5,14.4,4,189,-0.052,0.021,0.999,2.115,0.612,-0.092,hand_opening,movement_phase
10100,0.7,11.8,5.7,13.2,7.1,4,214,0.047,0.072,0.944,4.678,0.216,-1.279,hand_opening,movement_phase
10200,7.6,11.1,8.0,7.4,4.1,7,198,0.04,-0.059,0.977,2.178,-1.38,1.506,hand_closing,movement_phase
10300,8.4,15.2,11.9,11.1,10.1,9,215,0.075,0.009,0.945,4.803,-1.314,-0.206,hand_closing,movement_phase
10400,14.2,18.3,12.1,13.0,14.7,15,227,0.034,-0.101,0.973,4.677,-0.845,-0.265,hand_closing,movement_phase
10500,19.6,20.6,20.9,20.5,17.8,12,283,0.048,0.049,0.993,5.328,-1.294,0.357,hand_closing,movement_phase
10600,20.7,26.5,26.3,21.0,20.0,13,262,-0.012,-0.063,0.999,5.866,-0.886,-0.545,hand_closing,movement_phase
10700,31.8,33.3,23.7,30.9,28.7,19,275,0.038,0.028,0.914,4.01,-0.13,-0.674,hand_closing,movement_phase
10800,37.0,34.8,35.3,31.7,30.3,22,312,0.048,0.029,0.99,5.975,0.16,1.601,hand_closing,movement_phase
10900,36.4,43.1,33.6,32.6,35.8,24,329,0.042,-0.031,1.009,3.789,0.24,1.1,hand_closing,movement_phase
11000,42.1,45.9,37.9,40.1,37.6,25,352,0.001,-0.04,1.03,4.459,1.052,-0.472,hand_closing,movement_phase
11100,44.0,46.8,45.8,44.5,44.9,28,381,0.032,0.002,0.955,4.123,1.717,-0.084,hand_closing,movement_phase
11200,48.2,45.5,47.6,44.7,45.9,30,376,-0.007,-0.066,0.961,1.419,-0.528,0.115,hand_closing,movement_phase
11300,51.5,53.1,52.4,49.0,47.6,34,389,0.004,-0.021,0.93,4.155,-0.806,0.563,hand_closing,movement_phase
11400,54.7,53.5,62.1,54.5,57.3,37,398,0.107,-0.044,0.965,5.732,0.454,-0.069,hand_closing,movement_phase
11500,61.4,61.8,62.1,65.3,60.0,37,434,0.025,-0.056,0.939,2.907,-1.259,-0.172,hand_closing,movement_phase
11600,67.5,67.5,66.7,67.0,59.2,37,463,-0.063,-0.015,1.036,6.59,-0.013,-0.468,hand_closing,movement_phase
11700,64.1,73.0,71.5,68.8,64.9,43,446,0.068,0.046,1.028,4.947,-0.138,-0.864,hand_closing,movement_phase
11800,70.1,65.6,65.6,68.8,65.6,61,470,0.046,-0.078,1.051,0.708,-0.18,-0.143,grip_hold,successful_grip
11900,68.5,65.6,66.6,70.5,68.1,60,481,0.062,0.022,0.943,0.759,-0.783,-0.214,grip_hold,successful_grip
12000,68.7,64.9,69.3,65.6,67.4,59,462,-0.017,-0.056,1.003,-0.502,-0.304,0.203,grip_hold,successful_grip
12100,71.0,65.1,69.6,69.2,69.0,60,457,0.021,-0.018,0.958,-0.397,0.742,0.899,grip_hold,successful_grip
12200,68.4,65.7,66.2,65.5,69.5,63,429,0.119,0.023,0.926,-0.448,-0.216,-0.788,grip_hold,successful_grip
12300,67.3,65.3,66.1,66.8,70.4,62,445,0.055,-0.091,0.987,-0.607,0.505,-0.684,grip_hold,successful_grip
12400,67.8,64.8,63.9,70.5,64.4,56,461,-0.001,-0.113,0.912,-0.008,-0.479,0.762,grip_hold,successful_grip
12500,66.9,63.8,68.1,67.8,68.2,58,429,0.132,0.024,0.97,-0.094,0.508,0.276,grip_hold,successful_grip
12600,66.5,61.3,70.0,63.5,71.0,61,450,-0.028,0.035,0.973,-0.631,0.86,-0.564,grip_hold,successful_grip
12700,64.4,65.9,65.1,67.6,69.0,59,429,0.015,-0.008,0.947,-0.302,0.24,-0.217,grip_hold,successful_grip
12800,67.9,70.8,63.8,70.5,70.1,64,454,-0.009,-0.019,1.013,0.808,0.642,0.736,grip_hold,successful_grip
12900,67.1,68.6,65.0,67.4,67.7,60,465,0.035,-0.042,1.007,0.156,0.678,-0.414,grip_hold,successful_grip
13000,66.6,63.8,62.5,68.5,67.2,59,421,0.065,0.041,1.002,-0.324,-0.12,0.489,grip_hold,successful_grip
13100,69.9,65.8,69.1,68.9,71.6,59,493,0.151,-0.002,1.001,-1.199,-0.183,0.051,grip_hold,successful_grip
13200,65.7,68.4,66.9,63.2,66.7,40,375,0.034,0.029,1.002,-3.551,0.703,-0.621,release,movement_phase
13300,60.6,59.5,63.9,64.4,60.6,37,349,0.091,0.007,0.934,-5.227,0.075,0.118,release,movement_phase
13400,55.6,60.3,63.0,56.1,58.0,39,315,0.087,-0.028,0.982,-2.185,0.091,0.537,release,movement_phase
13500,49.9,52.8,53.1,50.4,49.8,36,299,0.031,-0.021,1.025,-5.767,-1.163,0.676,release,movement_phase
13600,48.0,52.9,47.3,45.1,47.1,35,300,-0.023,0.013,1.0,-4.792,-0.146,-2.107,release,movement_phase
13700,49.2,46.4,47.4,40.6,43.6,28,299,-0.006,0.012,1.007,-3.449,0.951,-1.755,release,movement_phase
13800,38.0,38.4,32.7,33.3,39.5,29,254,0.015,0.006,1.046,-3.999,0.709,0.213,release,movement_phase
13900,35.4,29.4,37.3,37.9,30.9,20,233,0.028,-0.005,0.958,-2.156,-0.367,0.411,release,movement_phase
14000,32.4,34.2,28.0,27.6,30.1,21,236,0.082,-0.103,0.95,-5.105,0.444,-0.464,release,movement_phase
14100,28.6,27.6,28.0,23.2,25.7,22,239,0.11,-0.053,0.948,-3.224,0.644,1.015,release,movement_phase
14200,20.1,27.2,28.3,15.4,19.4,17,183,0.064,-0.029,0.965,-4.673,0.225,0.57,release,movement_phase
14300,15.1,15.1,16.2,15.0,16.2,13,160,0.041,-0.047,0.987,-4.199,-0.619,-1.426,release,movement_phase
14400,9.6,13.5,18.6,14.1,11.1,13,177,0.022,0.036,0.964,-1.738,0.717,-0.228,release,movement_phase
14500,10.1,5.6,15.1,5.8,8.1,8,134,0.07,-0.06,0.948,-3.435,0.41,0.707,release,movement_phase
14600,60.1,54.8,60.1,65.9,59.7,5,190,-0.082,-0.023,0.993,2.012,-0.949,0.463,hand_opening,movement_phase
14700,57.4,57.2,53.4,65.2,57.8,7,197,0.01,-0.023,0.921,3.022,0.93,0.42,hand_opening,movement_phase
14800,51.6,47.9,53.5,57.2,49.5,2,179,0.035,-0.072,0.889,1.257,-0.353,0.742,hand_opening,movement_phase
14900,47.3,48.1,49.4,49.2,48.2,2,195,-0.01,-0.042,1.014,3.278,-1.188,-0.067,hand_opening,movement_phase
15000,47.9,45.8,46.1,41.5,44.7,4,189,-0.049,0.01,0.933,1.369,-0.285,0.667,hand_opening,movement_phase
15100,36.8,39.4,38.2,39.8,37.7,3,170,-0.087,0.018,0.949,2.545,0.399,-0.325,hand_opening,movement_phase
15200,41.0,31.2,32.8,38.0,35.8,1,225,-0.001,-0.035,1.038,2.364,-0.823,1.147,hand_opening,movement_phase
15300,33.6,30.8,28.5,35.5,38.2,4,173,0.05,0.006,0.968,2.345,1.226,0.362,hand_opening,movement_phase
15400,21.6,27.6,29.7,25.4,30.6,2,216,0.049,-0.078,1.041,2.488,-0.35,0.398,hand_opening,movement_phase
15500,22.1,22.4,27.9,23.3,26.8,4,217,-0.044,-0.022,0.963,0.718,0.147,-0.461,hand_opening,movement_phase
15600,19.6,20.6,15.6,18.8,19.5,6,234,0.086,-0.046,1.008,3.409,-0.2,0.192,hand_opening,movement_phase
15700,15.5,11.2,16.2,16.0,15.9,2,184,0.027,-0.057,0.949,1.836,-0.323,-0.755,hand_opening,movement_phase
15800,15.6,12.7,13.1,10.4,12.8,0,207,0.046,0.033,0.94,1.967,0.437,-0.314,hand_opening,movement_phase
15900,11.3,9.5,4.5,9.0,6.9,2,176,-0.022,0.026,0.979,3.503,0.541,0.11,hand_opening,movement_phase
16000,4.9,10.3,7.5,6.1,4.9,4,210,0.007,-0.031,1.004,3.206,-0.363,-1.109,hand_closing,movement_phase
16100,7.8,9.0,15.5,13.5,9.2,6,261,0.176,-0.022,0.919,2.262,1.151,0.198,hand_closing,movement_phase
16200,9.4,16.6,16.1,23.1,8.6,9,218,0.089,-0.012,0.906,2.946,-0.052,1.087,hand_closing,movement_phase
16300,15.8,22.4,22.9,19.9,12.9,10,281,0.114,-0.041,0.98,3.01,0.317,-1.984,hand_closing,movement_phase
16400,22.3,24.0,24.4,27.5,22.2,17,286,-0.047,-0.039,1.007,3.473,-0.159,0.829,hand_closing,movement_phase
16500,21.0,29.3,26.9,27.4,27.0,24,285,0.032,-0.024,1.018,3.894,-1.507,-0.118,hand_closing,movement_phase
16600,27.1,31.9,36.2,33.0,28.4,23,303,0.136,-0.04,1.094,1.786,-1.505,0.179,hand_closing,movement_phase
16700,31.7,38.1,37.1,36.0,33.2,23,330,0.222,-0.022,0.976,7.357,-0.576,-0.29,hand_closing,movement_phase
16800,34.4,44.4,44.5,41.2,41.6,24,355,0.035,-0.081,0.975,4.124,-0.426,-0.134,hand_closing,movement_phase
16900,37.9,47.8,48.0,44.0,41.6,24,386,0.112,-0.022,0.911,3.01,-0.408,1.357,hand_closing,movement_phase
17000,38.4,47.9,47.6,47.2,42.6,28,396,0.056,-0.025,0.991,4.501,-0.479,0.633,hand_closing,movement_phase
17100,49.7,51.1,52.0,51.1,48.8,34,369,0.089,-0.009,0.971,6.29,-0.467,-0.374,hand_closing,movement_phase
17200,51.8,56.1,57.8,57.0,50.6,31,410,0.015,-0.065,0.953,3.698,-1.197,0.142,hand_closing,movement_phase
17300,58.9,56.0,62.1,66.4,56.5,40,407,0.102,-0.091,0.954,2.28,0.245,0.561,hand_closing,movement_phase
17400,60.2,66.0,63.5,56.8,59.7,44,411,0.031,-0.012,0.9,5.0,-0.258,0.078,hand_closing,movement_phase
17500,61.1,70.0,71.6,65.7,64.7,41,454,-0.003,-0.021,1.014,2.836,0.768,0.871,hand_closing,movement_phase
17600,66.7,70.3,67.6,68.8,67.0,61,445,0.088,-0.015,0.97,1.053,0.016,0.224,grip_hold,successful_grip
17700,67.4,70.6,67.8,70.3,69.8,60,452,0.015,0.033,0.94,-0.065,-0.036,0.381,grip_hold,successful_grip
17800,67.2,66.7,68.9,68.6,70.2,58,444,0.02,-0.029,0.975,0.23,-0.318,-0.022,grip_hold,successful_grip
17900,64.6,70.7,68.3,68.2,69.2,57,446,0.034,-0.027,0.989,0.33,-0.419,-0.442,grip_hold,successful_grip
18000,67.1,67.7,67.9,68.9,69.8,61,457,0.035,-0.014,0.95,-0.2,-0.284,-0.005,grip_hold,successful_grip
18100,64.8,64.5,68.3,71.7,67.8,59,456,-0.037,0.043,0.96,-0.398,-0.269,-0.06,grip_hold,successful_grip
18200,66.7,63.7,68.9,69.5,70.6,59,467,0.03,-0.035,0.88,1.309,0.014,0.257,grip_hold,successful_grip
18300,67.8,68.7,69.3,66.9,69.9,59,456,0.034,-0.014,0.988,-0.839,0.446,0.256,grip_hold,successful_grip
18400,63.1,65.6,71.1,68.2,69.2,58,450,0.021,-0.017,0.952,0.005,-0.381,0.185,grip_hold,successful_grip
18500,65.5,67.9,70.0,72.1,72.8,62,471,0.055,-0.079,0.976,0.864,0.463,-0.236,grip_hold,successful_grip
18600,63.8,65.8,65.8,68.3,68.1,61,469,-0.017,0.007,1.012,1.65,0.705,0.19,grip_hold,successful_grip
18700,69.6,66.1,66.2,71.2,70.8,58,451,0.066,0.046,0.929,0.771,0.666,0.319,grip_hold,successful_grip
18800,65.6,69.3,66.5,68.3,73.2,61,470,0.075,0.015,0.931,-0.674,0.698,0.044,grip_hold,successful_grip
18900,64.3,63.9,66.3,71.2,71.5,60,433,0.023,-0.056,0.991,-0.114,0.207,-0.523,grip_hold,successful_grip
19000,62.7,63.4,70.7,66.3,70.3,41,393,0.078,-0.017,0.995,-2.612,-0.153,-0.519,release,movement_phase
19100,65.9,61.4,67.0,60.9,63.6,41,330,0.024,0.023,0.899,-3.145,0.628,1.489,release,movement_phase
19200,58.7,56.1,55.4,57.1,57.9,35,306,-0.044,-0.009,0.964,-4.303,-1.052,0.71,release,movement_phase
19300,55.7,51.0,58.7,49.8,53.1,40,295,0.041,0.053,0.899,-2.527,-0.357,-0.468,release,movement_phase
19400,46.6,48.5,50.4,41.4,51.0,34,302,0.107,0.023,0.956,-4.179,0.112,-0.721,release,movement_phase
19500,45.0,43.8,46.4,41.8,45.0,29,281,-0.044,0.015,1.03,-3.97,1.062,-0.352,release,movement_phase
19600,39.3,33.1,40.4,32.2,41.6,29,249,0.03,-0.036,0.984,-3.723,1.184,-0.671,release,movement_phase
19700,37.6,32.8,37.9,31.9,37.6,24,241,0.058,-0.016,0.998,-3.437,-1.099,-0.383,release,movement_phase
19800,33.4,25.8,28.6,27.7,35.6,22,199,-0.051,-0.081,1.021,-4.911,-0.516,0.646,release,movement_phase
19900,29.8,23.6,30.2,25.3,27.1,21,221,-0.012,-0.025,0.941,-0.328,2.103,-0.246,release,movement_phase
20000,24.3,17.5,25.6,17.8,21.9,15,183,0.096,-0.007,0.928,-1.756,-0.61,0.265,release,movement_phase
20100,18.1,11.2,19.2,17.6,20.3,10,179,0.032,-0.033,1.02,-2.393,-1.512,-0.727,release,movement_phase
20200,19.7,8.3,12.1,9.7,12.9,13,186,-0.017,-0.068,0.976,-3.802,-0.408,1.593,release,movement_phase
20300,6.6,7.7,10.7,1.6,6.4,7,151,0.063,-0.044,0.963,-3.923,-0.163,0.891,release,movement_phase
20400,66.1,64.9,61.3,55.8,64.0,4,165,0.068,-0.054,0.999,2.506,0.229,0.443,hand_opening,movement_phase
20500,57.4,61.5,52.9,52.5,55.3,5,177,0.074,0.001,0.919,1.858,-0.28,-0.324,hand_opening,movement_phase
20600,54.4,56.2,53.4,51.9,51.5,3,253,0.078,0.005,0.993,0.526,0.286,0.112,hand_opening,movement_phase
20700,48.0,51.6,46.0,45.2,53.7,3,199,0.035,-0.013,0.968,2.012,-0.627,-0.229,hand_opening,movement_phase
20800,44.9,53.9,47.0,42.4,44.0,5,173,0.02,0.073,0.983,2.443,-0.501,-0.272,hand_opening,movement_phase
20900,36.0,41.8,40.5,39.9,40.9,7,180,0.035,-0.042,0.936,2.009,-1.231,-0.139,hand_opening,movement_phase
21000,37.9,36.4,34.8,38.4,34.6,6,206,0.004,0.006,1.0,3.952,0.889,0.478,hand_opening,movement_phase
21100,31.0,34.6,31.5,28.8,32.2,4,213,0.052,-0.025,1.07,1.882,-0.127,-0.814,hand_opening,movement_phase
21200,32.0,27.6,32.1,30.3,29.7,5,176,-0.084,-0.048,1.003,1.347,0.597,-0.087,hand_opening,movement_phase
21300,23.6,21.7,27.6,21.8,30.2,4,183,0.099,-0.036,1.048,2.069,-0.255,-0.502,hand_opening,movement_phase
21400,21.5,21.9,22.7,21.0,17.3,2,183,-0.045,-0.026,1.023,2.703,-0.556,0.386,hand_opening,movement_phase
