time_ms,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,grip_force,emg_level,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,exercise_state,interpretation
7300,52.4,51.0,56.1,54.7,55.2,37,410,0.041,-0.082,1.023,0.745,-0.185,-0.176,grip_hold,movement_phase
7400,64.2,58.1,51.0,52.0,57.8,30,299,0.106,-0.038,1.012,-3.658,-1.702,0.115,release,movement_phase
7500,56.6,53.0,48.0,52.4,54.5,25,298,0.047,-0.061,0.872,-3.828,0.357,1.396,release,movement_phase
7600,49.8,47.4,44.8,53.9,47.5,22,288,0.045,-0.058,1.064,-2.056,0.108,0.381,release,movement_phase
7700,48.1,44.3,40.8,52.7,44.8,21,318,-0.039,0.003,0.883,-3.48,-0.018,0.03,release,movement_phase
7800,43.4,39.0,38.7,41.1,44.6,22,280,0.017,0.029,0.979,-2.978,0.913,0.507,release,movement_phase
7900,42.2,39.5,33.1,38.8,34.3,18,273,-0.061,-0.054,0.964,-1.898,0.256,-0.304,release,movement_phase
8000,34.3,35.7,30.4,37.9,34.0,21,221,0.073,0.008,0.943,-2.987,0.675,-1.896,release,movement_phase
8100,30.8,29.9,28.5,26.5,31.9,18,251,0.052,-0.051,1.0,-1.598,1.278,1.028,release,movement_phase
8200,29.2,25.9,21.9,28.1,25.0,17,210,0.082,-0.024,1.014,-2.457,0.092,0.075,release,movement_phase
8300,22.7,23.3,17.3,23.7,23.4,17,244,0.082,-0.071,0.937,-4.885,2.324,0.466,release,movement_phase
8400,24.4,18.0,13.1,22.7,16.2,17,201,-0.015,0.016,1.036,-2.967,0.35,0.976,release,movement_phase
8500,23.1,16.5,10.0,14.3,14.3,12,235,0.097,-0.121,0.974,-3.615,0.184,-0.802,release,movement_phase
8600,16.3,12.8,13.4,14.1,12.3,13,214,0.004,-0.019,0.935,-1.918,-1.353,0.423,release,movement_phase
8700,13.7,10.7,5.1,10.8,9.5,11,144,0.07,-0.012,1.004,-5.136,-1.093,-0.599,release,movement_phase
8800,51.8,53.0,55.5,50.1,43.9,3,184,-0.006,0.0,0.995,2.829,-0.283,0.608,hand_opening,movement_phase
8900,52.2,44.8,51.9,49.8,46.5,8,168,0.014,0.016,0.982,2.417,0.385,0.645,hand_opening,movement_phase
9000,42.4,43.7,44.2,44.2,43.7,5,185,0.0,-0.029,1.022,2.304,-0.673,-0.518,hand_opening,movement_phase
9100,41.2,39.7,46.6,41.0,40.2,3,217,0.02,0.014,0.949,3.026,-0.305,0.687,hand_opening,movement_phase
9200,37.9,38.1,41.7,46.0,39.0,3,200,0.081,0.012,0.998,2.674,0.319,-0.141,hand_opening,movement_phase
9300,34.5,36.0,34.1,34.0,28.5,0,189,0.079,0.011,1.021,1.458,-0.422,0.146,hand_opening,movement_phase
9400,29.7,33.7,28.6,36.6,25.7,3,217,-0.008,-0.094,0.995,1.931,-0.993,1.321,hand_opening,movement_phase
9500,32.7,28.9,22.6,28.6,25.3,1,185,-0.005,-0.018,0.948,2.666,0.409,-0.326,hand_opening,movement_phase
9600,29.3,23.7,28.7,30.3,24.9,3,191,0.046,-0.025,0.918,0.887,-0.045,-0.623,hand_opening,movement_phase
9700,23.2,22.2,19.9,20.2,19.8,5,218,0.056,0.024,1.026,2.925,0.64,-0.398,hand_opening,movement_phase
9800,18.8,16.0,18.8,18.8,16.9,3,189,-0.015,-0.007,0.97,2.133,-0.634,0.047,hand_opening,movement_phase
9900,18.3,11.4,13.2,14.8,15.3,7,180,0.062,-0.083,1.066,1.63,-0.424,0.08,hand_opening,movement_phase
10000,11.8,10.6,13.1,17.0,12.5,2,186,-0.004,-0.008,0.992,2.988,0.614,-0.261,hand_opening,movement_phase
10100,11.2,11.6,9.2,9.9,7.5,2,192,0.024,-0.049,0.984,1.26,-0.002,0.868,hand_opening,movement_phase
10200,9.1,13.7,13.0,9.6,7.6,6,243,-0.064,-0.058,0.957,4.993,-0.962,-0.235,hand_closing,movement_phase
10300,11.8,11.8,12.9,8.8,8.7,5,224,0.01,-0.078,0.996,4.761,-0.372,-1.817,hand_closing,movement_phase
10400,13.5,16.7,15.2,19.1,14.5,9,272,-0.001,-0.044,0.916,3.757,-2.131,0.06,hand_closing,movement_phase
10500,18.3,16.3,14.1,22.8,20.8,11,249,-0.052,-0.014,0.974,4.243,-0.259,0.814,hand_closing,movement_phase
10600,18.0,21.5,17.1,24.5,20.6,11,267,-0.013,0.014,0.998,1.746,-0.695,0.717,hand_closing,movement_phase
10700,24.2,26.4,22.7,22.4,25.2,16,264,0.068,-0.037,1.021,3.713,0.381,0.444,hand_closing,movement_phase
10800,28.9,30.4,25.4,30.9,23.2,19,280,0.068,-0.006,0.96,4.86,1.538,-0.044,hand_closing,movement_phase
10900,32.7,32.9,31.1,31.7,29.0,18,296,-0.072,0.056,0.92,5.268,-1.086,0.019,hand_closing,movement_phase
11000,33.9,35.0,33.2,33.1,33.4,17,306,0.038,-0.036,0.92,3.624,-1.32,0.227,hand_closing,movement_phase
11100,37.4,40.1,35.6,36.5,34.6,21,327,0.007,-0.046,0.925,4.814,-0.555,0.032,hand_closing,movement_phase
11200,40.7,41.9,35.1,41.3,34.9,20,354,-0.006,-0.025,0.978,4.236,-0.723,0.065,hand_closing,movement_phase
11300,45.0,43.4,44.1,46.4,44.5,23,388,0.016,-0.053,1.016,3.953,-1.191,-0.361,hand_closing,movement_phase
11400,45.8,50.7,40.8,48.3,48.5,25,354,-0.008,-0.023,0.967,5.349,0.79,-0.104,hand_closing,movement_phase
11500,57.1,51.4,48.3,54.7,47.3,24,448,0.092,-0.038,1.001,4.465,-0.515,0.018,hand_closing,movement_phase
11600,55.6,54.7,52.5,55.3,49.1,24,384,-0.051,-0.042,0.999,4.665,0.067,0.827,hand_closing,movement_phase
11700,52.5,57.0,58.6,56.0,50.5,29,398,-0.008,-0.006,0.991,2.683,-0.481,0.159,hand_closing,movement_phase
11800,55.2,56.0,51.0,54.3,52.3,39,408,0.037,-0.021,0.88,-1.483,-0.498,0.343,grip_hold,movement_phase
11900,53.3,58.8,51.3,54.5,52.1,39,421,0.06,-0.062,0.938,-0.82,-0.062,0.155,grip_hold,movement_phase
12000,53.7,58.2,53.9,54.1,51.9,45,416,0.02,0.03,0.933,1.381,0.1,-0.068,grip_hold,movement_phase
12100,54.8,57.8,53.7,55.3,56.6,40,429,0.101,-0.039,0.967,1.432,0.092,0.501,grip_hold,movement_phase
12200,56.4,50.7,55.8,53.9,54.5,41,433,0.045,-0.022,0.972,1.565,0.573,-0.739,grip_hold,movement_phase
12300,57.9,55.0,54.2,50.6,56.2,39,395,0.039,-0.064,0.928,-0.738,0.138,-0.346,grip_hold,movement_phase
12400,57.0,54.0,56.7,54.8,53.8,42,423,-0.066,-0.022,1.058,-0.153,0.523,0.329,grip_hold,movement_phase
12500,54.7,55.5,53.7,52.9,53.8,37,432,0.015,-0.08,0.968,-0.998,0.026,-0.009,grip_hold,movement_phase
12600,56.3,54.3,53.9,55.5,55.8,46,431,-0.016,-0.051,0.976,1.593,0.714,-0.698,grip_hold,movement_phase
12700,51.1,58.3,56.8,58.0,50.5,43,407,0.042,-0.128,0.925,1.458,0.839,0.521,grip_hold,movement_phase
12800,57.4,59.1,49.5,52.3,53.3,39,391,-0.021,0.016,0.979,0.834,-0.028,-0.06,grip_hold,movement_phase
12900,57.7,57.6,49.8,51.3,54.5,43,424,-0.01,-0.018,0.995,-0.145,0.705,-0.28,grip_hold,movement_phase
13000,54.1,54.2,54.0,54.9,59.4,42,427,-0.012,0.024,0.913,0.956,0.168,0.265,grip_hold,movement_phase
13100,54.7,58.7,52.8,52.3,54.2,44,412,-0.022,-0.028,1.006,0.754,-0.0,0.194,grip_hold,movement_phase
13200,55.1,64.1,54.4,52.0,53.8,26,343,0.063,-0.063,0.912,-4.463,0.387,-0.261,release,movement_phase
13300,56.2,56.5,51.4,52.2,48.5,25,300,0.066,-0.045,0.976,-1.059,0.166,-0.948,release,movement_phase
13400,52.9,46.9,45.0,47.7,44.6,25,310,0.042,-0.096,0.959,-3.077,-1.096,0.095,release,movement_phase
13500,44.9,51.1,46.6,39.6,40.5,23,289,0.029,-0.031,0.931,-2.267,3.139,0.209,release,movement_phase
13600,43.5,43.9,43.0,42.1,42.5,23,319,0.012,-0.03,0.982,-2.627,-2.356,0.545,release,movement_phase
13700,38.9,40.3,38.1,41.0,33.9,28,279,0.035,0.007,1.026,-4.546,0.978,0.592,release,movement_phase
13800,28.0,37.6,35.0,34.7,30.3,17,234,0.049,-0.03,1.061,-4.136,0.453,1.17,release,movement_phase
13900,30.9,30.6,27.3,26.9,29.9,17,230,0.038,-0.012,1.012,-1.629,-0.665,0.59,release,movement_phase
14000,27.5,29.3,27.7,33.4,26.4,14,210,-0.015,-0.076,0.909,-4.468,0.188,-0.153,release,movement_phase
14100,22.8,29.6,23.0,18.5,23.1,16,230,0.108,-0.014,0.989,-3.541,1.172,-0.597,release,movement_phase
14200,18.5,22.5,23.5,15.0,20.2,12,159,0.006,0.022,0.987,-3.56,0.07,-1.676,release,movement_phase
14300,19.0,15.7,8.8,18.4,13.7,14,182,-0.044,-0.059,1.023,-4.304,-0.319,-0.172,release,movement_phase
14400,8.8,16.1,8.8,5.7,8.3,10,173,0.007,-0.02,0.938,-3.375,0.048,1.547,release,movement_phase
14500,13.2,12.7,9.5,6.9,9.1,11,168,-0.023,-0.007,0.975,-5.344,-0.688,0.838,release,movement_phase
14600,46.3,46.7,51.2,49.5,45.4,6,188,-0.002,0.007,0.994,0.695,0.528,-0.151,hand_opening,movement_phase
14700,44.1,48.4,49.6,46.0,46.8,5,181,-0.056,0.044,0.973,0.497,1.221,0.669,hand_opening,movement_phase
14800,45.0,43.0,43.7,41.9,42.5,2,180,0.028,0.005,0.96,1.822,1.273,-0.031,hand_opening,movement_phase
14900,35.5,41.5,39.8,42.8,37.5,5,177,-0.022,-0.054,1.031,1.038,-0.679,1.109,hand_opening,movement_phase
15000,40.2,36.5,33.7,34.0,33.3,3,201,0.042,-0.069,1.036,1.927,0.097,0.25,hand_opening,movement_phase
15100,39.5,27.3,35.5,35.0,33.9,2,197,0.069,0.001,0.984,3.919,0.467,-0.302,hand_opening,movement_phase
15200,26.8,29.0,30.8,30.6,26.8,6,190,0.031,-0.03,1.039,1.856,-0.94,-0.359,hand_opening,movement_phase
15300,29.3,28.9,29.6,29.2,23.3,2,163,0.044,-0.065,0.964,2.181,-0.202,-0.028,hand_opening,movement_phase
15400,23.2,19.3,30.1,23.5,18.4,0,207,0.133,-0.046,0.94,2.141,0.891,0.368,hand_opening,movement_phase
15500,20.0,19.4,21.6,19.4,20.4,0,187,0.004,-0.048,0.965,3.215,-0.451,0.39,hand_opening,movement_phase
15600,19.9,20.4,17.6,18.2,11.3,4,208,0.061,0.024,1.004,4.03,0.619,-0.61,hand_opening,movement_phase
15700,15.3,18.3,13.1,10.1,10.5,1,205,-0.02,-0.023,0.932,2.583,0.477,-0.885,hand_opening,movement_phase
15800,5.5,12.9,10.5,9.7,10.3,5,190,0.027,0.003,0.939,3.707,0.223,0.103,hand_opening,movement_phase
15900,5.6,11.8,9.0,9.2,8.3,2,226,0.117,-0.093,0.892,3.144,-0.719,-0.521,hand_opening,movement_phase
16000,7.6,17.4,1.9,7.3,11.0,5,269,0.1,-0.03,0.925,3.716,1.589,-0.692,hand_closing,movement_phase
16100,6.4,12.6,7.0,17.6,11.8,7,203,0.095,-0.024,0.944,4.332,0.679,-0.863,hand_closing,movement_phase
16200,8.5,15.0,9.7,17.0,13.4,9,210,0.028,-0.022,1.002,4.337,0.604,-1.439,hand_closing,movement_phase
16300,17.1,17.4,17.0,26.8,19.3,9,286,0.004,0.003,1.012,3.279,0.935,0.768,hand_closing,movement_phase
16400,18.2,21.3,24.8,19.8,20.1,11,285,0.041,-0.009,0.902,4.804,0.253,-0.136,hand_closing,movement_phase
16500,16.0,27.6,22.0,25.7,24.6,11,261,0.052,-0.004,0.973,1.571,-0.105,-0.141,hand_closing,movement_phase
16600,25.6,26.1,24.6,24.6,25.7,16,284,0.017,0.007,0.905,3.614,-2.396,-0.495,hand_closing,movement_phase
16700,27.7,35.2,28.0,34.5,35.7,17,311,0.057,0.043,0.965,2.404,-0.227,0.636,hand_closing,movement_phase
16800,31.6,36.9,29.6,37.1,30.4,15,303,0.025,0.017,0.99,3.048,0.718,0.906,hand_closing,movement_phase
16900,29.8,36.7,37.6,40.8,34.8,19,307,0.004,-0.0,1.042,3.878,1.65,-1.083,hand_closing,movement_phase
17000,38.4,37.9,33.5,40.7,38.8,20,389,0.044,-0.001,0.99,3.847,1.395,-0.109,hand_closing,movement_phase
17100,38.3,43.0,39.4,45.0,41.6,18,353,-0.041,0.025,0.96,3.182,2.807,-1.257,hand_closing,movement_phase
17200,40.6,46.1,47.2,47.2,45.6,27,371,-0.01,-0.042,0.951,4.471,1.017,-0.678,hand_closing,movement_phase
17300,52.9,51.0,48.4,47.3,52.6,25,448,-0.033,-0.02,0.957,4.527,0.749,0.634,hand_closing,movement_phase
17400,50.5,49.8,53.6,57.2,53.0,26,397,-0.008,-0.055,0.871,6.449,1.172,-0.228,hand_closing,movement_phase
17500,55.0,54.2,51.5,50.4,60.9,27,397,-0.02,0.028,1.019,4.938,0.242,0.228,hand_closing,movement_phase
17600,53.7,54.2,53.5,52.0,54.9,41,444,-0.027,-0.051,0.975,-0.685,0.443,0.673,grip_hold,movement_phase
17700,55.0,54.4,57.6,56.5,52.1,40,378,-0.001,-0.099,0.927,-0.401,0.35,-0.765,grip_hold,movement_phase
17800,53.5,55.5,54.9,56.7,50.8,43,413,0.014,0.037,1.007,-0.231,-0.09,-0.759,grip_hold,movement_phase
17900,56.4,52.3,57.4,58.5,54.7,41,407,-0.031,-0.059,1.034,-0.72,0.086,-0.721,grip_hold,movement_phase
18000,55.4,58.7,58.5,56.6,53.3,41,386,0.032,-0.093,1.033,0.089,0.406,0.345,grip_hold,movement_phase
18100,57.2,55.0,57.3,51.7,58.8,43,444,-0.005,-0.045,0.955,-0.056,-0.829,-0.732,grip_hold,movement_phase
18200,56.2,56.4,57.1,54.1,50.7,42,439,-0.081,-0.006,0.968,1.011,-0.435,-1.273,grip_hold,movement_phase
18300,55.1,58.1,54.6,53.3,53.6,43,429,0.08,0.005,1.066,0.126,0.013,-0.261,grip_hold,movement_phase
18400,55.1,54.1,54.8,54.1,57.9,39,430,0.02,-0.049,0.965,0.853,0.083,0.276,grip_hold,movement_phase
18500,53.2,57.3,58.0,57.4,51.6,41,466,-0.053,-0.003,0.95,-0.134,-0.045,0.219,grip_hold,movement_phase
18600,54.3,57.7,57.3,51.4,54.4,38,412,0.038,-0.046,0.907,0.99,0.838,1.857,grip_hold,movement_phase
18700,58.8,53.6,53.2,59.0,53.8,40,405,-0.015,0.028,0.908,0.048,1.297,0.242,grip_hold,movement_phase
18800,53.7,55.3,52.8,57.0,54.9,35,393,0.044,-0.084,0.956,0.471,0.772,0.13,grip_hold,movement_phase
18900,56.4,55.2,54.3,55.6,56.8,38,423,-0.023,-0.003,0.995,0.411,0.053,0.083,grip_hold,movement_phase
19000,59.9,52.4,57.3,52.1,54.0,28,362,-0.029,0.031,0.981,-4.119,-0.806,-0.226,release,movement_phase
19100,50.8,52.4,53.2,54.9,47.7,25,301,-0.001,0.003,1.021,-4.319,-1.621,-0.381,release,movement_phase
19200,45.6,49.2,49.5,48.7,45.1,29,295,-0.026,-0.041,0.925,-1.473,-1.048,1.159,release,movement_phase
19300,41.8,47.3,47.4,43.0,43.4,26,269,-0.002,-0.058,0.952,-2.208,-0.826,-1.938,release,movement_phase
19400,39.3,38.6,39.7,40.6,36.9,24,249,0.036,0.016,0.914,-4.243,-0.222,0.617,release,movement_phase
19500,36.2,32.9,35.8,37.8,35.8,20,290,-0.008,-0.021,0.948,-3.514,0.377,-0.243,release,movement_phase
19600,28.4,33.7,28.3,34.5,32.1,22,238,0.09,0.02,0.974,-2.759,0.246,-1.598,release,movement_phase
19700,28.2,29.8,29.7,36.4,28.2,21,223,0.012,-0.02,0.939,-1.063,0.253,-0.093,release,movement_phase
19800,29.3,27.4,27.7,27.2,26.7,17,177,-0.026,-0.039,1.006,-4.27,1.933,1.001,release,movement_phase
19900,21.3,18.5,23.5,29.6,18.8,15,177,0.118,0.004,0.947,-2.748,0.27,-0.029,release,movement_phase
20000,19.7,14.7,19.3,20.4,20.2,14,188,0.029,-0.017,1.001,-2.508,0.469,-1.525,release,movement_phase
20100,19.4,12.3,12.4,17.2,17.2,12,170,0.029,0.043,1.039,-2.341,-0.37,0.77,release,movement_phase
20200,8.1,6.9,13.1,12.1,8.5,13,146,0.011,0.001,1.055,-4.524,-0.112,-1.63,release,movement_phase
20300,6.7,3.3,10.0,9.0,6.1,11,122,-0.011,0.046,0.918,-3.345,-0.104,-1.976,release,movement_phase
20400,52.8,42.2,50.8,48.5,47.5,4,222,-0.002,0.008,0.919,2.965,0.234,-0.076,hand_opening,movement_phase
20500,43.1,48.3,46.5,44.4,44.0,4,197,-0.048,0.033,1.02,2.418,0.05,0.119,hand_opening,movement_phase
20600,42.2,44.5,39.4,41.5,39.8,0,185,0.078,-0.088,1.004,4.66,-0.17,0.53,hand_opening,movement_phase
20700,40.7,38.7,41.9,36.3,38.1,3,258,0.004,-0.12,0.986,2.523,-0.571,-1.269,hand_opening,movement_phase
20800,34.2,36.5,40.7,35.0,30.1,5,208,-0.0,-0.097,1.029,1.359,1.109,-0.245,hand_opening,movement_phase
20900,26.4,35.4,30.7,32.4,36.0,3,215,0.101,-0.039,1.017,3.349,0.218,0.965,hand_opening,movement_phase
21000,29.5,28.1,28.0,26.8,36.2,8,212,0.014,-0.098,0.968,3.575,0.85,0.521,hand_opening,movement_phase
21100,25.2,29.1,26.5,27.6,24.8,1,220,-0.022,-0.079,0.966,3.521,-0.196,0.352,hand_opening,movement_phase
21200,26.5,25.6,25.0,19.1,19.8,4,184,0.139,-0.034,1.009,3.304,0.742,-0.347,hand_opening,movement_phase
21300,14.0,20.5,17.1,15.1,20.7,1,187,0.04,-0.048,0.968,1.308,0.273,0.18,hand_opening,movement_phase
21400,19.3,17.9,13.8,15.7,15.9,6,201,0.097,-0.029,1.017,3.418,-0.155,0.43,hand_opening,movement_phase
