time_ms,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,grip_force,emg_level,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,exercise_state,interpretation
2200,3.1,6.1,5.9,5.5,5.4,3,78,-0.037,0.013,0.942,-0.529,0.575,-0.048,rest,no_exercise
2300,0.0,9.7,4.4,7.7,3.2,6,96,0.116,-0.03,0.953,0.311,-0.183,0.373,rest,no_exercise
2400,0.4,6.5,7.3,6.8,5.4,5,94,0.081,-0.014,0.917,0.024,-0.401,-0.12,rest,no_exercise
2500,2.7,6.7,2.8,4.7,3.8,1,79,0.12,-0.036,0.991,-0.358,0.127,-0.141,rest,no_exercise
2600,4.7,4.3,4.5,6.2,2.0,6,100,-0.032,-0.047,1.001,0.089,-0.231,-0.017,rest,no_exercise
2700,3.1,7.4,4.4,6.9,1.1,5,80,0.007,-0.024,0.955,0.526,0.037,-0.207,rest,no_exercise
2800,2.2,4.2,1.0,6.1,5.6,4,66,0.003,-0.038,0.958,-0.853,0.285,-0.057,rest,no_exercise
2900,3.8,6.1,6.2,9.6,4.8,0,90,-0.095,0.037,0.927,-0.378,0.455,-0.242,rest,no_exercise
3000,83.0,80.3,76.9,81.3,80.7,3,193,0.04,-0.031,1.033,2.451,-1.027,0.57,hand_opening,movement_phase
3100,76.4,74.8,73.9,75.8,79.3,0,201,-0.021,-0.023,0.978,2.135,-0.11,-0.413,hand_opening,movement_phase
3200,63.2,73.2,69.0,71.5,71.6,6,199,0.044,-0.029,0.953,0.462,-0.204,0.582,hand_opening,movement_phase
3300,64.6,66.9,64.7,69.3,70.8,5,177,0.012,0.022,1.025,1.335,0.611,-0.371,hand_opening,movement_phase
3400,57.5,60.7,58.7,62.6,63.9,5,176,-0.013,-0.035,0.988,2.357,0.052,1.078,hand_opening,movement_phase
3500,52.7,53.5,55.5,52.1,48.9,1,207,0.031,-0.044,0.918,2.267,-0.302,-0.949,hand_opening,movement_phase
3600,47.7,46.9,42.1,47.0,46.6,2,172,0.092,-0.101,0.961,3.966,-0.952,0.212,hand_opening,movement_phase
3700,41.8,41.7,36.1,42.9,43.9,5,189,0.085,-0.032,0.954,1.694,0.55,0.716,hand_opening,movement_phase
3800,36.5,37.3,33.6,38.7,38.3,6,199,-0.002,0.025,0.934,2.201,1.03,-1.074,hand_opening,movement_phase
3900,31.8,32.3,27.7,36.7,31.6,5,194,-0.001,-0.044,0.932,1.792,0.094,-0.056,hand_opening,movement_phase
4000,24.8,32.3,23.8,24.9,28.0,4,197,0.04,-0.085,0.972,5.317,-1.124,0.066,hand_opening,movement_phase
4100,15.3,17.4,18.7,23.9,25.6,2,220,0.1,-0.076,0.954,2.667,0.151,0.481,hand_opening,movement_phase
4200,12.7,14.7,9.8,19.9,14.5,0,204,0.004,-0.012,0.979,2.338,0.514,0.22,hand_opening,movement_phase
4300,9.6,8.3,7.3,7.2,11.8,5,202,0.068,-0.021,0.961,2.034,-0.127,-0.113,hand_opening,movement_phase
4400,7.0,3.2,8.3,4.0,5.9,8,225,0.073,-0.048,0.963,4.775,-0.213,1.562,hand_closing,movement_phase
4500,18.1,16.2,6.6,13.7,11.3,15,221,0.062,-0.041,0.981,4.707,0.702,0.743,hand_closing,movement_phase
4600,16.5,18.7,17.6,15.9,17.6,13,265,-0.015,-0.035,1.066,1.575,-1.582,0.639,hand_closing,movement_phase
4700,25.6,26.1,20.2,20.8,27.3,16,302,0.057,-0.001,1.016,5.026,0.436,-1.883,hand_closing,movement_phase
4800,35.1,29.8,23.8,25.5,25.3,19,254,0.109,-0.024,0.941,2.003,0.723,-1.441,hand_closing,movement_phase
4900,35.9,35.8,33.4,30.5,38.3,25,368,0.064,0.06,1.041,3.902,-0.413,0.498,hand_closing,movement_phase
5000,39.4,40.4,40.1,33.4,40.0,27,310,-0.054,0.035,0.95,3.942,1.075,-0.678,hand_closing,movement_phase
5100,40.3,48.7,42.6,43.2,48.2,36,365,0.001,-0.06,0.963,2.629,-0.528,-0.288,hand_closing,movement_phase
5200,54.6,56.3,50.0,52.6,57.3,38,404,0.097,-0.109,0.965,3.56,-1.038,-0.432,hand_closing,movement_phase
5300,52.7,54.4,57.3,58.2,52.0,43,421,0.103,-0.0,0.956,3.531,0.924,0.041,hand_closing,movement_phase
5400,62.5,64.2,57.9,62.1,66.0,46,455,0.036,-0.014,0.963,4.77,-0.107,0.637,hand_closing,movement_phase
5500,67.6,70.7,66.9,68.3,69.9,52,429,0.013,0.003,0.956,5.121,0.507,-0.559,hand_closing,movement_phase
5600,70.8,70.2,70.5,76.4,72.3,52,457,0.061,-0.088,0.991,3.647,1.914,0.23,hand_closing,movement_phase
5700,78.1,76.6,78.2,79.8,82.7,56,462,0.119,-0.09,0.91,4.684,0.812,0.2,hand_closing,movement_phase
5800,79.0,86.7,82.9,86.0,84.5,63,508,0.025,-0.008,0.949,2.174,1.706,1.233,hand_closing,movement_phase
5900,85.3,87.7,85.4,86.4,90.1,68,515,0.075,-0.06,1.009,6.109,-1.072,-0.024,hand_closing,movement_phase
6000,86.7,94.0,91.6,84.2,88.1,97,520,0.031,-0.016,0.925,-0.757,-0.215,0.316,grip_hold,successful_grip
6100,86.3,91.1,89.0,86.8,92.3,96,532,-0.012,-0.067,0.947,0.756,-0.452,-0.474,grip_hold,successful_grip
6200,84.2,92.0,95.9,93.2,91.5,97,544,0.085,0.033,0.941,0.913,0.191,0.322,grip_hold,successful_grip
6300,82.4,90.7,85.9,89.6,90.6,93,530,-0.012,0.009,0.926,0.364,-0.793,-0.623,grip_hold,successful_grip
6400,84.4,94.8,90.6,86.1,92.6,96,516,0.013,-0.048,0.963,1.786,0.089,-0.086,grip_hold,successful_grip
6500,83.2,91.8,92.2,88.7,90.7,95,532,0.093,-0.037,1.034,0.605,0.446,-0.03,grip_hold,successful_grip
6600,85.4,85.4,89.8,86.5,92.5,94,532,-0.034,-0.042,1.01,0.371,-0.281,0.269,grip_hold,successful_grip
6700,86.9,92.5,93.0,83.9,92.2,92,554,-0.035,0.052,0.928,-0.02,-0.636,0.601,grip_hold,successful_grip
6800,86.0,90.7,96.4,89.6,93.9,94,551,0.061,-0.13,0.863,0.081,-0.419,0.106,grip_hold,successful_grip
6900,88.1,89.3,95.0,91.3,93.3,98,490,0.021,-0.05,0.92,-1.712,-0.658,0.909,grip_hold,successful_grip
7000,84.2,91.1,91.0,86.6,94.2,95,513,0.062,-0.032,0.917,-0.431,-0.427,1.512,grip_hold,successful_grip
7100,88.1,92.6,93.5,91.5,85.7,97,531,0.055,-0.039,0.946,-0.219,0.459,0.022,grip_hold,successful_grip
7200,82.6,89.1,90.7,90.9,91.7,94,510,0.06,0.013,0.951,-0.343,0.462,1.126,grip_hold,successful_grip
7300,84.9,94.0,94.1,91.1,91.4,97,520,0.009,-0.06,0.97,-1.731,-0.288,-0.103,grip_hold,successful_grip
7400,87.4,88.8,90.4,92.3,90.6,70,412,0.038,-0.023,0.976,-4.71,0.297,-0.263,release,movement_phase
7500,83.4,85.1,83.5,84.1,80.4,66,349,0.051,0.045,0.996,-3.112,0.066,-0.974,release,movement_phase
7600,77.5,77.4,78.8,78.7,77.5,62,406,0.019,0.013,1.034,-1.351,0.235,1.142,release,movement_phase
7700,65.5,74.9,67.4,69.9,71.5,51,365,0.056,-0.073,1.028,-1.994,-1.035,0.878,release,movement_phase
7800,62.5,70.2,62.8,66.2,64.3,49,330,0.012,-0.05,0.944,-5.349,0.176,-0.911,release,movement_phase
7900,53.0,60.4,59.9,60.5,58.6,45,344,-0.069,0.05,0.999,-4.891,-0.013,0.737,release,movement_phase
8000,49.1,53.5,54.3,54.2,49.9,41,281,-0.02,-0.013,0.924,-5.314,-0.773,-0.563,release,movement_phase
8100,43.5,41.2,47.2,48.9,46.7,36,277,0.085,0.003,0.946,-2.942,0.873,1.084,release,movement_phase
8200,35.3,38.4,41.0,42.6,41.5,33,235,0.029,-0.065,0.986,-3.143,1.321,-0.104,release,movement_phase
8300,28.9,31.1,32.6,33.0,30.4,25,216,0.093,-0.056,0.96,-5.904,1.3,1.1,release,movement_phase
8400,23.3,27.0,32.5,28.4,28.6,24,218,-0.005,-0.036,0.976,-4.378,-1.628,-1.32,release,movement_phase
8500,19.3,18.8,23.2,24.2,16.9,19,174,0.033,-0.045,0.996,-7.301,-0.935,-0.267,release,movement_phase
8600,13.1,11.3,16.6,13.7,11.7,12,153,0.12,-0.039,1.103,-3.974,-1.076,-0.384,release,movement_phase
8700,6.9,12.6,11.0,9.1,10.6,8,156,0.092,-0.03,0.993,-3.182,0.799,-0.069,release,movement_phase
8800,79.7,82.1,85.7,80.9,79.8,4,193,-0.051,0.104,0.9,1.422,-0.098,-0.529,hand_opening,movement_phase
8900,73.0,75.0,75.1,71.1,74.7,7,222,0.025,-0.013,0.951,2.531,-0.174,1.173,hand_opening,movement_phase
9000,70.8,68.9,72.9,73.6,74.1,0,221,0.103,0.031,1.019,2.72,1.069,0.253,hand_opening,movement_phase
9100,62.1,61.4,63.2,69.3,62.4,4,225,0.018,0.024,0.913,2.457,-0.463,0.1,hand_opening,movement_phase
9200,55.6,61.2,60.4,53.6,58.3,2,208,0.022,0.037,1.042,2.668,-1.134,0.874,hand_opening,movement_phase
9300,53.3,56.8,49.6,50.4,50.0,4,194,-0.006,0.063,1.045,2.372,-0.568,-0.401,hand_opening,movement_phase
9400,43.2,48.1,50.2,46.7,44.3,3,192,-0.005,0.017,0.914,3.148,0.144,0.441,hand_opening,movement_phase
9500,40.2,42.5,43.5,41.3,39.8,4,171,0.011,-0.104,1.005,2.823,0.03,0.792,hand_opening,movement_phase
9600,33.7,35.5,36.9,36.2,31.2,2,141,0.051,-0.07,0.998,1.396,0.467,0.195,hand_opening,movement_phase
9700,26.8,32.0,28.9,32.6,27.8,7,197,0.075,-0.046,1.008,4.131,1.056,0.162,hand_opening,movement_phase
9800,26.3,27.8,25.1,20.5,24.4,1,226,0.118,0.022,0.853,3.542,0.128,0.437,hand_opening,movement_phase
9900,16.4,17.9,24.5,13.5,16.0,2,202,-0.017,0.0,0.979,1.812,-0.992,0.684,hand_opening,movement_phase
10000,18.5,13.1,15.5,16.7,14.0,0,193,0.127,0.003,1.002,1.151,-0.999,-0.32,hand_opening,movement_phase
10100,14.6,1.0,4.1,4.5,5.4,0,206,0.073,0.08,0.981,2.361,-1.188,0.709,hand_opening,movement_phase
10200,7.8,10.2,10.4,9.6,8.5,6,235,0.083,-0.06,0.975,4.422,-0.307,-0.649,hand_closing,movement_phase
10300,16.2,14.5,15.0,19.4,11.7,11,201,0.134,-0.063,0.961,2.738,0.531,0.392,hand_closing,movement_phase
10400,18.7,22.7,18.2,17.7,20.8,13,272,0.004,-0.059,0.99,3.163,-1.379,-0.584,hand_closing,movement_phase
10500,24.0,24.3,24.0,25.9,22.6,20,312,0.045,-0.062,0.937,4.901,2.034,-0.147,hand_closing,movement_phase
10600,30.3,31.9,27.3,33.0,26.8,20,294,0.032,-0.01,0.96,3.755,-0.392,0.429,hand_closing,movement_phase
10700,30.4,39.7,40.2,36.9,38.9,31,286,0.072,0.013,0.956,4.219,0.399,0.186,hand_closing,movement_phase
10800,45.9,36.3,41.4,43.2,40.3,31,350,0.116,-0.023,0.971,4.684,0.057,-0.04,hand_closing,movement_phase
10900,50.7,41.2,44.0,43.6,44.8,38,328,-0.009,-0.003,0.917,1.701,0.984,0.482,hand_closing,movement_phase
11000,53.8,48.6,54.5,55.0,53.8,38,394,0.039,-0.077,1.004,4.026,0.04,-1.067,hand_closing,movement_phase
11100,61.0,59.6,66.7,58.6,61.1,42,367,0.079,-0.025,1.028,4.118,0.757,1.185,hand_closing,movement_phase
11200,65.9,60.3,61.6,64.9,61.7,46,438,-0.0,-0.003,0.998,3.092,1.57,-0.83,hand_closing,movement_phase
11300,67.0,70.8,65.5,70.4,65.4,49,448,0.057,0.042,0.95,2.101,-0.128,0.152,hand_closing,movement_phase
11400,74.0,73.4,77.4,79.5,73.4,54,435,-0.007,-0.023,0.983,3.517,-0.151,0.866,hand_closing,movement_phase
11500,83.9,74.8,84.8,81.6,79.2,57,491,-0.074,0.021,0.923,4.005,2.005,-0.859,hand_closing,movement_phase
11600,84.4,81.1,78.7,87.1,87.0,65,526,0.096,-0.039,0.926,6.168,0.981,0.88,hand_closing,movement_phase
11700,92.6,85.6,87.6,92.7,92.6,67,537,-0.025,0.048,0.994,5.321,-2.308,-0.381,hand_closing,movement_phase
11800,91.8,86.9,91.5,89.1,89.0,96,518,0.016,-0.01,0.953,-1.421,0.315,0.102,grip_hold,successful_grip
11900,90.8,90.2,86.4,88.1,91.2,95,560,0.051,-0.097,1.016,0.231,-0.15,0.727,grip_hold,successful_grip
12000,92.9,90.3,90.7,87.9,84.7,98,543,-0.01,-0.057,0.953,-0.004,0.079,0.578,grip_hold,successful_grip
12100,87.8,89.5,91.1,88.0,90.2,95,545,0.052,-0.101,0.906,-1.273,-0.558,-0.031,grip_hold,successful_grip
12200,91.2,92.8,93.4,91.0,89.2,95,539,0.091,0.028,1.011,-0.075,-0.318,-0.613,grip_hold,successful_grip
12300,88.4,89.6,91.7,89.0,87.2,94,546,-0.012,-0.055,0.913,-0.335,0.347,0.362,grip_hold,successful_grip
12400,86.1,91.3,89.3,87.1,88.3,97,507,0.047,-0.003,0.962,0.156,-0.742,0.525,grip_hold,successful_grip
12500,86.8,89.6,91.9,87.9,86.0,96,521,0.043,-0.021,0.994,-0.807,-0.433,1.313,grip_hold,successful_grip
12600,90.2,92.8,90.6,92.7,88.9,99,537,0.041,0.02,0.986,0.238,-0.588,-1.298,grip_hold,successful_grip
12700,90.4,91.7,93.3,87.1,85.7,95,576,0.041,-0.023,0.912,-0.492,-0.585,-0.459,grip_hold,successful_grip
12800,91.3,87.4,91.3,89.3,91.8,100,516,0.107,-0.02,0.946,0.242,0.394,-0.272,grip_hold,successful_grip
12900,87.7,90.8,93.1,91.0,91.4,95,563,0.074,0.028,0.974,0.499,-0.15,-0.413,grip_hold,successful_grip
13000,89.0,90.5,90.4,89.4,90.6,92,517,0.028,-0.014,1.026,1.605,-0.022,-0.617,grip_hold,successful_grip
13100,89.1,91.4,91.5,88.2,89.6,98,545,0.085,-0.027,1.001,-0.481,0.109,0.218,grip_hold,successful_grip
13200,89.0,91.7,93.9,86.7,93.2,70,434,0.098,-0.062,0.98,-2.322,-0.176,-2.197,release,movement_phase
13300,79.6,82.6,82.6,82.4,78.5,63,380,0.001,-0.007,1.0,-3.065,0.468,-0.738,release,movement_phase
13400,77.0,77.4,82.8,77.2,77.0,59,385,-0.004,-0.075,1.087,-4.138,-0.032,-0.699,release,movement_phase
13500,71.2,71.5,76.5,66.2,72.3,53,383,0.018,-0.022,1.016,-4.564,1.807,-0.839,release,movement_phase
13600,62.2,67.1,72.3,66.3,64.7,43,351,0.09,0.039,1.009,-4.534,-0.181,-0.619,release,movement_phase
13700,61.3,60.6,62.6,60.1,62.8,46,346,0.034,0.038,0.998,-4.006,0.353,-0.079,release,movement_phase
13800,51.0,52.9,60.4,48.9,51.9,39,276,0.028,-0.027,0.949,-3.986,-0.403,1.878,release,movement_phase
13900,42.8,51.3,52.4,43.5,49.5,35,263,0.073,0.042,1.022,-4.964,0.186,-0.242,release,movement_phase
14000,39.5,39.5,41.7,39.8,36.0,28,241,0.023,-0.061,0.925,-3.414,0.271,-1.395,release,movement_phase
14100,34.8,35.2,35.5,27.7,31.6,26,282,0.036,-0.008,1.055,-3.659,0.328,-0.007,release,movement_phase
14200,25.2,25.9,36.9,26.9,27.6,25,197,0.061,-0.005,0.979,-5.276,-1.808,0.375,release,movement_phase
14300,21.1,20.0,25.5,24.9,19.0,21,170,0.039,0.052,0.92,-4.441,1.011,-0.175,release,movement_phase
14400,14.6,14.9,13.5,18.9,14.4,14,176,0.06,-0.024,0.932,-5.975,-0.292,0.906,release,movement_phase
14500,9.8,8.8,10.6,5.4,8.7,11,177,0.052,0.014,0.927,-5.547,-1.827,0.928,release,movement_phase
14600,76.2,80.0,80.8,80.3,84.3,7,205,-0.091,0.0,0.952,2.763,-1.033,-0.445,hand_opening,movement_phase
14700,73.1,73.9,81.0,77.3,77.7,4,194,0.012,-0.028,0.963,2.088,0.122,0.166,hand_opening,movement_phase
14800,68.5,69.1,76.3,72.8,72.8,2,234,0.004,-0.025,0.988,1.78,0.207,-0.36,hand_opening,movement_phase
14900,61.1,66.4,68.9,62.2,68.1,6,180,0.011,0.065,0.972,2.957,1.113,-0.103,hand_opening,movement_phase
15000,61.4,56.8,53.0,61.6,67.4,6,174,0.029,-0.006,0.975,0.924,-0.437,0.15,hand_opening,movement_phase
15100,48.5,51.3,50.8,51.2,56.9,1,176,0.043,0.053,0.98,2.296,0.218,-0.609,hand_opening,movement_phase
15200,45.3,49.9,49.8,46.8,52.0,0,212,0.065,0.039,0.977,2.649,-0.1,0.826,hand_opening,movement_phase
15300,35.6,43.1,36.7,43.2,43.9,3,218,-0.015,0.022,0.97,2.569,-0.314,0.27,hand_opening,movement_phase
15400,28.9,32.9,39.3,38.0,41.8,3,178,0.011,0.019,1.023,2.422,-0.899,0.453,hand_opening,movement_phase
15500,27.4,28.6,28.3,30.2,29.3,6,224,0.027,-0.002,0.97,1.944,-0.208,0.44,hand_opening,movement_phase
15600,20.5,22.3,25.1,28.0,29.1,4,188,0.02,-0.034,0.943,2.158,0.95,-0.92,hand_opening,movement_phase
15700,15.9,19.0,20.1,19.8,19.2,2,204,-0.04,0.039,0.924,1.403,-1.048,0.11,hand_opening,movement_phase
15800,14.1,19.4,15.2,18.2,18.3,7,207,0.113,0.061,0.963,2.782,-0.143,0.019,hand_opening,movement_phase
15900,7.0,3.3,10.5,7.4,8.6,3,226,0.044,0.045,0.993,4.349,0.701,-0.086,hand_opening,movement_phase
16000,6.1,6.9,7.4,4.1,10.3,4,223,-0.007,-0.039,0.992,7.48,-1.532,-0.712,hand_closing,movement_phase
16100,15.2,13.8,12.5,11.5,11.2,10,227,0.047,0.011,0.965,4.972,-2.471,-0.664,hand_closing,movement_phase
16200,14.2,22.7,17.2,24.0,20.2,16,230,0.058,-0.01,1.019,5.697,-1.159,0.32,hand_closing,movement_phase
16300,22.1,22.8,25.0,26.1,22.0,19,264,0.06,0.062,0.899,4.089,-0.019,0.157,hand_closing,movement_phase
16400,27.4,28.4,28.1,25.1,30.8,22,305,0.078,-0.039,0.974,4.153,-0.493,-0.131,hand_closing,movement_phase
16500,34.2,31.5,32.6,34.6,34.4,24,301,0.004,-0.04,0.936,4.726,-0.785,-0.088,hand_closing,movement_phase
16600,37.4,41.9,44.1,44.2,37.1,31,321,-0.104,-0.093,1.053,3.389,-0.112,-1.192,hand_closing,movement_phase
16700,43.9,45.3,47.2,46.4,48.2,35,367,0.038,-0.014,1.008,4.776,1.005,0.234,hand_closing,movement_phase
16800,49.9,53.5,46.9,47.1,52.0,38,391,-0.01,-0.015,0.987,3.593,-0.153,-0.077,hand_closing,movement_phase
16900,59.7,56.8,54.9,56.4,54.9,41,422,0.045,-0.008,0.98,3.414,-0.662,-0.72,hand_closing,movement_phase
17000,63.6,60.5,62.8,56.6,60.4,44,431,0.086,-0.005,0.955,3.907,-0.213,0.467,hand_closing,movement_phase
17100,64.6,68.7,64.3,63.3,67.8,53,451,0.136,-0.047,1.006,4.68,0.498,0.962,hand_closing,movement_phase
17200,73.6,71.6,71.5,73.2,74.4,56,459,-0.077,0.007,0.936,3.992,0.612,-0.455,hand_closing,movement_phase
17300,72.1,80.0,82.9,80.6,75.6,58,496,0.081,0.01,0.946,3.642,0.527,-0.701,hand_closing,movement_phase
17400,80.5,91.0,86.8,82.1,84.2,59,484,0.02,0.004,0.996,4.482,1.125,0.431,hand_closing,movement_phase
17500,90.1,90.0,89.7,92.0,90.8,69,521,-0.002,-0.016,0.971,3.435,0.401,0.625,hand_closing,movement_phase
17600,92.8,88.9,89.4,90.2,93.1,94,512,0.073,-0.007,0.928,-0.233,-0.066,0.231,grip_hold,successful_grip
17700,89.0,89.8,88.1,92.8,91.4,95,508,0.066,-0.014,1.028,-1.688,-0.627,-0.389,grip_hold,successful_grip
17800,93.7,90.1,90.0,89.8,92.7,95,566,0.058,0.055,0.89,1.708,0.296,0.523,grip_hold,successful_grip
17900,90.7,89.9,91.2,91.9,94.1,97,555,0.064,-0.029,0.996,-0.737,0.664,0.351,grip_hold,successful_grip
18000,91.6,89.5,86.9,92.2,96.2,93,534,0.002,0.018,1.01,-0.405,-0.298,-0.921,grip_hold,successful_grip
18100,92.4,88.3,91.9,92.1,91.6,96,536,0.016,-0.031,0.896,0.115,0.174,0.837,grip_hold,successful_grip
18200,90.3,93.9,94.0,95.4,91.5,97,520,0.066,-0.019,0.935,-0.423,0.047,0.028,grip_hold,successful_grip
18300,91.1,89.0,89.4,91.9,92.6,95,522,-0.027,0.001,1.011,-1.313,0.251,-0.34,grip_hold,successful_grip
18400,87.5,92.4,87.4,92.1,93.2,98,569,0.07,-0.068,0.967,0.231,0.116,0.082,grip_hold,successful_grip
18500,90.5,87.0,88.4,94.2,93.0,97,538,0.105,-0.014,1.043,-0.252,-0.336,0.396,grip_hold,successful_grip
18600,88.3,90.2,87.4,91.1,91.0,94,528,0.092,-0.05,1.018,0.152,0.415,0.115,grip_hold,successful_grip
18700,88.4,90.6,88.1,91.7,92.7,96,504,-0.022,0.011,0.992,-1.387,-0.765,0.441,grip_hold,successful_grip
18800,90.2,88.7,85.0,89.6,93.1,96,528,-0.02,-0.004,0.977,1.331,-0.622,0.775,grip_hold,successful_grip
18900,93.0,89.7,89.3,88.0,91.7,100,504,-0.032,0.002,0.951,-0.169,0.518,-0.726,grip_hold,successful_grip
19000,85.3,90.2,95.9,88.3,91.0,69,460,0.037,-0.014,1.0,-4.468,0.046,1.437,release,movement_phase
19100,84.3,87.3,84.4,74.6,78.8,62,429,0.004,-0.003,0.979,-1.874,-0.954,0.151,release,movement_phase
19200,79.9,78.9,74.2,75.5,79.8,57,390,0.09,-0.034,0.922,-4.313,-0.365,-1.314,release,movement_phase
19300,69.7,75.2,69.2,71.0,70.3,51,328,0.03,-0.01,0.987,-2.007,-0.139,-0.902,release,movement_phase
19400,61.6,68.7,69.2,60.6,58.6,52,347,-0.005,-0.082,0.941,-3.361,0.451,-1.185,release,movement_phase
19500,57.2,62.7,60.1,56.8,60.0,46,334,-0.049,0.011,0.968,-3.732,-0.224,-1.085,release,movement_phase
19600,50.3,50.8,53.7,50.9,51.2,42,282,0.051,0.006,1.015,-3.586,1.243,-0.602,release,movement_phase
19700,42.2,45.3,45.4,40.3,43.1,37,280,0.063,-0.03,0.964,-2.196,0.892,-0.181,release,movement_phase
19800,35.3,37.7,41.5,34.9,40.0,28,224,0.003,-0.011,1.009,-3.619,0.025,-2.239,release,movement_phase
19900,33.9,40.1,34.0,26.6,33.5,26,242,0.062,0.017,0.987,-4.241,-0.864,0.059,release,movement_phase
20000,22.3,27.5,28.0,27.1,24.0,21,224,-0.003,-0.04,1.007,-1.704,1.267,0.265,release,movement_phase
20100,21.5,25.0,19.7,17.4,23.6,19,205,0.046,-0.05,1.014,-3.75,2.041,1.835,release,movement_phase
20200,14.1,17.3,15.7,12.8,13.0,15,175,0.019,-0.011,1.024,-3.453,-1.092,-0.478,release,movement_phase
20300,7.5,13.1,7.7,5.3,1.7,8,119,-0.107,-0.016,1.065,-2.741,-0.806,-0.425,release,movement_phase
20400,80.1,80.6,81.6,80.9,81.7,5,213,0.062,-0.03,0.983,2.465,-0.221,-0.189,hand_opening,movement_phase
20500,72.0,75.0,74.0,78.5,73.2,2,186,0.073,-0.012,1.015,4.902,0.667,-0.302,hand_opening,movement_phase
20600,70.0,74.0,70.7,67.4,63.2,4,188,0.06,-0.026,0.939,0.798,0.721,-0.301,hand_opening,movement_phase
20700,63.2,69.5,59.8,65.0,64.1,3,192,0.06,0.008,0.998,2.304,0.423,-0.925,hand_opening,movement_phase
20800,56.4,61.7,60.9,60.4,57.6,3,189,0.11,0.013,0.957,1.545,0.847,0.752,hand_opening,movement_phase
20900,46.8,52.2,53.3,52.3,55.4,4,183,-0.067,-0.094,0.911,4.289,0.55,-0.335,hand_opening,movement_phase
21000,48.8,51.7,50.8,47.4,46.1,1,166,0.055,0.031,1.01,2.796,-0.191,-0.477,hand_opening,movement_phase
21100,38.7,39.1,42.2,43.1,42.1,3,178,0.125,-0.022,1.008,0.574,0.202,-0.213,hand_opening,movement_phase
21200,38.8,31.2,37.4,38.8,33.0,3,192,0.08,0.014,1.016,1.605,0.309,1.401,hand_opening,movement_phase
21300,28.2,36.2,35.4,35.0,32.3,2,216,0.101,-0.049,1.002,1.361,-0.815,-0.501,hand_opening,movement_phase
21400,29.0,25.9,25.5,24.8,23.4,3,194,0.099,0.006,0.987,0.727,1.586,0.167,hand_opening,movement_phase
