time_ms,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,grip_force,emg_level,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,exercise_state,interpretation
2200,6.1,0.9,2.1,4.1,6.0,3,117,-0.019,-0.061,0.963,-1.349,0.101,-0.144,rest,no_exercise
2300,8.9,3.7,2.5,6.5,7.1,2,63,0.08,0.02,0.902,-0.046,-0.433,-0.424,rest,no_exercise
2400,6.4,0.0,3.5,7.1,5.6,1,75,0.082,0.053,0.964,0.49,-0.337,0.24,rest,no_exercise
2500,5.2,2.6,2.0,6.1,5.7,0,75,-0.002,-0.054,1.016,-0.171,-0.005,-0.618,rest,no_exercise
2600,3.0,0.7,3.5,9.5,2.2,0,82,0.014,-0.016,1.023,-0.081,-0.854,0.266,rest,no_exercise
2700,7.1,1.1,1.9,12.0,4.9,4,90,0.012,-0.017,0.966,1.234,0.332,-0.397,rest,no_exercise
2800,4.3,3.4,3.7,5.4,2.9,5,45,0.044,0.0,1.008,0.102,-0.266,0.229,rest,no_exercise
2900,6.7,4.2,3.1,7.5,5.3,2,96,-0.015,0.022,1.013,0.234,-0.996,0.202,rest,no_exercise
3000,71.5,71.7,72.5,72.1,77.6,0,158,0.018,0.041,0.976,3.443,-0.683,-0.124,hand_opening,movement_phase
3100,60.7,61.7,65.2,64.0,67.2,5,181,0.086,-0.048,0.991,4.087,0.929,-0.155,hand_opening,movement_phase
3200,60.6,57.8,62.9,65.2,62.3,4,182,0.078,-0.091,0.921,3.39,-0.376,0.816,hand_opening,movement_phase
3300,53.7,53.2,58.1,61.3,58.2,3,221,0.044,-0.01,0.996,3.193,0.401,-0.197,hand_opening,movement_phase
3400,51.4,44.5,54.6,54.0,55.1,4,169,0.119,-0.109,1.023,2.734,0.672,-0.3,hand_opening,movement_phase
3500,49.8,41.7,47.2,47.6,48.3,5,223,0.025,-0.015,0.961,3.907,-0.059,0.784,hand_opening,movement_phase
3600,37.8,40.7,38.7,44.5,46.9,2,195,0.025,0.028,0.941,3.421,0.053,-0.348,hand_opening,movement_phase
3700,35.6,36.3,33.8,35.6,37.3,3,193,-0.012,-0.024,0.96,1.315,0.472,1.158,hand_opening,movement_phase
3800,34.7,27.4,33.4,30.4,34.7,3,220,0.042,-0.025,0.912,3.494,-0.388,-0.582,hand_opening,movement_phase
3900,29.4,26.7,27.2,28.9,30.8,2,200,0.036,0.019,0.959,3.156,-0.594,-1.211,hand_opening,movement_phase
4000,23.8,19.1,23.9,19.1,27.0,3,210,0.021,0.044,0.933,2.647,-0.648,-0.075,hand_opening,movement_phase
4100,20.9,13.7,13.6,14.7,23.0,2,194,0.103,-0.063,0.995,1.274,0.553,-0.184,hand_opening,movement_phase
4200,19.5,10.5,17.0,13.0,12.6,5,197,0.037,0.039,1.048,3.056,1.19,0.484,hand_opening,movement_phase
4300,5.8,5.5,8.4,4.1,9.7,2,203,-0.029,-0.019,0.987,2.813,0.426,0.033,hand_opening,movement_phase
4400,5.8,12.4,7.0,6.7,8.9,6,198,0.053,-0.065,1.005,4.934,-0.654,1.145,hand_closing,movement_phase
4500,16.2,13.7,14.8,14.0,8.4,7,212,0.107,-0.096,0.945,2.481,0.525,1.266,hand_closing,movement_phase
4600,13.7,16.7,16.6,11.8,14.2,13,240,0.043,-0.055,0.951,3.329,-0.014,-0.581,hand_closing,movement_phase
4700,24.5,21.6,21.3,23.6,17.6,16,302,-0.011,-0.077,1.013,2.578,0.868,0.233,hand_closing,movement_phase
4800,23.0,23.7,30.6,26.1,23.7,17,246,-0.005,-0.003,0.942,2.76,-0.99,0.459,hand_closing,movement_phase
4900,30.9,35.1,33.5,28.9,28.0,19,315,0.096,-0.028,1.03,5.843,1.817,-0.2,hand_closing,movement_phase
5000,38.0,40.4,32.6,34.9,31.8,29,291,0.002,-0.006,0.973,2.909,-0.315,0.932,hand_closing,movement_phase
5100,37.8,44.7,39.8,34.2,40.7,25,369,0.031,-0.054,1.015,3.268,2.477,1.002,hand_closing,movement_phase
5200,44.5,47.6,52.2,38.7,43.8,33,381,0.154,-0.017,0.981,5.963,0.659,0.991,hand_closing,movement_phase
5300,52.2,49.7,50.6,51.2,42.9,34,385,0.046,-0.013,0.967,4.274,2.067,-1.138,hand_closing,movement_phase
5400,51.8,57.1,58.5,53.1,53.4,34,373,0.029,0.023,0.97,5.018,-0.484,-0.984,hand_closing,movement_phase
5500,62.0,64.9,63.5,57.7,58.6,39,431,-0.053,-0.008,1.066,3.054,0.325,0.439,hand_closing,movement_phase
5600,65.7,68.1,67.9,66.6,60.5,47,425,0.054,0.0,0.956,4.879,-0.212,1.398,hand_closing,movement_phase
5700,68.1,70.2,71.4,67.8,68.4,46,433,0.032,-0.067,0.999,3.044,-0.374,2.826,hand_closing,movement_phase
5800,74.1,71.4,74.4,76.3,75.7,53,465,-0.028,-0.034,0.969,1.664,1.455,0.902,hand_closing,movement_phase
5900,75.2,81.1,71.6,75.6,73.6,51,480,0.026,0.038,0.997,1.526,-1.187,0.159,hand_closing,movement_phase
6000,78.2,78.6,80.0,74.4,79.4,76,441,0.051,0.015,0.914,-0.249,-0.554,0.641,grip_hold,successful_grip
6100,80.0,73.2,82.1,77.4,83.0,81,488,0.034,0.006,1.034,0.375,0.128,-0.441,grip_hold,successful_grip
6200,78.7,77.5,83.0,76.2,84.9,75,522,0.067,0.003,0.981,-0.949,-1.212,-1.164,grip_hold,successful_grip
6300,82.8,74.1,81.2,74.7,81.3,77,494,0.015,-0.062,0.953,0.887,-0.603,0.716,grip_hold,successful_grip
6400,79.4,76.0,79.4,70.3,82.4,77,477,0.054,-0.077,0.981,-0.819,-0.403,-0.597,grip_hold,successful_grip
6500,80.5,74.6,81.8,75.0,80.3,76,499,-0.04,-0.06,0.954,-0.081,0.355,0.291,grip_hold,successful_grip
6600,81.3,73.9,78.5,74.4,82.7,75,511,-0.014,-0.019,0.965,0.801,0.131,-0.743,grip_hold,successful_grip
6700,82.8,77.3,83.4,72.2,83.5,78,499,0.059,0.018,0.9,-0.158,-0.071,0.308,grip_hold,successful_grip
6800,73.8,72.6,81.5,75.4,82.9,76,448,0.077,-0.031,0.919,1.058,-0.048,0.399,grip_hold,successful_grip
6900,80.3,78.5,79.6,73.4,83.7,76,500,-0.01,0.02,0.887,1.174,-0.076,0.735,grip_hold,successful_grip
7000,79.9,77.4,78.4,72.2,83.8,78,486,0.07,-0.033,1.011,1.121,0.559,-0.163,grip_hold,successful_grip
7100,81.7,73.5,81.6,75.8,85.2,77,505,0.093,-0.105,0.852,0.439,0.303,-0.276,grip_hold,successful_grip
7200,81.5,76.1,78.6,75.6,83.1,79,516,-0.038,-0.037,0.986,0.756,0.041,0.067,grip_hold,successful_grip
7300,80.9,73.8,77.2,74.7,79.7,78,501,0.003,0.011,1.006,0.468,0.395,1.166,grip_hold,successful_grip
7400,77.1,80.9,78.7,75.9,82.4,52,399,-0.029,0.001,0.957,-3.471,0.984,-0.773,release,movement_phase
7500,74.0,73.7,70.1,73.5,64.5,51,344,0.019,-0.037,0.992,-3.792,0.915,0.933,release,movement_phase
7600,65.7,68.5,64.0,64.2,65.7,48,353,0.044,-0.007,1.029,-2.004,0.311,-0.745,release,movement_phase
7700,61.8,60.3,62.9,62.5,67.1,44,349,-0.008,-0.034,0.935,-3.028,0.792,0.409,release,movement_phase
7800,54.9,60.2,55.9,55.7,58.2,39,341,0.07,-0.001,0.985,-1.42,0.149,0.024,release,movement_phase
7900,47.5,51.7,52.3,45.6,55.8,39,330,0.018,-0.022,0.95,-4.332,1.641,0.013,release,movement_phase
8000,47.4,49.5,43.6,45.5,48.5,34,277,0.082,-0.009,1.018,-3.406,1.277,-1.36,release,movement_phase
8100,42.1,37.6,34.7,41.1,42.3,31,238,0.074,-0.016,0.965,-3.773,1.508,-0.647,release,movement_phase
8200,31.1,35.5,37.7,31.9,31.0,26,212,0.071,-0.069,1.031,-5.114,1.312,-0.927,release,movement_phase
8300,26.7,32.2,29.2,30.5,33.8,22,187,0.022,-0.021,0.993,-5.308,-0.517,0.417,release,movement_phase
8400,18.8,22.9,23.2,19.3,28.1,20,208,0.003,-0.008,0.908,-4.589,-0.986,-0.405,release,movement_phase
8500,22.0,17.2,16.6,15.5,18.1,17,187,0.121,0.013,0.952,-3.145,1.489,0.703,release,movement_phase
8600,9.6,12.0,16.9,6.5,12.3,13,174,-0.009,-0.062,0.943,-3.497,-0.201,-0.177,release,movement_phase
8700,4.8,7.4,6.6,9.9,9.4,11,157,0.06,0.013,0.918,-2.111,0.958,-0.712,release,movement_phase
8800,70.1,66.7,72.3,74.6,71.4,3,173,0.022,-0.024,0.945,2.801,0.821,0.108,hand_opening,movement_phase
8900,72.0,66.8,67.6,63.3,67.5,4,182,0.08,0.024,1.003,2.89,-1.087,-0.838,hand_opening,movement_phase
9000,61.1,58.8,60.6,64.9,64.5,7,146,0.018,-0.041,0.966,2.605,0.196,-0.77,hand_opening,movement_phase
9100,54.7,53.8,54.5,60.6,58.7,3,184,0.075,0.005,1.021,1.613,0.161,0.303,hand_opening,movement_phase
9200,56.4,53.8,51.3,52.2,51.6,4,166,0.002,0.004,0.996,4.763,0.255,0.178,hand_opening,movement_phase
9300,49.2,49.1,47.4,50.4,47.2,4,176,0.047,-0.025,0.981,2.471,-0.604,-1.421,hand_opening,movement_phase
9400,44.0,41.7,39.5,44.9,39.5,4,228,0.002,-0.02,0.998,5.504,-0.182,-0.653,hand_opening,movement_phase
9500,38.1,33.9,30.3,41.3,38.5,4,174,0.092,-0.052,0.928,3.056,-0.015,-0.714,hand_opening,movement_phase
9600,34.6,32.9,29.7,33.2,34.2,1,202,0.006,-0.041,0.994,3.391,-0.459,-0.848,hand_opening,movement_phase
9700,32.3,28.5,27.1,27.0,28.9,1,183,0.092,0.03,0.918,3.906,-0.396,0.203,hand_opening,movement_phase
9800,22.4,19.2,24.4,23.1,25.0,3,203,0.055,-0.071,0.943,2.559,0.894,-0.244,hand_opening,movement_phase
9900,17.2,21.8,16.1,17.7,19.9,7,175,-0.038,-0.045,1.064,3.707,0.25,-0.199,hand_opening,movement_phase
10000,12.7,12.3,12.9,16.3,17.8,2,206,0.084,0.049,0.957,3.468,0.73,1.338,hand_opening,movement_phase
10100,6.4,7.0,6.5,4.5,9.2,3,213,0.1,-0.059,0.893,4.106,-0.126,-0.757,hand_opening,movement_phase
10200,8.6,7.9,13.3,10.8,6.9,8,220,0.027,-0.025,0.982,7.6,-0.087,-1.811,hand_closing,movement_phase
10300,9.1,15.6,14.3,8.9,10.1,10,209,0.046,-0.012,1.055,3.294,-0.054,-2.459,hand_closing,movement_phase
10400,20.0,18.3,17.4,15.0,17.0,13,228,0.027,-0.002,0.918,4.899,-1.451,-0.296,hand_closing,movement_phase
10500,22.5,25.4,25.2,19.3,22.2,21,255,0.009,0.024,1.008,2.926,0.747,-0.043,hand_closing,movement_phase
10600,27.9,32.4,26.0,21.6,29.6,14,283,0.036,-0.043,1.0,3.557,2.098,-0.053,hand_closing,movement_phase
10700,32.8,33.1,31.0,31.6,29.8,22,307,0.046,0.061,0.997,5.071,-0.458,0.591,hand_closing,movement_phase
10800,39.7,39.6,42.4,38.8,35.6,22,317,0.024,-0.028,0.961,2.566,-0.532,0.958,hand_closing,movement_phase
10900,38.0,40.0,40.3,40.8,38.6,28,319,0.045,0.013,0.923,3.242,-0.404,0.201,hand_closing,movement_phase
11000,44.1,48.8,43.9,43.2,49.4,33,399,0.011,-0.052,1.055,2.415,0.607,1.186,hand_closing,movement_phase
11100,55.9,52.0,53.7,50.9,46.5,35,400,0.028,-0.029,0.98,2.801,0.556,-0.103,hand_closing,movement_phase
11200,54.2,55.2,53.3,56.9,51.4,39,402,0.144,-0.062,0.971,6.043,-0.879,-0.547,hand_closing,movement_phase
11300,56.7,66.3,64.6,56.6,60.7,42,421,0.001,-0.071,0.997,4.419,-0.41,-0.521,hand_closing,movement_phase
11400,62.3,66.3,65.4,65.1,62.9,44,416,-0.014,-0.005,0.981,2.885,0.96,1.824,hand_closing,movement_phase
11500,71.9,67.7,71.2,68.7,68.0,48,435,-0.019,-0.012,0.954,3.066,-0.732,0.272,hand_closing,movement_phase
11600,75.8,74.9,78.4,75.0,68.3,48,479,0.125,0.018,0.991,2.538,-0.233,-0.271,hand_closing,movement_phase
11700,80.2,76.7,77.8,74.2,81.4,58,498,-0.014,0.007,1.009,3.098,-0.336,-0.394,hand_closing,movement_phase
11800,78.9,76.9,73.2,82.1,78.1,78,489,0.134,-0.034,1.018,1.649,0.575,0.422,grip_hold,successful_grip
11900,84.3,74.8,77.5,78.5,74.8,74,459,-0.026,-0.021,0.997,0.81,0.746,0.381,grip_hold,successful_grip
12000,82.2,75.8,78.9,76.2,74.5,76,491,0.026,-0.012,0.934,1.682,0.164,-0.141,grip_hold,successful_grip
12100,80.2,74.4,78.3,82.6,76.1,76,496,-0.001,0.026,0.934,-0.928,-0.575,-0.157,grip_hold,successful_grip
12200,78.1,78.3,81.5,78.1,77.5,77,507,0.065,-0.095,0.914,-1.668,0.14,0.257,grip_hold,successful_grip
12300,78.9,80.6,79.5,78.1,74.8,74,493,0.056,-0.006,1.069,-0.212,-0.548,0.04,grip_hold,successful_grip
12400,81.8,75.6,80.6,78.4,77.6,76,505,0.039,0.007,1.047,0.063,-0.534,-0.433,grip_hold,successful_grip
12500,78.1,76.2,81.6,80.8,73.4,76,540,-0.022,-0.085,0.915,-0.178,0.332,0.888,grip_hold,successful_grip
12600,81.6,76.9,80.9,78.5,75.2,75,506,0.023,0.025,1.007,0.303,-0.628,0.461,grip_hold,successful_grip
12700,80.8,75.8,72.5,78.3,76.8,72,449,0.066,0.02,1.017,0.908,-0.193,0.07,grip_hold,successful_grip
12800,82.0,72.5,80.8,80.0,74.7,75,493,0.025,-0.024,0.925,-0.308,0.38,-0.195,grip_hold,successful_grip
12900,81.3,76.0,76.6,78.0,75.7,79,457,0.034,0.017,0.926,-0.085,-0.267,-1.043,grip_hold,successful_grip
13000,77.4,76.8,79.8,83.6,77.7,81,528,0.032,-0.067,0.937,0.613,-0.592,0.38,grip_hold,successful_grip
13100,81.9,75.2,77.7,76.2,74.8,75,470,-0.038,-0.005,0.987,0.781,-0.545,-0.423,grip_hold,successful_grip
13200,78.4,79.2,82.0,76.7,78.9,56,408,0.153,-0.001,0.958,-4.861,-0.658,-0.611,release,movement_phase
13300,72.4,80.4,72.0,69.7,71.4,50,336,0.052,-0.008,0.92,-2.615,0.774,0.205,release,movement_phase
13400,67.8,71.3,67.1,64.1,71.0,50,368,0.018,-0.038,0.996,-2.165,1.638,-1.137,release,movement_phase
13500,58.4,66.3,65.8,62.0,65.1,44,335,-0.046,0.04,0.896,-3.711,0.157,-1.549,release,movement_phase
13600,59.7,60.3,54.9,56.8,52.0,43,320,0.022,0.045,1.065,-6.027,0.16,0.181,release,movement_phase
13700,52.8,52.7,49.4,49.6,48.4,37,311,0.029,-0.053,0.987,-3.674,-0.371,0.614,release,movement_phase
13800,45.9,46.8,42.7,38.6,49.4,35,268,0.108,0.021,0.998,-0.524,-1.447,0.119,release,movement_phase
13900,44.1,45.6,41.5,38.6,36.1,30,275,0.065,0.026,0.988,-2.183,0.705,-0.207,release,movement_phase
14000,38.8,33.9,34.7,39.2,33.2,27,278,0.043,-0.093,0.947,-3.318,-0.235,-0.668,release,movement_phase
14100,29.8,28.5,27.6,29.3,27.9,23,253,0.036,0.007,0.961,-2.434,-0.808,0.128,release,movement_phase
14200,23.1,23.4,24.2,23.1,28.0,20,225,-0.056,-0.058,0.981,-2.41,0.616,0.036,release,movement_phase
14300,19.7,23.6,19.2,15.9,18.9,15,212,0.007,0.057,0.95,-4.337,0.069,-0.387,release,movement_phase
14400,9.9,15.5,16.0,8.0,11.6,13,164,-0.026,-0.003,0.953,-3.546,0.499,-0.621,release,movement_phase
14500,5.1,10.1,13.3,9.6,8.0,11,165,0.15,-0.039,0.991,-2.566,-0.434,-0.1,release,movement_phase
14600,67.2,67.3,69.3,68.6,62.5,5,210,0.052,-0.05,0.978,3.426,-0.388,-0.801,hand_opening,movement_phase
14700,68.3,61.3,63.1,62.2,59.9,5,191,0.014,-0.021,0.943,1.588,0.9,-0.889,hand_opening,movement_phase
14800,62.0,58.9,61.2,59.5,55.7,2,216,0.052,0.079,0.972,2.894,-0.62,-0.019,hand_opening,movement_phase
14900,59.4,55.4,64.1,55.1,52.4,3,185,-0.029,-0.046,1.058,5.295,0.274,1.006,hand_opening,movement_phase
15000,47.5,53.5,45.7,55.8,49.9,2,218,-0.015,0.041,1.031,2.659,0.386,0.625,hand_opening,movement_phase
15100,49.1,46.2,46.1,43.5,45.7,0,178,-0.043,0.031,1.003,2.714,-1.166,-0.549,hand_opening,movement_phase
15200,43.2,42.8,41.9,39.2,37.1,0,188,-0.109,0.012,0.952,1.82,0.783,0.898,hand_opening,movement_phase
15300,34.0,40.6,34.5,38.0,34.1,5,199,-0.019,-0.02,0.947,1.895,-0.735,0.198,hand_opening,movement_phase
15400,28.0,31.0,34.7,28.1,28.3,4,167,-0.093,0.013,1.018,1.161,0.473,0.718,hand_opening,movement_phase
15500,27.8,28.7,31.5,24.6,21.6,7,142,0.064,-0.034,0.924,5.084,0.443,-0.044,hand_opening,movement_phase
15600,24.1,28.2,21.1,20.6,22.8,1,188,0.049,-0.04,0.989,2.873,-0.449,0.263,hand_opening,movement_phase
15700,15.3,18.2,19.0,18.6,12.5,3,181,0.015,-0.064,0.981,3.411,-1.127,1.061,hand_opening,movement_phase
15800,14.5,17.0,13.3,10.3,15.2,0,181,0.017,-0.054,0.959,3.436,-0.328,-0.102,hand_opening,movement_phase
15900,5.8,12.2,8.8,7.5,3.3,2,230,0.116,-0.1,0.986,2.34,0.38,-0.189,hand_opening,movement_phase
16000,10.8,13.2,6.7,7.4,9.4,7,210,-0.005,0.019,0.936,4.716,1.071,1.477,hand_closing,movement_phase
16100,12.1,10.9,11.7,14.9,12.4,9,243,0.091,-0.008,0.944,3.558,-1.155,0.437,hand_closing,movement_phase
16200,19.9,16.0,14.5,20.6,18.9,13,232,0.013,-0.073,1.014,5.09,0.09,-0.647,hand_closing,movement_phase
16300,19.0,25.8,22.5,22.1,21.1,16,234,0.076,-0.078,0.9,3.437,-0.586,-1.265,hand_closing,movement_phase
16400,22.0,27.5,22.9,24.2,25.2,19,284,0.099,0.003,0.959,4.477,-0.701,-0.408,hand_closing,movement_phase
16500,32.0,30.9,32.5,32.1,31.9,24,306,0.112,-0.083,0.938,3.423,-1.936,0.304,hand_closing,movement_phase
16600,34.3,36.4,32.9,37.7,39.6,23,370,-0.018,0.01,1.009,1.988,-0.461,1.07,hand_closing,movement_phase
16700,40.9,39.1,37.1,44.8,43.8,33,348,0.042,-0.107,0.995,5.295,0.505,0.405,hand_closing,movement_phase
16800,41.7,48.5,41.9,49.1,47.5,32,369,-0.007,0.006,0.918,4.579,-1.031,0.858,hand_closing,movement_phase
16900,47.2,46.8,51.2,52.2,52.3,35,383,-0.012,-0.057,0.966,3.541,0.847,0.986,hand_closing,movement_phase
17000,47.2,53.4,53.6,55.4,57.7,37,375,0.046,-0.136,0.975,2.598,1.18,-0.31,hand_closing,movement_phase
17100,54.2,55.3,57.0,61.6,60.6,42,443,-0.029,-0.09,0.96,4.94,1.091,-2.436,hand_closing,movement_phase
17200,60.7,63.1,64.2,62.7,68.1,47,422,0.018,-0.071,0.966,3.252,1.141,1.126,hand_closing,movement_phase
17300,62.0,68.1,71.2,73.5,74.6,51,441,0.166,-0.036,1.066,5.161,-0.945,-1.257,hand_closing,movement_phase
17400,70.7,80.9,76.2,74.5,75.0,52,457,0.075,-0.035,0.948,3.81,0.137,1.075,hand_closing,movement_phase
17500,77.3,73.6,79.3,79.2,79.5,54,462,0.132,0.012,0.965,4.655,-0.839,-1.145,hand_closing,movement_phase
17600,77.4,76.0,72.3,83.2,80.1,74,475,0.065,-0.066,0.982,0.073,0.059,-0.566,grip_hold,successful_grip
17700,75.7,78.4,74.9,81.0,77.0,75,468,-0.011,-0.002,0.933,0.6,-0.159,0.351,grip_hold,successful_grip
17800,78.7,77.8,79.2,78.6,78.1,75,491,0.056,-0.017,0.927,-0.568,-0.065,-0.04,grip_hold,successful_grip
17900,79.3,77.7,77.5,79.6,77.2,75,508,-0.037,-0.057,1.002,1.783,-0.605,0.481,grip_hold,successful_grip
18000,80.3,81.3,74.7,79.0,81.1,77,487,0.01,0.004,0.943,0.601,-0.563,-0.611,grip_hold,successful_grip
18100,79.3,77.0,75.2,78.8,79.6,73,485,-0.008,0.01,1.051,0.577,0.228,0.628,grip_hold,successful_grip
18200,80.7,76.6,75.1,84.2,75.8,75,503,0.036,-0.007,0.931,0.199,-0.132,0.556,grip_hold,successful_grip
18300,77.3,80.1,74.6,78.4,75.1,76,475,-0.013,0.023,0.948,0.127,-0.683,0.329,grip_hold,successful_grip
18400,80.8,79.1,74.1,80.5,77.8,77,510,0.027,-0.05,0.901,0.257,0.098,-0.303,grip_hold,successful_grip
18500,78.8,77.7,74.7,82.2,80.5,76,491,-0.029,-0.041,0.989,0.616,0.18,0.799,grip_hold,successful_grip
18600,81.2,74.7,71.5,77.4,81.5,78,474,-0.052,-0.043,0.993,0.396,-0.215,0.3,grip_hold,successful_grip
18700,78.6,76.8,77.5,82.8,81.9,81,474,-0.007,0.002,0.963,1.363,-0.454,0.894,grip_hold,successful_grip
18800,78.0,81.6,77.1,79.4,78.6,81,477,0.087,0.027,0.957,1.454,-0.919,-0.002,grip_hold,successful_grip
18900,77.7,83.1,76.0,82.1,78.8,74,509,-0.032,-0.065,0.946,0.879,0.053,0.681,grip_hold,successful_grip
19000,75.7,82.6,78.9,78.2,78.6,57,363,0.125,-0.038,1.071,-3.271,-0.61,-2.298,release,movement_phase
19100,71.0,75.6,74.6,73.9,77.1,52,431,0.079,-0.08,0.886,-2.275,-0.572,-1.425,release,movement_phase
19200,69.1,70.4,67.9,71.6,67.8,46,354,0.042,-0.039,0.979,-3.315,-0.356,1.89,release,movement_phase
19300,60.7,63.4,69.4,63.9,58.7,44,342,-0.008,-0.027,0.985,-2.598,0.057,-0.078,release,movement_phase
19400,55.5,58.1,62.2,63.6,63.2,43,311,0.077,-0.1,1.071,-3.403,0.358,0.288,release,movement_phase
19500,53.1,54.6,52.8,50.1,55.4,38,298,0.069,0.032,0.886,-4.126,0.597,-0.346,release,movement_phase
19600,46.8,49.6,45.4,54.9,45.5,35,239,0.088,-0.009,1.016,-3.19,0.052,1.348,release,movement_phase
19700,40.4,40.3,40.9,42.0,45.7,29,261,0.095,-0.068,1.011,-3.27,-1.39,-0.814,release,movement_phase
19800,32.4,34.9,34.1,34.1,31.0,27,230,0.014,-0.016,1.036,-2.966,0.827,-0.394,release,movement_phase
19900,31.3,31.9,30.8,32.3,33.0,21,229,-0.02,-0.003,0.961,-3.621,-0.793,0.9,release,movement_phase
20000,25.2,26.8,25.8,31.0,29.7,22,220,0.076,-0.078,0.924,-4.417,-0.086,0.902,release,movement_phase
20100,19.3,18.5,24.4,17.6,24.1,15,177,-0.02,-0.074,0.972,-0.827,0.44,1.432,release,movement_phase
20200,14.4,13.1,21.1,18.9,14.7,14,159,0.142,0.001,0.981,-4.044,-0.006,0.002,release,movement_phase
20300,7.3,7.6,12.3,15.2,11.4,8,149,0.143,-0.06,0.983,-5.089,1.001,-1.414,release,movement_phase
20400,70.8,70.3,75.7,71.3,68.1,3,208,0.008,-0.095,1.054,4.395,-0.349,0.402,hand_opening,movement_phase
20500,68.7,62.4,65.9,62.4,66.5,4,187,0.005,0.098,0.958,0.267,-1.011,-0.817,hand_opening,movement_phase
20600,61.7,67.3,68.7,57.4,66.8,2,175,-0.057,-0.008,1.019,3.031,0.273,0.899,hand_opening,movement_phase
20700,50.8,54.7,56.3,54.7,56.6,6,195,0.068,-0.031,1.029,4.185,-0.87,-0.242,hand_opening,movement_phase
20800,58.3,52.5,51.9,51.6,56.3,4,176,0.047,0.012,1.041,2.414,-0.353,-0.129,hand_opening,movement_phase
20900,46.6,43.6,50.1,47.1,51.5,1,209,0.085,-0.066,0.963,2.443,0.539,1.29,hand_opening,movement_phase
21000,43.1,38.8,44.5,40.9,48.2,7,175,0.099,-0.013,0.95,4.233,0.985,0.058,hand_opening,movement_phase
21100,37.0,35.4,37.3,38.9,36.4,6,184,0.014,-0.021,0.98,3.448,-0.793,-0.352,hand_opening,movement_phase
21200,38.9,33.1,28.1,31.5,35.7,5,208,0.108,-0.014,0.939,2.688,0.837,-1.196,hand_opening,movement_phase
21300,26.8,28.1,28.6,27.2,32.3,4,164,-0.008,-0.064,0.996,3.263,0.613,-0.067,hand_opening,movement_phase
21400,20.2,17.7,20.8,23.1,30.0,8,209,0.104,-0.045,0.957,3.219,-0.196,0.879,hand_opening,movement_phase
21500,22.9,15.3,22.6,20.3,22.3,3,171,0.09,-0.011,0.993,1.953,1.206,-0.599,hand_opening,movement_phase
