time_ms,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,grip_force,emg_level,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,exercise_state,interpretation
1900,6.3,2.2,5.2,3.1,7.2,3,88,0.027,0.062,0.993,-0.95,0.704,-0.471,rest,no_exercise
2000,6.3,1.8,5.9,1.9,3.8,3,119,0.045,-0.039,0.953,-0.072,-0.15,-0.154,rest,no_exercise
2100,7.8,1.9,2.5,1.7,3.8,4,62,-0.031,-0.019,1.006,0.307,0.118,-0.465,rest,no_exercise
2200,4.8,2.7,4.1,0.2,7.0,6,73,-0.034,-0.033,1.004,-0.812,0.272,0.125,rest,no_exercise
2300,7.3,1.5,4.5,4.4,5.2,1,73,-0.032,-0.029,0.969,0.88,0.327,-0.354,rest,no_exercise
2400,7.6,3.1,4.4,0.0,6.0,0,62,0.027,-0.055,0.935,-0.144,0.279,0.883,rest,no_exercise
2500,5.2,2.5,4.4,1.0,6.8,4,53,0.079,0.037,0.976,-0.769,0.224,0.172,rest,no_exercise
2600,7.7,2.0,0.0,2.4,6.2,1,92,-0.014,-0.068,0.936,-0.089,0.081,-0.23,rest,no_exercise
2700,7.4,2.9,4.2,0.1,3.7,2,76,-0.001,-0.047,0.976,0.379,0.327,0.056,rest,no_exercise
2800,8.0,3.3,4.7,1.0,4.1,1,88,0.015,-0.06,0.967,0.013,0.003,-0.093,rest,no_exercise
2900,7.8,1.0,3.3,1.7,3.8,4,105,-0.006,0.029,1.014,0.65,0.021,-0.284,rest,no_exercise
3000,66.2,70.9,70.1,67.9,68.5,3,190,0.073,-0.055,0.961,1.177,-0.133,0.187,hand_opening,movement_phase
3100,62.5,67.4,64.4,64.0,63.1,2,168,-0.034,-0.005,0.929,2.871,0.247,0.249,hand_opening,movement_phase
3200,55.1,64.5,64.9,54.2,56.7,3,155,0.055,-0.051,0.927,1.111,0.075,0.049,hand_opening,movement_phase
3300,53.3,59.3,57.1,56.5,58.1,5,239,-0.002,0.054,1.07,2.758,0.212,-0.312,hand_opening,movement_phase
3400,49.5,53.6,50.5,46.9,47.1,2,184,0.08,-0.02,0.904,2.556,-0.698,0.387,hand_opening,movement_phase
3500,42.9,45.5,47.8,46.3,44.9,4,202,0.041,0.022,0.935,1.707,1.377,-0.405,hand_opening,movement_phase
3600,37.3,43.4,45.0,42.6,39.2,3,202,0.024,-0.013,0.984,1.597,-0.619,-0.239,hand_opening,movement_phase
3700,34.4,37.4,38.3,36.3,33.6,1,176,0.06,0.044,1.032,2.315,0.678,-0.594,hand_opening,movement_phase
3800,29.8,29.0,36.3,32.9,31.5,5,204,0.068,-0.082,1.001,3.681,-0.982,0.093,hand_opening,movement_phase
3900,24.5,26.7,27.8,26.8,24.6,3,210,0.165,0.015,0.967,2.43,1.605,0.2,hand_opening,movement_phase
4000,24.4,21.5,24.6,23.3,20.5,4,182,0.035,0.019,0.893,1.566,1.015,-0.302,hand_opening,movement_phase
4100,12.5,18.5,14.6,13.2,16.1,4,230,0.003,-0.064,0.965,2.553,0.423,0.549,hand_opening,movement_phase
4200,8.7,16.9,13.4,14.4,13.1,6,220,0.01,-0.009,0.933,2.763,0.62,0.507,hand_opening,movement_phase
4300,4.7,12.8,7.1,2.0,3.8,2,186,0.024,-0.078,1.006,2.681,0.143,1.452,hand_opening,movement_phase
4400,7.2,4.3,12.2,5.3,4.6,7,227,0.003,-0.024,0.965,3.77,-0.721,0.303,hand_closing,movement_phase
4500,14.9,9.9,11.2,14.6,8.4,10,216,0.087,0.05,0.969,2.213,0.482,0.605,hand_closing,movement_phase
4600,14.0,14.2,16.3,18.8,17.4,14,240,0.038,-0.025,1.012,4.663,1.948,-1.767,hand_closing,movement_phase
4700,21.5,20.6,19.7,18.4,18.0,16,268,-0.104,-0.082,1.006,4.753,-0.63,0.214,hand_closing,movement_phase
4800,29.4,28.3,26.2,24.4,23.7,17,298,-0.026,-0.046,0.968,6.043,-0.896,-0.697,hand_closing,movement_phase
4900,37.1,33.9,28.2,35.9,29.3,16,292,0.059,-0.002,0.992,3.961,0.232,-1.022,hand_closing,movement_phase
5000,38.2,33.8,36.8,35.1,34.0,25,315,-0.005,-0.007,0.938,3.648,-0.81,-0.578,hand_closing,movement_phase
5100,41.8,37.5,40.4,43.2,37.7,27,319,-0.017,-0.099,0.969,4.201,-0.909,-0.925,hand_closing,movement_phase
5200,45.2,44.7,47.7,43.2,46.0,31,343,0.049,0.005,0.931,4.182,0.601,-0.718,hand_closing,movement_phase
5300,54.6,49.9,49.1,47.2,51.3,33,366,0.038,-0.006,0.955,6.052,0.213,0.634,hand_closing,movement_phase
5400,56.9,54.1,55.0,56.4,58.2,39,410,0.02,0.062,0.946,3.821,-0.567,-0.351,hand_closing,movement_phase
5500,57.4,61.6,58.2,57.7,60.2,43,408,-0.046,0.007,0.94,3.613,0.223,-0.581,hand_closing,movement_phase
5600,68.7,69.0,66.3,65.1,60.6,43,446,-0.005,-0.016,1.039,5.179,-0.196,-0.997,hand_closing,movement_phase
5700,68.4,71.2,70.7,68.1,68.0,47,420,0.049,-0.146,0.909,3.416,1.448,-1.324,hand_closing,movement_phase
5800,73.6,73.1,73.2,71.6,66.3,53,474,0.057,0.021,0.969,2.222,-0.85,-0.465,hand_closing,movement_phase
5900,75.3,81.5,78.6,74.7,75.1,51,494,0.063,-0.038,1.0,5.047,-0.16,0.031,hand_closing,movement_phase
6000,80.4,81.6,75.9,78.6,76.0,78,486,-0.072,-0.049,0.937,-0.326,-0.003,-0.719,grip_hold,successful_grip
6100,81.8,81.1,78.3,78.1,80.9,79,503,0.097,-0.013,0.972,-0.113,0.275,-0.483,grip_hold,successful_grip
6200,85.3,77.8,77.8,76.0,81.2,77,469,0.008,-0.041,0.966,-0.377,0.034,-0.078,grip_hold,successful_grip
6300,84.1,80.5,78.1,78.1,81.6,77,445,0.006,-0.05,1.004,-0.911,-0.953,1.154,grip_hold,successful_grip
6400,79.0,78.7,77.1,79.3,76.7,74,509,0.046,-0.063,1.011,-2.056,-0.548,0.498,grip_hold,successful_grip
6500,83.9,79.8,79.0,77.6,80.9,77,517,-0.035,0.035,0.975,-1.805,-0.083,0.38,grip_hold,successful_grip
6600,80.2,79.4,73.8,81.1,81.3,76,476,0.021,0.003,0.937,-0.213,-0.144,0.126,grip_hold,successful_grip
6700,80.2,79.2,79.0,79.3,81.5,78,511,0.063,0.028,0.893,0.191,0.325,-0.207,grip_hold,successful_grip
6800,81.3,81.2,77.4,76.8,79.7,76,515,0.013,-0.083,0.879,-0.153,0.958,-0.378,grip_hold,successful_grip
6900,78.4,81.1,78.1,75.1,81.2,77,474,0.026,-0.099,0.984,-0.108,-0.432,-0.195,grip_hold,successful_grip
7000,81.7,76.6,77.3,80.3,81.6,78,487,0.067,-0.055,0.987,0.114,-0.232,0.384,grip_hold,successful_grip
7100,81.1,80.1,80.1,80.4,80.6,79,452,0.067,-0.018,0.932,-0.203,0.038,-0.053,grip_hold,successful_grip
7200,80.2,79.8,79.8,77.3,81.0,80,487,0.078,-0.002,1.017,-1.135,0.068,0.507,grip_hold,successful_grip
7300,83.3,82.0,76.5,79.9,81.6,76,451,0.034,0.035,0.984,-0.004,-0.79,-0.205,grip_hold,successful_grip
7400,77.9,81.6,80.7,79.0,81.5,59,395,-0.003,0.016,0.88,-3.521,-1.079,1.793,release,movement_phase
7500,73.1,73.3,72.6,80.0,76.9,52,340,0.05,-0.056,0.998,-1.154,-1.425,-0.042,release,movement_phase
7600,67.6,65.2,69.7,67.1,67.6,45,370,0.093,-0.002,1.027,-4.067,0.382,0.095,release,movement_phase
7700,62.6,63.6,58.3,63.8,61.7,49,316,0.017,-0.066,0.994,-3.575,0.21,1.866,release,movement_phase
7800,54.7,54.3,55.9,60.6,55.8,41,319,0.08,-0.004,0.964,-3.028,-1.52,-0.909,release,movement_phase
7900,48.4,53.6,51.6,46.7,54.1,40,296,0.069,-0.02,1.063,-4.071,-0.363,0.668,release,movement_phase
8000,47.2,49.8,45.9,43.4,43.0,33,290,0.013,-0.06,0.895,-3.646,-1.093,-0.327,release,movement_phase
8100,43.1,40.2,38.5,44.7,46.7,29,259,0.093,-0.044,0.909,-1.602,-1.246,0.051,release,movement_phase
8200,33.9,36.0,32.4,39.3,36.8,28,241,-0.046,-0.022,0.932,-2.552,1.105,0.362,release,movement_phase
8300,31.7,34.2,29.3,34.6,32.9,24,206,0.076,0.034,0.958,-4.814,1.156,0.006,release,movement_phase
8400,25.3,24.5,21.7,25.2,23.6,21,188,0.091,0.009,0.997,-5.053,0.349,1.366,release,movement_phase
8500,16.8,19.1,18.6,16.5,27.4,19,198,-0.033,-0.048,1.049,-6.063,-0.153,0.316,release,movement_phase
8600,9.0,13.7,12.3,16.7,15.9,12,201,0.002,-0.033,1.03,-2.238,-0.359,-0.691,release,movement_phase
8700,11.3,7.1,6.2,10.5,10.1,11,145,-0.019,-0.044,0.907,-4.01,-0.014,-0.502,release,movement_phase
8800,72.9,70.4,71.9,66.8,73.4,3,226,0.066,-0.026,0.912,1.33,-0.731,0.659,hand_opening,movement_phase
8900,68.5,67.3,68.4,61.5,65.2,5,180,0.035,-0.025,1.017,4.133,0.515,0.521,hand_opening,movement_phase
9000,63.0,64.0,58.0,58.4,60.7,6,154,0.022,-0.063,0.986,2.836,0.281,-1.122,hand_opening,movement_phase
9100,59.1,53.3,53.8,55.3,55.1,3,184,0.023,-0.042,0.901,3.035,-0.259,-1.239,hand_opening,movement_phase
9200,50.6,52.1,56.6,49.9,55.3,5,220,0.02,0.029,0.971,2.324,0.985,-0.221,hand_opening,movement_phase
9300,45.1,51.6,48.3,45.2,43.0,4,227,-0.039,-0.049,1.028,2.738,0.538,0.291,hand_opening,movement_phase
9400,42.5,45.2,40.3,40.8,43.0,6,214,0.012,-0.033,1.013,3.37,-0.915,-1.655,hand_opening,movement_phase
9500,39.8,39.8,38.2,28.6,37.5,4,213,0.067,0.013,0.978,3.934,-0.623,0.106,hand_opening,movement_phase
9600,30.6,33.6,33.9,28.3,35.4,3,230,0.073,0.017,0.999,0.724,0.643,0.456,hand_opening,movement_phase
9700,25.7,29.4,24.0,26.4,23.5,2,198,0.037,-0.057,0.965,3.46,-0.984,-0.614,hand_opening,movement_phase
9800,24.0,26.7,22.5,21.8,24.4,5,222,0.08,-0.022,0.943,2.296,0.249,-0.308,hand_opening,movement_phase
9900,20.6,16.6,19.4,17.4,18.8,1,216,-0.047,0.014,1.015,3.957,0.484,-0.247,hand_opening,movement_phase
10000,16.2,14.1,8.8,11.2,15.3,3,156,0.113,-0.064,1.058,2.719,0.648,-0.883,hand_opening,movement_phase
10100,12.2,7.7,8.2,9.1,11.4,0,186,0.001,-0.025,0.947,1.93,0.561,-0.1,hand_opening,movement_phase
10200,10.2,5.5,6.2,8.5,8.1,4,252,0.034,-0.017,0.98,1.966,-0.366,-1.094,hand_closing,movement_phase
10300,12.9,9.9,16.5,14.3,13.5,10,212,-0.028,-0.06,0.963,5.206,-0.489,-0.915,hand_closing,movement_phase
10400,17.2,17.6,17.0,16.8,12.3,10,263,0.032,-0.055,0.946,4.717,0.646,0.152,hand_closing,movement_phase
10500,23.7,23.4,21.6,18.6,29.1,17,262,-0.03,-0.029,0.947,4.596,1.251,-0.378,hand_closing,movement_phase
10600,27.0,27.2,30.2,21.7,28.5,18,285,0.087,0.046,0.965,3.505,-0.364,0.495,hand_closing,movement_phase
10700,37.3,31.8,34.6,29.7,32.1,20,282,0.012,-0.07,1.047,4.099,1.14,1.08,hand_closing,movement_phase
10800,35.6,39.5,39.2,32.6,36.2,25,315,-0.013,-0.039,0.948,6.069,-1.334,0.791,hand_closing,movement_phase
10900,42.2,42.2,41.9,37.5,39.5,26,345,0.13,0.024,1.014,3.966,-0.93,1.193,hand_closing,movement_phase
11000,49.9,44.8,47.0,46.8,46.7,32,366,-0.018,-0.023,1.053,1.761,0.577,0.495,hand_closing,movement_phase
11100,51.8,53.8,54.9,54.6,47.8,38,373,0.01,-0.018,1.01,7.042,0.154,0.672,hand_closing,movement_phase
11200,56.1,56.7,56.3,60.7,53.4,39,404,-0.148,-0.049,0.938,1.471,-0.789,-0.91,hand_closing,movement_phase
11300,60.8,60.0,64.1,57.7,60.5,44,419,-0.023,0.026,0.991,2.259,0.564,0.154,hand_closing,movement_phase
11400,66.8,65.7,64.6,66.0,62.7,44,429,0.015,0.025,1.022,4.766,0.456,0.834,hand_closing,movement_phase
11500,73.4,70.8,74.1,66.9,69.5,46,482,0.119,0.008,0.963,3.141,0.178,0.064,hand_closing,movement_phase
11600,75.6,74.4,77.0,73.7,72.2,53,487,0.038,-0.042,0.981,2.989,-0.339,-1.13,hand_closing,movement_phase
11700,80.4,81.9,81.6,73.9,78.4,56,469,0.017,-0.117,0.919,4.791,0.671,-0.029,hand_closing,movement_phase
11800,78.6,82.2,78.9,81.2,78.0,77,549,0.015,-0.047,0.944,-0.554,0.034,0.62,grip_hold,successful_grip
11900,78.4,76.9,84.3,76.9,80.8,79,476,0.061,-0.054,1.033,-1.178,-0.024,0.575,grip_hold,successful_grip
12000,77.0,77.2,80.9,81.3,74.8,75,527,0.065,-0.089,0.991,0.39,-0.594,0.299,grip_hold,successful_grip
12100,75.6,79.2,78.7,80.3,76.3,76,499,0.022,-0.031,0.961,-0.132,-1.059,0.112,grip_hold,successful_grip
12200,79.4,79.0,79.9,81.1,81.6,78,494,-0.028,-0.018,0.897,-0.272,0.513,0.426,grip_hold,successful_grip
12300,78.8,77.6,80.5,79.0,78.8,79,466,-0.0,-0.057,1.027,-0.028,-0.319,-0.641,grip_hold,successful_grip
12400,75.9,78.6,81.9,83.2,78.4,75,485,0.065,-0.04,0.929,0.847,-0.199,0.157,grip_hold,successful_grip
12500,78.2,81.2,80.8,79.4,78.8,78,477,0.057,-0.066,0.988,0.168,0.955,-0.795,grip_hold,successful_grip
12600,79.9,79.4,78.3,78.0,78.2,79,472,0.054,-0.002,0.996,0.867,0.384,-0.145,grip_hold,successful_grip
12700,77.6,76.7,80.3,80.2,74.6,78,470,0.074,-0.011,0.899,-0.362,0.215,-0.527,grip_hold,successful_grip
12800,83.5,79.3,79.6,76.9,79.5,80,515,0.134,-0.017,0.904,0.017,0.562,-0.031,grip_hold,successful_grip
12900,79.0,77.0,78.0,80.3,76.6,77,479,0.024,0.004,0.93,1.024,-0.469,-0.154,grip_hold,successful_grip
13000,77.8,80.2,78.4,78.4,80.4,77,465,0.063,-0.058,0.963,0.73,-0.945,0.19,grip_hold,successful_grip
13100,81.1,75.8,80.5,78.8,77.5,80,485,0.054,-0.04,0.955,0.431,-0.75,-0.011,grip_hold,successful_grip
13200,78.5,83.4,76.2,73.8,82.5,55,398,0.052,-0.01,0.994,-3.481,1.274,-0.137,release,movement_phase
13300,71.5,72.6,74.5,68.4,71.3,49,365,0.091,-0.073,0.955,-4.866,-0.093,-0.242,release,movement_phase
13400,72.6,63.5,67.3,70.6,68.1,47,359,0.045,-0.058,1.02,-4.702,-2.015,-0.957,release,movement_phase
13500,64.2,59.8,59.4,63.5,58.1,41,327,-0.022,-0.011,0.911,-3.027,-0.197,1.163,release,movement_phase
13600,56.6,53.8,55.3,59.5,53.9,38,287,-0.095,-0.12,1.009,-3.026,-0.206,1.912,release,movement_phase
13700,49.2,51.4,53.5,48.4,53.1,36,300,0.107,-0.048,0.988,-1.04,0.957,-1.737,release,movement_phase
13800,48.6,43.8,48.0,42.1,44.1,32,291,0.027,0.022,0.951,-4.666,-0.104,-1.575,release,movement_phase
13900,35.9,40.6,40.1,39.1,42.5,32,266,0.049,0.048,0.874,-1.749,-0.807,0.616,release,movement_phase
14000,37.8,35.7,41.0,34.6,37.5,25,246,-0.037,-0.015,0.98,-4.664,-0.719,-0.049,release,movement_phase
14100,31.0,29.0,29.9,27.8,29.9,24,224,0.102,-0.066,0.953,-2.89,-2.034,-2.561,release,movement_phase
14200,24.4,25.0,23.0,23.3,21.2,20,201,0.08,-0.023,0.96,-4.069,-0.866,-0.399,release,movement_phase
14300,19.8,17.0,15.6,14.1,16.4,17,147,0.099,-0.085,0.894,-5.5,1.571,-0.576,release,movement_phase
14400,17.5,14.6,11.5,12.6,13.4,12,196,0.061,-0.021,1.039,-3.894,1.104,-0.246,release,movement_phase
14500,7.5,5.5,7.4,7.9,8.9,11,161,-0.051,0.022,1.057,-1.489,-0.161,-0.909,release,movement_phase
14600,77.7,75.2,76.0,73.1,65.4,4,179,0.044,-0.053,0.936,2.735,1.053,0.61,hand_opening,movement_phase
14700,63.9,70.3,69.2,65.1,65.3,9,192,0.033,-0.062,1.049,3.531,-0.096,0.136,hand_opening,movement_phase
14800,59.1,60.9,64.6,58.6,56.7,3,183,-0.005,0.042,0.913,2.738,-1.1,0.614,hand_opening,movement_phase
14900,62.5,55.1,57.2,53.3,52.5,7,203,0.041,0.0,1.039,2.991,0.8,0.001,hand_opening,movement_phase
15000,49.4,48.7,54.8,54.6,57.0,0,208,0.074,0.052,0.991,3.004,-1.304,0.37,hand_opening,movement_phase
15100,41.3,52.9,50.3,42.8,41.1,5,180,-0.007,0.003,0.933,0.663,1.01,-0.546,hand_opening,movement_phase
15200,45.4,42.6,39.2,39.4,34.3,1,222,-0.033,-0.013,0.948,2.216,1.284,0.595,hand_opening,movement_phase
15300,38.6,37.3,39.2,39.2,29.3,3,198,0.076,-0.055,0.938,2.564,0.077,-0.172,hand_opening,movement_phase
15400,33.7,32.2,36.5,27.2,28.2,5,205,0.037,0.004,1.004,3.805,-0.213,0.097,hand_opening,movement_phase
15500,29.3,23.8,26.7,29.7,25.0,7,215,0.078,-0.1,0.984,1.703,-1.043,0.997,hand_opening,movement_phase
15600,21.5,24.2,26.3,22.0,23.7,2,216,0.067,-0.039,0.936,2.843,-1.421,0.393,hand_opening,movement_phase
15700,21.2,20.3,23.3,18.6,13.6,3,200,0.089,0.002,1.009,0.489,-0.276,0.291,hand_opening,movement_phase
15800,9.6,20.8,13.6,11.5,10.8,5,183,0.155,-0.033,0.923,1.936,0.411,0.462,hand_opening,movement_phase
15900,11.0,8.2,9.1,11.3,0.7,0,232,0.009,-0.05,1.002,1.714,0.068,-0.022,hand_opening,movement_phase
16000,7.5,11.5,3.8,7.6,7.4,10,192,0.001,-0.1,1.033,3.559,-0.44,1.165,hand_closing,movement_phase
16100,19.4,14.8,9.9,9.7,11.2,8,199,0.077,-0.012,0.896,5.297,-0.376,0.449,hand_closing,movement_phase
16200,19.3,11.2,13.2,17.4,15.0,12,245,-0.043,-0.006,0.986,1.229,-1.605,-0.854,hand_closing,movement_phase
16300,23.1,21.8,23.0,27.6,26.7,14,265,0.077,-0.024,0.954,5.636,0.976,-1.567,hand_closing,movement_phase
16400,27.6,26.5,29.5,26.9,25.0,19,293,0.015,-0.037,0.937,4.394,-1.022,-0.684,hand_closing,movement_phase
16500,31.7,29.9,30.8,31.2,31.1,21,290,-0.052,-0.054,0.95,2.023,-0.984,0.489,hand_closing,movement_phase
16600,38.8,35.4,33.7,36.1,34.0,25,315,0.052,0.008,0.991,6.439,1.223,2.202,hand_closing,movement_phase
16700,40.5,40.5,38.4,43.7,41.4,25,358,-0.003,-0.042,0.978,3.77,0.534,-0.292,hand_closing,movement_phase
16800,46.5,40.6,44.3,42.6,47.0,29,357,0.131,-0.054,0.922,4.901,-0.443,0.992,hand_closing,movement_phase
16900,45.1,49.8,48.0,51.8,53.3,37,377,-0.011,-0.017,0.91,4.292,-1.928,-0.829,hand_closing,movement_phase
17000,52.1,54.7,51.7,53.4,53.0,39,411,-0.002,-0.007,0.955,3.928,-0.12,-0.056,hand_closing,movement_phase
17100,59.1,62.8,59.1,61.9,62.0,42,414,-0.038,-0.009,0.921,4.651,0.377,1.237,hand_closing,movement_phase
17200,64.3,62.4,62.9,62.8,64.9,45,476,-0.032,0.018,0.954,4.918,-1.04,-0.289,hand_closing,movement_phase
17300,70.5,71.2,67.3,68.7,69.1,47,467,0.049,-0.03,0.973,4.554,-0.016,0.875,hand_closing,movement_phase
17400,68.9,73.0,74.2,74.0,71.4,48,454,0.043,-0.02,0.955,3.845,1.743,1.26,hand_closing,movement_phase
17500,79.3,74.6,78.8,80.5,79.5,53,505,0.031,-0.075,0.97,3.858,-0.439,-0.927,hand_closing,movement_phase
17600,78.3,79.3,76.2,77.9,76.1,79,477,0.057,0.019,0.873,-0.078,-0.718,-0.282,grip_hold,successful_grip
17700,77.1,76.1,72.9,80.2,76.3,78,465,0.049,-0.078,0.937,-0.2,-0.242,0.098,grip_hold,successful_grip
17800,77.7,80.8,78.3,76.8,73.9,78,506,0.042,0.01,1.027,0.79,-0.168,0.31,grip_hold,successful_grip
17900,72.9,77.1,78.3,78.8,78.6,74,482,0.15,-0.008,1.01,-0.021,-0.553,0.158,grip_hold,successful_grip
18000,75.9,80.3,76.5,77.7,79.9,76,522,-0.013,0.03,1.027,-0.561,-0.811,0.391,grip_hold,successful_grip
18100,76.0,82.4,77.5,76.7,76.4,74,511,0.022,-0.031,1.027,0.172,0.33,0.697,grip_hold,successful_grip
18200,76.3,77.8,81.6,79.3,78.3,77,484,-0.024,-0.09,0.958,-1.343,0.293,-0.32,grip_hold,successful_grip
18300,75.5,77.2,79.7,79.2,73.5,80,490,-0.014,0.052,0.888,-1.181,0.216,-0.292,grip_hold,successful_grip
18400,77.3,79.0,75.5,79.0,71.0,79,483,-0.017,-0.042,0.958,-0.854,0.816,-0.157,grip_hold,successful_grip
18500,74.5,75.8,81.3,80.7,76.6,80,468,-0.077,0.021,1.016,0.064,0.5,0.005,grip_hold,successful_grip
18600,75.7,78.2,78.3,79.3,78.3,76,487,0.034,-0.038,1.02,-0.923,-0.562,0.592,grip_hold,successful_grip
18700,80.1,81.1,81.3,79.9,78.4,76,501,0.134,-0.049,1.073,-0.336,-0.287,0.274,grip_hold,successful_grip
18800,77.0,76.2,78.3,78.0,73.5,78,498,-0.021,0.002,1.001,1.148,0.249,-1.007,grip_hold,successful_grip
18900,76.4,73.6,79.9,83.5,76.7,79,465,0.014,-0.021,0.914,-0.656,0.364,-0.334,grip_hold,successful_grip
19000,76.2,75.6,76.0,74.4,76.6,55,378,0.038,-0.027,0.934,-1.458,-0.884,0.33,release,movement_phase
19100,71.0,75.9,71.7,73.7,69.3,49,351,0.013,-0.026,0.956,-4.25,0.278,0.801,release,movement_phase
19200,63.5,63.4,65.2,60.4,61.9,51,361,0.034,-0.042,0.992,-6.033,-0.956,0.776,release,movement_phase
19300,60.1,62.5,65.1,61.3,58.5,42,377,0.097,0.028,1.031,-1.835,2.207,-0.451,release,movement_phase
19400,51.7,57.7,60.4,51.4,55.6,41,334,-0.027,-0.001,0.922,-2.966,-0.291,-1.727,release,movement_phase
19500,49.6,53.1,51.4,48.4,48.0,41,312,0.012,-0.075,0.975,-4.501,-1.422,0.967,release,movement_phase
19600,42.3,44.9,41.4,48.8,44.3,39,252,-0.01,-0.018,0.94,-3.713,0.453,-2.537,release,movement_phase
19700,40.1,37.0,38.5,35.0,35.2,30,225,0.017,-0.09,1.016,-2.421,0.887,0.473,release,movement_phase
19800,31.9,35.4,36.3,32.1,27.2,29,231,-0.025,-0.067,0.935,-4.069,0.743,0.126,release,movement_phase
19900,26.0,28.1,25.6,24.0,28.2,25,209,0.015,-0.042,0.902,-0.575,0.563,-0.834,release,movement_phase
20000,20.2,23.6,22.0,22.4,26.9,21,212,0.029,0.044,1.013,-3.11,0.929,-0.049,release,movement_phase
20100,16.5,19.7,20.7,11.0,20.0,17,180,0.032,-0.024,0.959,-2.641,-0.14,1.52,release,movement_phase
20200,9.3,7.0,13.7,8.6,8.1,13,166,0.058,-0.03,0.981,-4.085,-1.175,0.882,release,movement_phase
20300,3.8,4.9,10.0,3.2,3.2,9,157,0.112,-0.024,0.967,-2.963,0.432,0.026,release,movement_phase
20400,77.5,67.5,74.9,71.7,74.9,6,177,-0.037,-0.105,0.997,3.997,0.274,-0.502,hand_opening,movement_phase
20500,66.9,67.7,66.6,68.0,69.2,4,183,0.123,-0.049,0.97,1.326,0.429,0.468,hand_opening,movement_phase
20600,60.2,64.8,64.3,63.0,57.8,2,185,0.055,0.008,0.953,3.239,-0.095,-0.658,hand_opening,movement_phase
20700,57.4,56.2,57.0,58.2,57.5,4,179,0.042,0.006,1.025,3.273,0.331,-0.696,hand_opening,movement_phase
20800,48.1,48.5,55.6,51.8,48.1,4,215,0.012,-0.004,0.992,1.342,0.223,0.075,hand_opening,movement_phase
20900,48.4,47.6,51.8,46.6,45.0,3,180,0.114,-0.009,0.946,1.084,-0.522,0.885,hand_opening,movement_phase
21000,45.3,40.5,40.6,41.5,44.2,3,179,-0.011,-0.011,0.981,2.608,-1.328,-0.759,hand_opening,movement_phase
21100,39.3,35.2,36.2,42.2,36.3,1,188,-0.02,-0.042,0.939,0.214,-0.865,-0.674,hand_opening,movement_phase
21200,33.8,30.3,36.0,32.8,33.0,4,189,-0.037,-0.024,0.96,4.451,-0.005,0.222,hand_opening,movement_phase
21300,28.5,28.0,28.9,25.7,24.8,2,208,0.058,-0.0,0.97,3.286,-1.126,0.252,hand_opening,movement_phase
21400,16.1,21.2,25.1,22.0,25.2,6,218,0.052,0.016,0.947,1.538,0.623,-0.131,hand_opening,movement_phase
