time_ms,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,grip_force,emg_level,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,exercise_state,interpretation
3800,28.5,32.1,29.5,31.4,36.2,2,206,0.02,0.006,0.973,4.548,-0.033,-1.214,hand_opening,movement_phase
3900,27.8,27.2,23.9,24.6,31.5,0,214,-0.023,0.003,0.943,3.115,0.302,-0.559,hand_opening,movement_phase
4000,22.9,27.0,23.8,16.5,21.3,8,211,0.08,-0.0,1.045,2.534,-0.422,0.764,hand_opening,movement_phase
4100,14.8,17.9,17.3,13.7,22.9,5,171,0.037,-0.054,0.95,2.472,0.308,-1.346,hand_opening,movement_phase
4200,10.2,11.4,10.5,16.1,11.8,3,174,0.076,-0.021,0.971,1.758,0.279,-1.062,hand_opening,movement_phase
4300,9.8,8.7,5.5,9.7,8.0,4,215,0.137,-0.042,0.95,2.416,0.188,0.21,hand_opening,movement_phase
4400,11.3,9.2,5.6,5.7,10.6,6,178,0.053,0.033,0.96,4.959,-0.232,-2.166,hand_closing,movement_phase
4500,10.4,11.7,10.9,12.6,9.9,7,251,0.006,0.001,0.911,2.88,0.885,2.099,hand_closing,movement_phase
4600,15.7,18.3,15.0,15.3,18.3,8,274,0.135,-0.034,0.969,3.539,-0.428,-0.688,hand_closing,movement_phase
4700,20.8,18.1,16.6,18.9,20.4,17,241,-0.011,-0.065,0.948,4.421,1.199,-0.949,hand_closing,movement_phase
4800,26.8,28.7,21.8,21.6,25.9,19,252,0.123,-0.009,0.94,3.735,-2.154,0.561,hand_closing,movement_phase
4900,28.4,28.6,30.1,32.6,34.1,16,280,0.068,-0.024,0.957,4.639,-0.151,1.383,hand_closing,movement_phase
5000,32.6,34.7,28.3,32.3,33.1,22,353,0.036,-0.02,1.008,4.249,-0.638,0.632,hand_closing,movement_phase
5100,38.3,40.2,35.5,40.2,41.4,22,312,0.058,-0.022,0.972,4.236,0.49,1.218,hand_closing,movement_phase
5200,39.2,39.6,39.4,40.7,42.3,26,376,0.02,0.039,0.998,3.636,-0.974,0.872,hand_closing,movement_phase
5300,42.0,47.8,44.1,47.1,47.7,29,341,-0.068,0.049,0.946,5.055,0.093,0.963,hand_closing,movement_phase
5400,51.1,47.9,46.9,47.3,55.5,34,399,0.156,-0.1,0.957,2.129,-1.264,-0.691,hand_closing,movement_phase
5500,55.2,57.9,49.5,55.3,53.9,34,413,-0.062,0.01,0.936,5.298,1.546,0.909,hand_closing,movement_phase
5600,52.9,61.2,60.8,58.9,61.0,38,399,0.012,0.026,0.952,1.132,0.313,-0.525,hand_closing,movement_phase
5700,64.2,67.3,61.3,61.6,62.7,41,415,0.048,-0.029,0.98,6.309,-1.128,0.305,hand_closing,movement_phase
5800,62.7,64.9,65.6,63.0,60.8,46,472,0.042,-0.032,1.041,3.765,-0.32,0.916,hand_closing,movement_phase
5900,72.5,75.4,70.1,71.9,74.2,48,440,0.041,-0.012,0.946,5.822,0.571,0.282,hand_closing,movement_phase
6000,74.6,72.1,71.6,71.6,69.0,68,460,0.136,-0.129,1.041,0.186,0.581,-0.519,grip_hold,successful_grip
6100,71.4,72.6,78.5,67.5,72.6,64,449,0.029,-0.079,1.025,-0.001,0.336,-0.394,grip_hold,successful_grip
6200,71.2,75.3,77.9,68.1,70.4,67,484,-0.015,-0.059,1.022,0.646,0.311,-0.028,grip_hold,successful_grip
6300,71.9,72.8,76.2,72.8,70.0,66,514,0.089,-0.005,0.957,-0.029,-0.876,-0.032,grip_hold,successful_grip
6400,73.4,71.7,75.6,71.9,71.5,68,468,-0.038,-0.06,0.934,-0.176,0.395,0.872,grip_hold,successful_grip
6500,75.6,73.8,76.9,70.9,67.3,67,445,-0.031,-0.116,0.906,-1.13,-0.399,-0.98,grip_hold,successful_grip
6600,68.9,74.4,73.3,67.2,69.6,69,474,-0.03,-0.048,0.972,0.393,-0.111,-1.161,grip_hold,successful_grip
6700,70.4,75.3,72.8,66.3,68.4,64,469,-0.044,0.022,0.96,-1.021,0.189,-0.213,grip_hold,successful_grip
6800,71.4,69.5,70.1,71.8,74.2,66,489,0.007,-0.05,1.016,-0.144,0.197,0.19,grip_hold,successful_grip
6900,70.6,71.9,76.2,71.9,68.5,69,501,0.003,-0.039,0.941,0.08,-0.123,-0.033,grip_hold,successful_grip
7000,70.5,73.2,74.7,71.4,69.1,67,494,0.022,-0.013,0.912,-0.185,0.225,-0.881,grip_hold,successful_grip
7100,74.7,70.2,73.5,70.1,64.7,65,464,-0.001,-0.001,1.007,-1.509,0.863,0.31,grip_hold,successful_grip
7200,70.8,71.1,73.3,67.3,69.1,70,480,-0.013,0.015,0.952,0.389,-0.79,-0.424,grip_hold,successful_grip
7300,69.8,70.0,76.9,67.3,70.3,69,522,0.068,-0.03,0.996,-0.793,-0.553,-0.323,grip_hold,successful_grip
7400,74.3,76.5,74.3,70.9,78.5,45,357,0.058,-0.014,0.926,-4.651,-1.68,-0.325,release,movement_phase
7500,67.6,64.2,67.9,62.3,67.6,46,361,0.015,-0.072,0.936,-2.266,0.731,0.237,release,movement_phase
7600,66.3,63.7,64.8,63.6,63.6,39,362,-0.008,-0.048,1.033,-3.0,-0.639,-1.427,release,movement_phase
7700,56.0,58.1,55.1,59.6,60.1,40,364,-0.031,-0.042,1.017,-2.347,-1.28,-0.359,release,movement_phase
7800,57.1,54.3,48.8,51.1,53.3,37,309,0.048,-0.032,0.966,-4.091,-0.459,-0.695,release,movement_phase
7900,46.6,47.8,44.9,48.0,47.5,34,300,0.039,-0.004,0.948,-4.572,1.252,-1.042,release,movement_phase
8000,44.2,41.4,42.4,41.8,42.1,31,295,0.116,-0.021,0.952,-4.915,-0.761,-0.287,release,movement_phase
8100,36.4,41.7,39.5,36.2,45.5,23,264,0.042,-0.043,0.988,-2.05,-0.995,0.035,release,movement_phase
8200,30.0,29.1,28.6,32.8,37.7,20,282,-0.015,-0.006,0.981,-3.202,-0.729,-0.325,release,movement_phase
8300,25.1,22.8,25.7,30.0,30.5,21,214,0.017,0.001,0.935,-4.342,0.747,0.083,release,movement_phase
8400,25.1,16.4,24.6,21.1,23.8,22,201,0.031,-0.042,0.997,-3.991,-0.705,0.592,release,movement_phase
8500,16.5,15.0,16.5,22.7,19.7,14,160,-0.021,0.013,1.016,-3.223,-0.036,-0.66,release,movement_phase
8600,11.6,16.4,10.0,14.2,18.2,11,159,0.05,-0.03,0.935,-3.245,-0.481,0.692,release,movement_phase
8700,7.3,6.1,12.8,12.7,8.4,8,169,0.023,-0.031,0.943,-3.386,-0.647,-0.212,release,movement_phase
8800,70.6,63.2,60.7,62.6,68.6,4,202,0.047,-0.094,0.918,2.394,0.058,-0.057,hand_opening,movement_phase
8900,62.4,56.8,61.7,62.7,57.3,6,197,0.009,-0.057,0.985,1.614,0.519,0.378,hand_opening,movement_phase
9000,53.7,55.6,60.8,54.9,55.3,6,186,0.061,0.058,0.979,2.436,1.129,0.515,hand_opening,movement_phase
9100,52.6,52.4,50.3,51.1,53.2,3,221,0.037,0.011,0.934,2.92,-0.187,-0.205,hand_opening,movement_phase
9200,50.7,45.8,48.9,49.7,45.2,3,180,0.011,-0.066,0.956,2.035,-0.038,-0.046,hand_opening,movement_phase
9300,40.6,44.0,45.3,41.5,42.8,6,210,0.066,-0.044,0.964,1.478,0.016,-0.611,hand_opening,movement_phase
9400,35.5,40.3,39.9,33.9,41.2,7,207,-0.016,-0.067,0.932,1.016,0.997,-0.026,hand_opening,movement_phase
9500,31.5,32.9,32.2,35.8,33.2,5,195,0.063,-0.044,0.935,0.886,-0.902,0.557,hand_opening,movement_phase
9600,30.6,30.2,29.5,29.4,31.8,5,164,-0.053,-0.008,0.947,4.089,-0.287,0.553,hand_opening,movement_phase
9700,27.1,26.5,24.7,18.5,24.7,5,190,0.061,0.017,1.011,4.679,0.027,-0.211,hand_opening,movement_phase
9800,19.9,20.2,13.6,21.1,23.1,2,184,0.041,0.047,0.956,0.924,0.124,-0.035,hand_opening,movement_phase
9900,15.7,13.1,15.4,17.1,15.8,4,204,0.087,-0.041,0.946,3.649,-0.471,-0.18,hand_opening,movement_phase
10000,12.5,12.8,15.0,14.6,15.7,2,178,0.093,-0.066,0.943,3.494,-0.421,-1.18,hand_opening,movement_phase
10100,10.1,4.9,8.8,9.9,8.8,2,212,0.032,0.023,1.006,3.861,-0.808,0.867,hand_opening,movement_phase
10200,7.1,13.1,9.1,9.0,11.8,5,242,-0.073,-0.049,0.898,3.556,-1.346,0.467,hand_closing,movement_phase
10300,9.7,10.3,10.6,13.0,15.5,11,214,-0.023,-0.07,0.961,3.899,0.415,-0.017,hand_closing,movement_phase
10400,22.3,17.4,16.2,18.1,19.6,12,235,-0.048,-0.031,0.98,5.729,-0.352,0.609,hand_closing,movement_phase
10500,26.6,22.4,19.4,25.2,24.8,14,273,-0.031,0.014,0.92,4.759,-1.334,-1.314,hand_closing,movement_phase
10600,23.6,27.1,25.9,21.7,26.7,11,251,-0.009,-0.018,1.012,2.327,1.304,-0.442,hand_closing,movement_phase
10700,31.8,36.0,29.7,29.7,33.3,18,290,0.155,-0.004,1.054,3.661,1.319,1.624,hand_closing,movement_phase
10800,32.1,28.1,31.5,35.8,36.9,24,320,-0.057,-0.036,1.001,3.796,0.256,-1.722,hand_closing,movement_phase
10900,42.8,38.6,40.1,38.7,39.8,24,327,0.039,-0.032,1.002,1.902,-0.16,0.236,hand_closing,movement_phase
11000,47.0,47.7,42.8,46.0,47.4,30,333,0.118,-0.048,0.98,3.734,1.551,-1.335,hand_closing,movement_phase
11100,46.3,51.4,40.2,50.4,52.9,31,386,0.08,0.057,1.084,3.835,0.383,-0.182,hand_closing,movement_phase
11200,52.8,51.0,51.4,50.7,50.8,34,385,0.006,-0.058,0.954,4.118,-0.171,1.681,hand_closing,movement_phase
11300,49.9,61.2,56.5,57.7,58.0,36,377,-0.059,0.029,0.937,3.855,-0.945,0.724,hand_closing,movement_phase
11400,58.3,61.6,59.4,56.7,62.1,39,448,-0.024,-0.034,0.926,3.601,-0.417,-0.912,hand_closing,movement_phase
11500,68.8,63.8,62.9,64.1,65.7,42,430,-0.065,-0.072,0.913,3.24,1.233,-0.054,hand_closing,movement_phase
11600,71.2,73.0,68.6,72.4,70.9,46,479,0.019,-0.009,0.953,5.82,-0.307,-1.181,hand_closing,movement_phase
11700,74.8,71.6,71.8,70.1,76.4,48,504,0.021,-0.079,0.909,2.419,-0.627,-0.888,hand_closing,movement_phase
11800,68.4,75.2,72.0,74.3,73.2,71,480,-0.032,-0.036,0.932,0.214,0.899,0.795,grip_hold,successful_grip
11900,69.4,76.5,67.3,75.0,72.7,68,461,0.058,-0.077,0.918,0.918,1.259,0.062,grip_hold,successful_grip
12000,73.5,72.6,69.3,76.8,73.3,67,448,0.044,0.003,0.975,-2.841,-0.59,0.059,grip_hold,successful_grip
12100,76.0,73.0,73.2,74.3,71.2,67,469,0.031,0.006,0.99,-0.666,-1.252,-0.255,grip_hold,successful_grip
12200,74.6,74.7,73.4,74.0,73.1,67,463,0.02,-0.106,1.027,-0.867,0.76,-0.559,grip_hold,successful_grip
12300,68.8,77.1,72.3,73.3,70.5,69,474,0.003,-0.04,0.968,-0.696,0.648,-0.239,grip_hold,successful_grip
12400,69.6,76.0,71.2,74.3,70.2,68,499,-0.064,0.036,0.979,0.259,0.575,-0.246,grip_hold,successful_grip
12500,70.4,76.0,71.1,75.9,72.7,68,453,0.043,-0.078,0.971,0.683,0.157,-0.219,grip_hold,successful_grip
12600,71.1,76.1,72.1,73.3,71.4,68,479,-0.033,0.016,0.968,-0.273,0.797,-0.111,grip_hold,successful_grip
12700,76.7,76.3,71.4,73.9,71.4,64,484,0.066,-0.013,1.029,0.195,0.291,0.914,grip_hold,successful_grip
12800,68.7,71.3,72.2,72.9,71.2,66,438,0.071,0.004,1.016,1.266,-0.442,-0.289,grip_hold,successful_grip
12900,73.3,74.0,67.8,73.8,71.8,70,505,-0.016,0.008,0.967,-0.62,-0.556,0.686,grip_hold,successful_grip
13000,75.0,75.1,71.2,75.5,74.0,70,486,0.067,-0.023,0.949,-0.991,-0.214,0.011,grip_hold,successful_grip
13100,70.3,72.5,71.5,73.2,71.1,67,465,0.009,0.016,1.017,0.693,0.339,0.801,grip_hold,successful_grip
13200,72.2,70.7,68.5,72.3,75.8,49,348,-0.011,-0.01,0.929,-3.157,-0.611,-0.412,release,movement_phase
13300,69.4,67.5,64.9,69.8,67.2,41,409,-0.014,-0.027,0.989,-3.428,-0.225,-0.684,release,movement_phase
13400,60.5,57.4,56.6,62.5,65.1,42,335,0.026,0.029,0.969,-2.721,0.224,-0.348,release,movement_phase
13500,59.6,53.0,57.7,54.4,55.6,37,292,0.044,0.075,0.956,-3.116,-0.881,-0.713,release,movement_phase
13600,52.8,47.9,58.2,52.7,51.2,36,343,0.041,-0.03,0.972,-2.241,0.493,-0.244,release,movement_phase
13700,43.0,43.1,49.0,44.8,45.7,32,309,-0.028,0.06,0.93,-5.41,-0.314,-0.223,release,movement_phase
13800,42.3,43.6,44.9,46.0,44.9,30,282,0.068,-0.035,0.921,-4.671,0.264,-0.996,release,movement_phase
13900,38.8,38.1,37.5,40.8,39.9,27,239,0.047,-0.03,0.962,-3.602,-0.198,1.179,release,movement_phase
14000,33.2,31.6,31.2,30.5,42.3,27,253,0.047,-0.066,0.973,-3.565,-1.792,0.358,release,movement_phase
14100,30.6,25.4,27.3,31.4,28.9,21,229,0.056,-0.025,0.932,-3.57,0.754,0.255,release,movement_phase
14200,26.5,22.6,23.1,25.6,23.2,22,212,0.011,-0.111,0.99,-4.728,-0.363,-0.092,release,movement_phase
14300,13.6,17.6,20.9,18.1,19.4,16,204,0.012,0.013,0.975,-4.34,0.509,0.516,release,movement_phase
14400,15.3,8.5,8.1,15.0,19.0,15,156,0.018,-0.016,0.989,-3.774,-0.933,0.756,release,movement_phase
14500,11.2,6.0,5.2,6.4,6.4,7,185,0.033,-0.04,0.885,-1.63,0.69,0.38,release,movement_phase
14600,64.4,62.1,58.4,65.4,62.3,4,204,0.05,-0.093,0.993,1.383,0.03,0.717,hand_opening,movement_phase
14700,58.6,63.3,60.9,58.8,63.0,2,226,0.011,0.069,0.952,2.479,-0.521,0.816,hand_opening,movement_phase
14800,61.1,54.0,56.3,56.8,53.2,2,173,0.052,-0.012,0.943,4.882,-0.206,0.446,hand_opening,movement_phase
14900,47.4,50.8,49.9,57.8,49.7,5,216,0.014,-0.035,0.995,3.443,1.211,0.325,hand_opening,movement_phase
15000,42.8,44.1,48.2,45.8,46.3,2,175,-0.013,-0.018,0.91,3.576,0.943,0.911,hand_opening,movement_phase
15100,40.9,43.8,37.2,43.6,34.4,5,177,0.005,0.01,0.935,2.48,0.102,-0.676,hand_opening,movement_phase
15200,36.9,35.5,40.5,41.0,35.9,0,183,-0.041,-0.034,0.969,2.607,0.321,-0.273,hand_opening,movement_phase
15300,36.4,38.3,31.7,35.3,32.7,0,222,0.015,-0.006,0.976,1.805,0.987,0.113,hand_opening,movement_phase
15400,23.4,28.6,29.4,25.1,25.3,2,203,0.004,-0.102,0.931,1.994,0.733,-0.215,hand_opening,movement_phase
15500,21.7,31.3,22.8,28.7,20.1,4,147,0.071,-0.013,1.013,3.342,-0.027,-0.311,hand_opening,movement_phase
15600,17.9,23.7,24.7,23.4,17.3,4,208,0.018,-0.024,0.958,2.579,-0.251,-0.306,hand_opening,movement_phase
15700,11.9,20.6,16.1,15.9,11.3,2,199,-0.005,-0.034,1.012,1.152,-0.491,0.706,hand_opening,movement_phase
15800,11.7,15.7,10.1,10.5,8.9,3,209,0.048,0.007,0.954,2.177,-0.889,-0.647,hand_opening,movement_phase
15900,8.8,8.8,9.6,7.0,6.3,5,206,0.029,-0.063,0.938,3.454,-0.003,-0.247,hand_opening,movement_phase
16000,5.5,8.3,13.7,10.5,13.9,4,213,0.011,0.019,1.03,5.708,-0.089,-0.666,hand_closing,movement_phase
16100,14.2,14.6,13.8,13.5,11.4,7,208,-0.011,-0.042,0.926,4.972,1.194,1.384,hand_closing,movement_phase
16200,15.9,19.6,21.6,14.2,20.0,12,273,-0.057,-0.015,1.004,4.736,0.352,0.294,hand_closing,movement_phase
16300,24.2,20.4,23.2,19.9,22.6,14,234,0.009,0.017,1.027,5.873,-0.888,-0.715,hand_closing,movement_phase
16400,30.2,25.7,24.1,22.0,24.4,18,280,0.058,0.022,0.922,4.228,-1.418,1.294,hand_closing,movement_phase
16500,27.1,32.2,32.4,27.9,28.8,22,291,0.08,-0.0,0.968,6.348,-3.113,0.422,hand_closing,movement_phase
16600,36.0,33.8,37.0,34.2,35.4,21,316,0.028,0.023,1.038,2.267,-0.324,0.087,hand_closing,movement_phase
16700,36.7,39.2,43.1,35.6,41.6,26,335,0.08,-0.042,0.903,4.275,1.054,0.176,hand_closing,movement_phase
16800,45.2,42.3,42.6,42.7,40.9,27,367,0.07,-0.017,0.98,4.0,0.111,1.115,hand_closing,movement_phase
16900,46.7,44.3,45.5,46.7,44.5,31,365,0.021,-0.005,0.986,1.834,-1.164,-1.782,hand_closing,movement_phase
17000,52.5,52.8,55.6,52.2,49.5,36,370,0.015,-0.048,0.9,3.465,-1.966,0.218,hand_closing,movement_phase
17100,51.7,54.2,59.6,56.3,56.1,36,413,0.031,-0.034,0.961,5.486,-2.015,-0.672,hand_closing,movement_phase
17200,61.7,59.7,57.2,57.2,62.9,36,437,0.103,-0.001,0.89,2.603,-0.414,-1.474,hand_closing,movement_phase
17300,66.6,69.7,64.5,61.2,60.9,39,453,0.016,-0.027,0.935,5.141,0.366,-1.023,hand_closing,movement_phase
17400,69.0,69.4,71.3,66.9,67.4,47,469,0.004,0.012,0.949,6.148,1.386,0.446,hand_closing,movement_phase
17500,71.8,73.1,77.5,71.1,71.0,49,469,0.062,0.062,0.974,4.438,-0.399,-0.192,hand_closing,movement_phase
17600,74.3,73.8,70.7,68.4,73.1,69,460,0.087,-0.028,0.947,0.555,-0.317,-0.094,grip_hold,successful_grip
17700,75.4,71.7,71.3,75.9,71.9,68,477,-0.046,-0.092,0.975,-1.162,1.194,0.856,grip_hold,successful_grip
17800,74.4,70.8,74.1,71.3,73.1,66,445,0.037,-0.046,1.065,0.59,-1.161,0.003,grip_hold,successful_grip
17900,77.4,72.3,74.8,70.9,75.3,66,476,0.005,-0.062,0.981,-0.127,-0.098,-0.55,grip_hold,successful_grip
18000,77.1,76.2,73.8,71.9,72.1,69,472,0.113,0.027,1.065,-0.126,0.039,-1.072,grip_hold,successful_grip
18100,74.8,71.1,73.2,74.7,76.2,68,454,0.038,0.043,0.935,0.862,0.213,0.587,grip_hold,successful_grip
18200,73.9,69.2,70.8,69.6,76.9,68,429,-0.05,-0.033,0.963,-1.59,1.035,0.69,grip_hold,successful_grip
18300,73.6,68.4,70.0,72.8,72.0,64,459,0.046,-0.033,0.977,-0.158,0.6,-0.74,grip_hold,successful_grip
18400,75.3,71.5,70.1,70.8,71.9,72,458,-0.046,-0.056,0.977,0.18,-0.827,0.084,grip_hold,successful_grip
18500,76.4,73.4,72.6,74.1,73.9,70,496,0.033,0.002,0.996,-0.32,0.08,-0.466,grip_hold,successful_grip
18600,77.4,70.5,71.8,68.1,78.3,69,518,0.111,-0.049,0.939,-0.577,0.144,-0.132,grip_hold,successful_grip
18700,74.7,68.4,73.2,73.1,73.1,69,470,-0.028,-0.101,1.028,1.029,0.415,-0.019,grip_hold,successful_grip
18800,71.0,69.0,75.4,76.1,74.7,69,472,0.055,-0.04,0.929,0.377,-0.936,-1.031,grip_hold,successful_grip
18900,77.1,71.8,75.2,76.8,73.6,68,473,-0.006,0.053,0.934,0.507,-0.215,0.582,grip_hold,successful_grip
19000,68.0,73.7,68.2,69.7,74.0,46,357,0.025,-0.041,0.946,-1.597,-2.061,0.318,release,movement_phase
19100,65.2,65.6,67.5,72.7,67.2,45,373,0.026,-0.132,1.046,-0.97,0.156,0.685,release,movement_phase
19200,60.2,63.7,65.0,61.2,61.9,42,325,0.056,-0.048,0.967,-4.807,-0.397,-1.191,release,movement_phase
19300,52.4,58.8,56.5,57.1,54.3,39,298,-0.068,-0.074,0.927,-4.066,-0.848,-0.408,release,movement_phase
19400,52.6,52.6,53.3,51.8,52.2,33,329,0.034,-0.004,0.961,-2.547,1.079,1.153,release,movement_phase
19500,52.4,47.1,47.8,46.7,43.5,33,275,0.044,-0.056,0.917,-5.035,1.406,-0.428,release,movement_phase
19600,44.4,40.7,43.3,46.1,42.5,29,257,-0.005,-0.024,0.928,-2.31,-1.553,-0.684,release,movement_phase
19700,39.3,34.0,38.7,37.0,38.6,25,249,0.024,-0.057,0.962,-3.268,0.699,-0.072,release,movement_phase
19800,32.4,33.8,31.7,32.4,32.0,26,234,0.095,-0.004,0.888,-3.266,-0.606,-1.166,release,movement_phase
19900,28.2,27.3,26.5,26.2,28.1,22,227,0.014,-0.066,0.937,-3.451,1.515,-0.599,release,movement_phase
20000,21.0,22.7,23.3,21.9,19.6,17,181,0.051,-0.001,1.017,-3.514,0.847,0.611,release,movement_phase
20100,20.8,15.6,17.8,19.9,16.9,14,200,0.091,0.007,0.964,-1.639,1.875,0.215,release,movement_phase
20200,11.0,7.7,8.9,8.0,12.3,15,182,0.013,-0.005,0.964,-3.744,0.687,-0.055,release,movement_phase
20300,6.4,10.7,7.3,7.3,6.4,10,146,-0.044,-0.068,0.989,-2.762,0.179,-0.224,release,movement_phase
20400,62.8,64.8,71.7,66.6,69.2,2,200,0.035,-0.101,0.938,2.886,0.106,-0.879,hand_opening,movement_phase
20500,62.0,62.6,57.5,64.6,61.6,8,164,0.063,-0.035,0.917,3.449,0.258,1.055,hand_opening,movement_phase
20600,59.0,58.3,61.0,63.9,59.4,3,187,0.007,-0.026,0.999,2.241,1.661,-0.802,hand_opening,movement_phase
20700,54.5,51.6,53.6,53.4,55.3,3,201,0.01,-0.013,0.985,2.74,0.213,-0.352,hand_opening,movement_phase
20800,48.0,50.2,44.7,47.4,49.0,5,193,0.005,-0.065,0.974,3.299,1.129,1.046,hand_opening,movement_phase
20900,46.0,42.0,39.0,44.2,44.7,0,195,-0.001,-0.067,0.919,2.851,0.428,1.014,hand_opening,movement_phase
21000,38.4,37.5,34.7,38.5,35.7,3,204,0.041,0.043,0.946,2.852,-0.834,-0.906,hand_opening,movement_phase
21100,38.2,34.2,39.2,36.1,34.8,5,211,0.049,0.002,0.999,0.763,0.075,-0.093,hand_opening,movement_phase
21200,30.9,32.8,33.6,31.4,35.0,2,166,0.069,0.016,0.999,2.471,-0.197,1.278,hand_opening,movement_phase
21300,24.0,22.3,26.1,26.3,26.1,5,181,0.006,-0.033,1.044,2.316,-0.723,-0.461,hand_opening,movement_phase
21400,21.6,20.5,19.1,22.9,22.4,0,173,0.062,-0.029,1.019,1.742,-0.865,-0.564,hand_opening,movement_phase
