time_ms,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,grip_force,emg_level,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,exercise_state,interpretation
3000,55.4,57.3,58.4,59.3,63.1,4,155,-0.024,-0.051,0.966,2.671,-1.264,-0.538,hand_opening,movement_phase
3100,51.7,55.5,56.4,59.3,54.7,7,202,-0.011,-0.021,0.995,2.484,1.027,0.924,hand_opening,movement_phase
3200,51.7,45.8,52.7,54.9,55.0,6,197,0.114,0.002,0.984,1.224,-0.392,0.111,hand_opening,movement_phase
3300,49.3,52.5,50.9,46.7,45.6,3,186,0.04,0.027,0.92,2.399,-0.095,1.139,hand_opening,movement_phase
3400,38.5,46.3,44.7,41.0,39.6,3,200,0.106,-0.085,0.931,2.824,-0.11,1.098,hand_opening,movement_phase
3500,37.8,33.8,37.6,40.8,37.7,3,205,0.146,-0.093,0.963,2.09,0.557,-0.35,hand_opening,movement_phase
3600,34.0,35.3,36.7,36.0,34.4,4,182,-0.031,-0.108,1.007,2.033,-0.437,0.672,hand_opening,movement_phase
3700,28.5,28.3,26.0,32.3,32.3,3,221,0.021,-0.036,0.935,2.951,0.64,-0.156,hand_opening,movement_phase
3800,27.1,25.8,35.0,29.9,25.0,5,179,0.052,-0.03,0.959,3.21,-0.632,-0.649,hand_opening,movement_phase
3900,24.0,25.2,25.9,29.8,23.9,3,182,-0.008,-0.016,0.939,2.894,0.455,0.189,hand_opening,movement_phase
4000,20.6,21.1,15.5,18.7,18.1,5,220,0.047,-0.07,0.954,2.422,-0.297,0.461,hand_opening,movement_phase
4100,14.9,18.0,15.9,16.2,16.9,3,237,-0.026,-0.006,1.0,2.224,0.79,0.024,hand_opening,movement_phase
4200,11.6,10.7,10.6,15.1,12.3,5,177,0.026,-0.069,0.923,0.672,-0.695,-0.528,hand_opening,movement_phase
4300,9.3,8.7,10.6,9.9,7.0,3,195,0.078,-0.025,0.968,1.474,0.808,0.411,hand_opening,movement_phase
4400,4.8,9.1,9.8,8.1,8.0,7,217,-0.008,-0.008,0.957,5.949,0.247,0.964,hand_closing,movement_phase
4500,6.5,10.3,11.7,10.3,15.6,6,213,-0.029,-0.027,1.007,4.527,2.182,0.737,hand_closing,movement_phase
4600,16.7,18.1,21.3,15.6,14.7,9,249,-0.031,0.005,0.978,5.169,-1.431,0.582,hand_closing,movement_phase
4700,16.5,22.9,22.6,19.1,19.1,13,239,0.056,-0.025,0.97,3.095,-0.196,0.24,hand_closing,movement_phase
4800,21.2,23.6,24.1,20.6,28.0,15,287,0.069,-0.039,1.001,2.475,-1.64,-1.055,hand_closing,movement_phase
4900,27.9,33.8,30.2,28.7,28.4,20,323,0.035,-0.031,1.026,3.562,-1.534,2.123,hand_closing,movement_phase
5000,29.6,31.5,35.3,26.2,31.3,20,269,0.007,-0.014,0.979,3.163,0.694,-0.225,hand_closing,movement_phase
5100,38.8,37.0,36.4,33.9,36.0,18,350,0.014,-0.073,0.978,2.064,-0.813,-1.163,hand_closing,movement_phase
5200,35.9,46.8,35.3,38.7,38.0,25,346,0.067,-0.023,1.021,3.565,-0.06,1.562,hand_closing,movement_phase
5300,35.7,43.2,43.6,38.5,45.1,27,352,0.031,-0.019,0.89,3.323,-0.078,-0.068,hand_closing,movement_phase
5400,45.7,51.6,46.7,50.0,43.8,29,361,0.059,-0.01,0.987,7.715,3.135,-0.329,hand_closing,movement_phase
5500,49.9,48.9,51.6,49.0,53.2,31,395,-0.001,-0.096,0.997,3.559,-1.031,0.661,hand_closing,movement_phase
5600,54.3,53.3,54.2,53.3,53.7,33,411,0.048,-0.079,0.917,2.836,0.395,-0.935,hand_closing,movement_phase
5700,55.3,61.4,59.0,58.5,58.8,35,393,0.059,-0.024,0.938,3.329,-0.929,-0.261,hand_closing,movement_phase
5800,58.3,63.2,65.6,58.4,58.4,39,461,-0.014,-0.087,0.956,1.493,-0.127,0.694,hand_closing,movement_phase
5900,60.9,67.2,70.4,64.0,64.2,40,466,0.073,-0.039,0.961,3.268,0.454,0.514,hand_closing,movement_phase
6000,61.5,59.7,65.9,64.1,63.0,56,455,0.0,-0.049,0.961,0.25,0.794,0.355,grip_hold,successful_grip
6100,60.6,67.9,61.0,64.5,65.5,57,461,0.058,-0.063,0.987,-0.349,-0.136,-1.72,grip_hold,successful_grip
6200,67.6,60.5,65.2,62.7,61.7,58,436,0.03,-0.062,0.999,-0.782,-0.852,-0.585,grip_hold,successful_grip
6300,64.8,64.0,64.5,64.4,60.4,50,477,0.001,-0.013,0.939,-0.816,-0.513,-0.761,grip_hold,successful_grip
6400,63.5,64.1,68.7,66.1,61.2,55,413,-0.003,0.04,0.984,-0.684,0.15,-0.028,grip_hold,successful_grip
6500,59.7,61.7,62.9,59.5,62.3,58,437,-0.034,-0.122,1.052,0.324,-0.513,-1.672,grip_hold,successful_grip
6600,62.0,61.9,64.6,61.2,65.6,56,433,0.114,-0.059,0.975,0.478,-0.886,0.304,grip_hold,successful_grip
6700,64.5,67.2,66.1,64.7,62.1,57,454,0.067,-0.006,0.982,-0.652,-0.046,0.407,grip_hold,successful_grip
6800,63.7,66.2,65.8,64.1,62.1,57,430,0.0,0.001,0.957,0.011,-0.124,-0.129,grip_hold,successful_grip
6900,61.0,62.5,67.0,64.2,64.2,53,439,-0.018,0.022,0.964,-0.867,1.034,0.289,grip_hold,successful_grip
7000,60.3,66.2,65.0,62.8,64.1,55,408,0.01,-0.082,1.071,0.505,0.289,0.463,grip_hold,successful_grip
7100,65.2,66.4,64.9,62.8,63.0,55,422,0.06,-0.051,0.966,-0.092,0.36,0.81,grip_hold,successful_grip
7200,60.3,62.2,64.7,62.4,61.6,54,485,-0.044,-0.05,0.918,0.713,-0.44,0.521,grip_hold,successful_grip
7300,62.4,59.3,67.3,62.7,61.8,57,409,0.069,-0.021,0.884,-1.233,0.089,0.658,grip_hold,successful_grip
7400,64.4,67.8,65.3,64.2,65.4,40,321,-0.009,0.007,0.958,-3.731,1.522,-0.841,release,movement_phase
7500,58.7,62.1,63.6,58.4,58.8,38,407,0.124,0.008,0.927,-4.517,0.724,-1.045,release,movement_phase
7600,54.1,59.0,57.9,53.3,54.7,35,343,0.12,-0.029,0.96,-2.079,-0.849,-0.785,release,movement_phase
7700,51.8,51.4,54.0,52.6,51.1,31,302,0.016,0.019,0.995,-4.031,1.097,-0.849,release,movement_phase
7800,44.6,47.6,51.0,47.5,50.0,29,299,0.003,-0.006,0.961,-3.779,-0.216,-0.398,release,movement_phase
7900,40.6,42.9,46.8,39.0,46.8,31,274,0.088,0.023,0.95,-2.875,-0.353,-0.129,release,movement_phase
8000,40.5,40.3,41.4,37.5,37.4,28,249,0.11,-0.074,0.96,-4.474,0.381,0.377,release,movement_phase
8100,32.3,37.2,32.7,36.1,35.2,21,230,-0.026,-0.02,0.977,-1.185,0.151,-0.873,release,movement_phase
8200,29.1,31.5,35.6,30.0,27.2,20,244,0.046,0.05,1.031,-3.615,0.065,-0.127,release,movement_phase
8300,23.8,27.7,24.1,26.6,22.1,17,225,0.035,-0.007,0.997,-2.983,1.171,1.543,release,movement_phase
8400,21.2,24.3,19.3,23.3,16.0,18,191,0.009,-0.038,0.961,-0.156,0.233,-0.261,release,movement_phase
8500,14.3,18.1,21.3,20.7,17.9,14,192,0.049,0.001,0.976,-4.482,0.902,0.378,release,movement_phase
8600,9.8,13.5,11.2,13.7,11.8,13,179,0.022,0.042,0.986,-4.189,-0.822,1.177,release,movement_phase
8700,6.8,4.8,11.2,8.3,11.3,10,171,-0.025,0.013,0.969,-3.482,-1.098,-0.217,release,movement_phase
8800,55.6,62.0,61.1,63.2,60.5,6,187,0.022,-0.018,0.954,0.017,0.619,1.039,hand_opening,movement_phase
8900,54.9,56.9,57.9,54.0,54.3,6,221,-0.005,-0.002,1.013,1.575,0.454,-0.808,hand_opening,movement_phase
9000,48.8,52.3,53.9,53.9,48.6,1,211,-0.015,-0.054,1.009,3.47,0.945,0.688,hand_opening,movement_phase
9100,43.0,51.6,49.1,45.6,48.2,3,203,0.09,0.019,1.003,0.398,0.073,0.306,hand_opening,movement_phase
9200,45.9,51.2,48.1,46.5,49.9,2,187,0.023,0.028,0.947,1.812,-1.1,-0.686,hand_opening,movement_phase
9300,40.2,40.8,38.2,40.7,42.7,5,170,-0.046,0.055,0.89,2.378,0.285,0.994,hand_opening,movement_phase
9400,37.7,43.2,36.9,36.8,36.5,2,225,0.064,-0.052,0.988,2.102,-1.975,0.712,hand_opening,movement_phase
9500,28.2,35.4,33.9,35.1,32.2,2,156,0.083,0.054,0.99,3.259,-0.421,0.143,hand_opening,movement_phase
9600,31.4,32.9,32.3,28.0,32.4,2,222,0.076,-0.088,0.955,1.696,-1.277,-0.31,hand_opening,movement_phase
9700,20.3,25.8,24.9,22.3,28.5,4,191,-0.017,-0.002,0.961,1.433,0.124,-0.795,hand_opening,movement_phase
9800,17.9,19.9,17.5,21.6,17.2,4,196,0.04,-0.033,1.011,1.948,-1.202,-0.025,hand_opening,movement_phase
9900,12.5,22.0,13.8,12.7,14.9,8,233,0.017,-0.08,0.93,3.833,-1.257,-0.395,hand_opening,movement_phase
10000,9.5,11.8,10.8,12.6,14.0,0,222,0.066,0.06,0.967,3.393,-0.285,-0.131,hand_opening,movement_phase
10100,8.8,8.4,10.7,8.9,11.6,0,215,0.025,0.007,0.991,2.358,-0.354,-0.721,hand_opening,movement_phase
10200,7.1,6.0,4.5,7.3,3.8,3,203,0.099,-0.056,0.915,1.605,-0.475,1.607,hand_closing,movement_phase
10300,13.4,14.4,11.8,13.0,13.2,10,243,0.04,-0.002,1.055,5.108,0.993,1.106,hand_closing,movement_phase
10400,14.0,11.9,7.4,16.2,14.7,11,276,0.019,-0.044,0.926,4.903,-1.498,0.122,hand_closing,movement_phase
10500,21.7,19.3,16.4,15.6,16.6,11,257,0.021,-0.052,0.952,4.618,0.154,-1.43,hand_closing,movement_phase
10600,25.7,21.0,23.3,24.6,23.3,15,251,-0.036,-0.04,0.951,3.839,1.103,0.186,hand_closing,movement_phase
10700,21.7,22.5,29.3,24.3,25.8,17,296,0.042,0.014,0.895,4.037,-0.498,-0.59,hand_closing,movement_phase
10800,30.1,28.9,35.8,32.0,25.3,21,287,0.071,0.027,0.957,5.236,-0.441,-1.665,hand_closing,movement_phase
10900,36.6,32.6,32.6,34.5,31.5,22,357,0.03,-0.048,0.915,3.426,-0.435,1.236,hand_closing,movement_phase
11000,40.2,34.1,39.9,34.3,30.6,25,311,0.103,-0.084,0.924,3.027,0.632,-0.154,hand_closing,movement_phase
11100,42.8,39.8,40.3,40.3,41.9,21,401,-0.024,-0.06,0.956,5.084,-1.146,-0.274,hand_closing,movement_phase
11200,48.4,47.7,45.0,43.7,45.4,28,391,0.058,-0.064,0.893,1.745,-1.064,0.186,hand_closing,movement_phase
11300,50.7,45.1,50.5,48.1,45.1,31,367,0.05,0.079,0.966,5.861,0.8,-1.525,hand_closing,movement_phase
11400,52.4,48.9,54.6,51.1,55.5,30,414,0.006,-0.03,1.022,4.712,0.29,0.207,hand_closing,movement_phase
11500,55.1,55.1,54.9,58.9,52.4,36,429,0.071,-0.029,0.97,5.297,-0.687,-0.742,hand_closing,movement_phase
11600,57.9,59.5,56.3,58.7,56.5,37,423,-0.016,0.009,1.002,3.172,0.05,1.192,hand_closing,movement_phase
11700,63.6,63.0,66.4,63.5,62.9,37,459,0.011,-0.062,1.043,6.827,0.142,-1.496,hand_closing,movement_phase
11800,66.4,67.0,67.2,66.0,68.4,53,460,0.04,-0.05,0.967,0.136,-0.154,-0.046,grip_hold,successful_grip
11900,66.0,67.6,67.4,67.1,64.0,54,477,-0.019,-0.002,0.935,-0.85,0.113,1.061,grip_hold,successful_grip
12000,68.4,67.3,65.2,66.3,64.9,55,423,-0.024,0.044,0.975,0.189,-0.426,0.524,grip_hold,successful_grip
12100,66.7,71.8,66.7,66.6,64.5,52,433,0.027,0.02,0.989,0.072,-0.412,-0.08,grip_hold,successful_grip
12200,67.6,70.9,66.3,62.5,65.1,57,459,0.002,-0.047,0.945,0.463,0.831,0.926,grip_hold,successful_grip
12300,64.7,66.6,65.3,66.6,64.3,58,441,0.033,-0.017,0.896,-1.667,0.274,-0.643,grip_hold,successful_grip
12400,66.5,66.3,66.8,67.4,68.9,57,414,0.059,-0.039,1.001,0.036,-0.378,-0.143,grip_hold,successful_grip
12500,69.8,65.4,67.5,63.3,63.6,58,461,0.089,0.042,0.948,1.414,-0.624,0.408,grip_hold,successful_grip
12600,67.0,67.4,67.3,63.0,66.4,56,460,0.081,0.02,0.904,-0.857,0.615,-0.718,grip_hold,successful_grip
12700,66.4,64.3,67.9,67.7,64.1,53,467,0.056,0.014,1.009,1.115,0.587,0.474,grip_hold,successful_grip
12800,65.6,68.1,69.0,63.6,69.3,58,445,0.012,-0.035,0.993,-0.716,0.538,-1.142,grip_hold,successful_grip
12900,70.0,68.7,68.6,66.1,62.1,55,442,0.038,-0.041,1.01,-1.071,0.098,0.097,grip_hold,successful_grip
13000,61.1,67.2,63.3,64.5,66.1,53,448,0.038,-0.005,1.091,-0.452,-0.25,0.012,grip_hold,successful_grip
13100,65.4,69.0,68.0,69.6,65.5,54,438,0.061,-0.061,0.923,0.998,-0.174,0.512,grip_hold,successful_grip
13200,64.3,66.9,68.7,67.3,68.2,41,372,-0.048,0.04,0.953,-0.503,1.199,0.457,release,movement_phase
13300,59.8,61.1,64.3,57.2,61.1,36,346,-0.026,-0.062,0.992,-3.465,-0.938,0.129,release,movement_phase
13400,57.1,56.6,57.3,56.7,54.1,31,323,-0.027,-0.016,0.923,-1.141,0.17,-0.987,release,movement_phase
13500,53.6,54.8,57.9,55.2,58.8,32,276,0.014,0.005,0.952,-2.928,1.565,-0.062,release,movement_phase
13600,46.8,43.9,48.1,46.2,46.8,29,268,-0.024,0.021,0.899,-5.683,0.901,-0.636,release,movement_phase
13700,43.1,42.1,45.3,39.6,42.6,26,279,-0.0,-0.007,0.966,-5.009,0.249,-0.4,release,movement_phase
13800,43.7,41.0,38.7,41.5,40.6,26,294,0.032,-0.055,0.944,-3.536,-1.512,1.067,release,movement_phase
13900,38.5,34.0,36.0,37.1,34.8,25,227,0.016,0.005,0.915,-3.71,-0.385,-0.251,release,movement_phase
14000,29.4,30.3,34.5,32.2,31.7,25,234,0.051,-0.01,0.985,-2.907,-1.27,1.123,release,movement_phase
14100,25.0,27.6,25.7,25.7,31.8,21,188,0.031,-0.01,0.992,-3.137,0.387,2.324,release,movement_phase
14200,18.0,20.6,16.9,25.2,18.9,16,208,-0.005,-0.107,0.953,-1.524,-0.241,0.318,release,movement_phase
14300,22.7,15.5,16.1,17.5,16.2,11,178,-0.008,-0.055,0.96,-7.259,-0.043,1.715,release,movement_phase
14400,16.7,7.4,13.1,14.0,14.5,10,150,0.055,0.023,0.969,-3.412,-1.324,-0.024,release,movement_phase
14500,9.4,12.0,7.6,5.8,11.1,9,124,0.018,0.064,0.959,-3.696,-1.728,1.022,release,movement_phase
14600,57.1,57.8,56.0,57.0,57.1,4,182,0.051,-0.006,0.943,1.706,-0.17,-0.596,hand_opening,movement_phase
14700,51.2,51.0,56.8,51.8,58.2,3,159,0.065,-0.014,0.941,2.668,0.413,0.023,hand_opening,movement_phase
14800,52.7,52.8,51.3,48.4,53.4,4,194,0.022,-0.004,0.933,2.458,-0.13,0.604,hand_opening,movement_phase
14900,48.4,47.9,52.0,52.4,45.2,1,211,0.024,-0.004,0.932,2.646,1.36,-0.168,hand_opening,movement_phase
15000,40.1,40.1,44.3,42.3,48.6,0,237,0.018,0.029,1.028,1.966,-0.229,-1.406,hand_opening,movement_phase
15100,37.5,40.5,41.1,39.1,40.7,4,202,-0.025,-0.006,1.012,2.415,-0.594,-0.654,hand_opening,movement_phase
15200,36.5,34.9,37.8,35.8,33.8,3,202,0.099,-0.02,1.015,3.198,-1.559,-0.53,hand_opening,movement_phase
15300,29.0,33.3,30.9,35.6,36.8,2,205,-0.045,0.073,0.954,3.362,-0.123,-0.259,hand_opening,movement_phase
15400,23.4,29.9,32.7,29.2,32.8,2,221,-0.015,-0.06,1.003,0.24,0.219,0.822,hand_opening,movement_phase
15500,18.3,18.6,22.1,20.6,25.0,5,190,0.002,-0.082,0.935,3.563,-0.112,-0.075,hand_opening,movement_phase
15600,16.2,21.2,20.1,21.1,26.8,5,188,0.085,0.004,0.932,3.36,-0.03,-1.049,hand_opening,movement_phase
15700,15.5,13.6,14.8,11.2,19.0,2,204,0.097,0.004,0.915,0.429,-0.913,0.147,hand_opening,movement_phase
15800,7.5,8.4,11.9,6.8,14.2,0,210,-0.032,-0.023,0.964,2.745,-0.866,-0.65,hand_opening,movement_phase
15900,7.1,9.0,7.8,10.0,12.8,0,222,0.09,0.022,0.943,3.851,-0.091,0.851,hand_opening,movement_phase
16000,13.1,7.1,9.6,3.8,7.1,3,226,0.021,-0.022,0.913,3.486,-1.057,1.197,hand_closing,movement_phase
16100,19.8,16.4,11.7,9.3,12.3,7,218,0.098,-0.066,0.995,4.689,0.521,-0.883,hand_closing,movement_phase
16200,18.7,16.9,21.2,12.3,16.2,8,239,-0.044,-0.036,0.985,4.247,-0.177,1.05,hand_closing,movement_phase
16300,23.9,22.0,21.8,19.6,20.2,15,229,0.003,0.053,1.028,5.308,0.127,-0.846,hand_closing,movement_phase
16400,27.2,23.1,27.4,21.2,27.7,17,307,-0.027,-0.065,1.002,3.975,-0.625,-1.365,hand_closing,movement_phase
16500,32.4,25.9,29.0,24.0,26.0,20,292,-0.049,0.066,0.895,3.35,-0.896,-0.132,hand_closing,movement_phase
16600,38.0,27.2,32.7,27.9,33.6,20,292,-0.023,0.103,0.938,5.15,0.247,0.476,hand_closing,movement_phase
16700,37.1,37.5,36.0,31.9,34.9,21,306,0.002,0.016,1.005,0.313,-0.517,-0.197,hand_closing,movement_phase
16800,39.7,38.1,41.1,35.9,33.9,21,359,0.066,0.004,0.941,4.062,-0.318,-0.074,hand_closing,movement_phase
16900,47.9,39.2,41.6,42.6,43.7,24,374,-0.052,0.048,0.98,4.818,-0.28,1.323,hand_closing,movement_phase
17000,47.9,47.4,49.7,40.7,46.1,29,379,0.035,0.001,0.957,7.775,-1.478,1.636,hand_closing,movement_phase
17100,48.0,51.0,47.9,45.9,49.0,30,397,0.099,-0.043,0.975,5.147,1.38,-1.192,hand_closing,movement_phase
17200,59.1,49.6,52.7,53.3,57.4,34,436,-0.079,-0.045,0.948,3.297,-0.603,1.693,hand_closing,movement_phase
17300,56.2,61.2,55.7,58.4,58.0,38,427,0.016,0.042,0.967,3.739,0.936,-0.821,hand_closing,movement_phase
17400,65.3,62.8,65.7,55.3,65.2,35,422,0.064,0.041,0.96,3.94,0.55,-0.793,hand_closing,movement_phase
17500,67.9,65.6,66.9,71.2,65.9,41,453,0.043,0.049,1.044,3.904,-0.055,-1.32,hand_closing,movement_phase
17600,64.7,66.5,65.7,60.3,67.0,55,440,0.03,0.015,0.977,0.123,0.378,1.169,grip_hold,successful_grip
17700,63.3,66.5,66.3,64.9,64.6,54,454,0.091,-0.002,0.952,0.255,-0.075,-0.347,grip_hold,successful_grip
17800,61.3,65.5,60.6,63.1,63.3,56,467,-0.011,-0.022,0.944,-0.581,-0.476,0.389,grip_hold,successful_grip
17900,65.7,66.7,65.1,62.6,63.5,61,431,-0.076,-0.021,0.975,0.201,-0.753,-0.176,grip_hold,successful_grip
18000,65.5,65.8,67.0,63.6,63.0,57,436,0.122,-0.04,0.988,0.521,0.439,0.224,grip_hold,successful_grip
18100,65.6,66.8,65.1,65.5,61.0,57,453,0.045,-0.089,0.951,0.356,-0.537,1.047,grip_hold,successful_grip
18200,62.8,66.2,65.4,64.1,63.0,58,460,-0.004,0.052,0.994,0.103,-0.727,-0.892,grip_hold,successful_grip
18300,65.9,68.5,62.7,67.3,62.0,59,473,0.005,-0.049,1.007,0.47,-0.056,-0.468,grip_hold,successful_grip
18400,61.7,62.8,63.7,63.9,66.0,57,439,0.094,-0.101,0.987,-0.038,-0.076,0.813,grip_hold,successful_grip
18500,63.2,65.3,66.7,61.4,64.4,55,484,0.071,0.002,0.961,0.45,0.203,0.046,grip_hold,successful_grip
18600,65.9,65.0,62.2,63.7,64.4,57,452,-0.018,-0.006,0.942,0.96,-0.078,-0.271,grip_hold,successful_grip
18700,61.7,69.1,66.1,63.2,61.9,56,456,0.134,-0.024,1.002,-0.55,0.323,-1.53,grip_hold,successful_grip
18800,63.8,63.7,67.0,62.7,67.2,57,420,0.0,-0.025,0.954,0.778,0.165,0.519,grip_hold,successful_grip
18900,66.7,64.6,66.1,64.5,64.2,55,438,-0.013,-0.143,0.947,-0.063,0.184,0.044,grip_hold,successful_grip
19000,61.2,65.0,63.3,68.4,65.8,35,368,0.133,-0.102,0.98,-1.85,-2.515,0.166,release,movement_phase
19100,59.6,66.2,57.1,57.3,66.2,38,353,0.024,0.044,0.942,-4.082,1.374,0.585,release,movement_phase
19200,51.3,59.7,58.4,52.8,56.3,37,293,-0.02,-0.109,0.966,-4.782,-0.424,-0.718,release,movement_phase
19300,49.0,48.8,53.8,52.5,55.4,29,330,0.103,-0.059,0.91,-3.582,-0.461,0.602,release,movement_phase
19400,45.5,46.8,49.5,45.2,49.3,25,264,0.021,-0.025,0.982,-4.39,0.319,0.063,release,movement_phase
19500,38.9,42.5,44.3,43.9,40.1,29,260,0.019,-0.018,0.958,-3.185,-0.839,0.893,release,movement_phase
19600,41.4,37.4,37.9,34.3,41.5,25,263,0.092,-0.074,0.909,-5.42,1.517,0.159,release,movement_phase
19700,37.8,32.2,37.3,36.4,32.5,18,273,-0.068,-0.025,0.951,-3.929,1.203,0.598,release,movement_phase
19800,28.6,29.3,30.7,32.7,30.2,20,248,0.019,0.001,0.978,-0.084,-0.098,-0.263,release,movement_phase
19900,21.3,27.5,24.7,24.9,33.3,21,221,-0.005,0.077,0.969,-3.124,-0.113,1.322,release,movement_phase
20000,20.6,18.6,19.5,20.5,25.5,13,227,0.038,0.062,1.022,1.021,-0.225,0.719,release,movement_phase
20100,12.1,14.6,19.7,14.7,16.5,17,227,-0.018,0.013,1.032,-3.329,-0.922,-0.555,release,movement_phase
20200,14.2,10.2,12.1,10.9,14.5,16,176,0.04,-0.04,0.96,-3.174,-0.839,1.132,release,movement_phase
20300,6.8,7.1,4.2,2.5,11.9,12,128,0.093,-0.093,0.97,-4.862,0.129,0.052,release,movement_phase
20400,58.4,62.5,62.6,58.2,56.3,0,200,-0.039,-0.063,0.964,2.399,0.548,0.135,hand_opening,movement_phase
20500,55.2,54.8,56.7,55.9,48.6,4,192,0.041,0.029,0.967,2.146,-0.636,-0.514,hand_opening,movement_phase
20600,47.2,49.5,51.2,49.7,45.6,5,173,-0.012,-0.046,1.077,1.185,-0.371,0.336,hand_opening,movement_phase
20700,44.6,47.9,47.5,50.6,40.7,6,178,0.096,0.075,0.943,0.952,0.359,0.526,hand_opening,movement_phase
20800,45.0,41.0,43.6,50.2,42.3,6,200,0.07,-0.011,0.931,-0.029,0.787,0.63,hand_opening,movement_phase
20900,37.6,39.8,43.0,43.1,33.3,4,213,0.005,-0.036,1.023,2.692,-0.82,0.301,hand_opening,movement_phase
21000,41.9,33.4,41.3,33.0,30.2,6,210,-0.012,-0.035,0.929,1.691,-0.445,0.834,hand_opening,movement_phase
21100,31.8,33.1,37.8,29.5,28.7,3,190,0.118,-0.029,0.997,4.032,-0.903,-0.288,hand_opening,movement_phase
21200,26.0,28.6,28.4,28.3,24.1,0,194,-0.008,-0.042,0.919,2.473,0.842,-0.496,hand_opening,movement_phase
21300,28.2,24.2,27.9,25.8,23.2,9,181,-0.037,-0.024,1.023,3.006,0.616,1.748,hand_opening,movement_phase
21400,19.2,21.5,21.4,17.9,18.6,5,225,0.075,-0.02,0.955,0.154,-0.117,-0.137,hand_opening,movement_phase
