time_ms,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,grip_force,emg_level,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,exercise_state,interpretation
6400,66.6,68.7,66.8,66.7,70.6,62,450,-0.062,-0.037,0.929,-2.805,0.889,-0.028,grip_hold,successful_grip
6500,71.6,72.0,64.4,68.7,70.4,61,421,0.078,-0.058,0.935,-0.034,-0.423,-0.204,grip_hold,successful_grip
6600,64.6,67.1,68.6,65.5,66.8,59,461,-0.022,0.003,0.958,-0.003,-0.984,0.145,grip_hold,successful_grip
6700,71.5,69.2,69.8,68.3,69.7,64,465,0.01,-0.045,1.006,-0.733,-0.656,-0.08,grip_hold,successful_grip
6800,63.9,67.5,69.8,67.6,64.4,63,468,0.047,-0.153,0.923,1.584,0.544,0.259,grip_hold,successful_grip
6900,71.3,70.6,69.4,70.2,66.6,63,461,0.071,0.031,0.942,-0.031,0.159,-0.017,grip_hold,successful_grip
7000,67.3,66.3,67.4,67.2,72.1,64,473,0.078,-0.078,1.062,-0.205,0.787,-0.534,grip_hold,successful_grip
7100,66.9,71.3,69.0,64.5,72.3,60,398,0.098,0.019,0.995,-1.003,-0.874,0.449,grip_hold,successful_grip
7200,69.2,65.3,66.2,68.5,68.6,63,457,-0.041,-0.001,1.023,-0.72,0.404,0.236,grip_hold,successful_grip
7300,66.2,71.3,64.8,69.7,67.7,62,480,-0.065,-0.011,0.99,-0.154,0.175,0.74,grip_hold,successful_grip
7400,70.7,68.1,67.7,72.7,68.7,42,373,0.032,-0.023,0.93,-2.093,0.671,-0.36,release,movement_phase
7500,62.4,60.5,63.9,65.8,69.8,43,331,0.065,-0.017,1.015,-3.586,1.843,-0.732,release,movement_phase
7600,65.1,54.5,60.4,61.0,69.2,38,338,-0.126,-0.07,1.006,-4.866,-0.026,-1.135,release,movement_phase
7700,60.5,51.5,54.7,57.9,55.9,37,308,-0.003,0.017,0.994,-1.908,-0.234,-0.017,release,movement_phase
7800,52.2,45.2,52.5,55.0,55.3,34,274,0.04,0.009,0.996,-4.346,-0.447,1.009,release,movement_phase
7900,46.4,43.2,42.3,41.1,50.7,31,312,0.035,-0.055,0.966,-5.877,0.55,-0.49,release,movement_phase
8000,42.4,35.2,39.4,41.9,45.8,27,242,-0.025,-0.062,1.01,-3.955,0.078,0.464,release,movement_phase
8100,40.5,35.1,34.6,40.5,40.7,26,259,0.049,-0.087,0.927,-3.93,0.822,0.428,release,movement_phase
8200,28.9,28.3,28.0,36.8,33.7,25,231,0.058,-0.018,0.97,-3.683,0.794,1.046,release,movement_phase
8300,28.5,23.1,27.0,29.4,29.0,19,280,0.082,-0.005,0.949,-2.733,-0.183,0.613,release,movement_phase
8400,20.3,15.5,22.1,27.8,25.4,19,247,-0.026,-0.019,0.947,-2.609,-0.874,-0.23,release,movement_phase
8500,19.5,11.7,17.5,21.1,19.0,11,206,0.107,-0.041,0.983,-1.923,-0.022,-0.874,release,movement_phase
8600,11.0,12.1,14.9,16.6,15.1,16,187,0.084,0.061,1.0,-5.497,1.313,-0.959,release,movement_phase
8700,9.1,3.5,8.7,10.1,16.2,12,146,0.032,0.029,0.985,-5.114,-1.106,0.368,release,movement_phase
8800,58.8,58.5,64.2,64.1,59.3,0,201,0.123,-0.006,0.973,4.598,-0.525,0.411,hand_opening,movement_phase
8900,57.6,55.1,56.7,54.5,52.7,3,190,0.026,-0.047,0.974,2.798,0.425,0.283,hand_opening,movement_phase
9000,57.3,53.2,50.3,54.4,54.2,4,144,0.104,0.004,0.927,0.193,0.156,-1.194,hand_opening,movement_phase
9100,49.4,45.0,47.1,48.3,45.9,4,218,0.025,-0.064,0.988,2.162,0.503,1.623,hand_opening,movement_phase
9200,43.2,45.9,42.5,47.7,40.4,6,191,-0.015,-0.065,0.976,1.683,1.391,0.148,hand_opening,movement_phase
9300,45.5,41.8,40.5,32.8,37.1,3,210,0.026,-0.019,1.004,2.4,0.136,-1.147,hand_opening,movement_phase
9400,34.5,35.9,36.8,33.3,32.4,2,179,-0.004,0.014,1.042,1.782,0.549,0.829,hand_opening,movement_phase
9500,33.5,32.6,29.6,29.2,27.8,0,203,0.016,0.049,0.975,3.135,-0.666,-0.477,hand_opening,movement_phase
9600,30.8,27.9,28.8,26.2,25.8,8,211,-0.027,-0.034,1.001,1.26,-0.863,-0.556,hand_opening,movement_phase
9700,24.1,23.0,24.4,24.5,22.1,5,215,0.017,0.029,0.899,2.212,-0.184,0.65,hand_opening,movement_phase
9800,28.4,18.1,16.2,17.7,14.6,7,174,-0.007,0.031,1.029,4.137,2.065,0.042,hand_opening,movement_phase
9900,19.5,15.9,15.5,17.6,14.5,2,217,0.049,0.025,1.036,2.943,-0.022,0.733,hand_opening,movement_phase
10000,14.3,10.5,10.7,8.3,12.3,1,172,0.029,0.046,0.959,3.357,0.066,-0.223,hand_opening,movement_phase
10100,10.3,7.8,8.6,10.6,4.8,3,180,0.008,-0.001,0.966,2.598,0.046,0.625,hand_opening,movement_phase
10200,12.7,13.4,8.6,6.3,6.7,4,228,-0.018,0.01,1.015,4.911,-0.334,1.623,hand_closing,movement_phase
10300,14.0,11.3,17.9,12.2,15.1,7,219,0.069,-0.022,0.958,3.461,-0.143,-0.598,hand_closing,movement_phase
10400,16.9,17.9,15.6,20.3,17.9,12,256,0.069,-0.051,0.953,4.321,-0.72,-1.65,hand_closing,movement_phase
10500,21.5,26.0,19.7,16.2,23.0,15,293,0.071,0.018,0.981,3.037,0.005,0.175,hand_closing,movement_phase
10600,20.9,19.6,24.4,21.0,23.3,18,303,0.045,-0.032,0.958,4.623,-0.398,0.833,hand_closing,movement_phase
10700,30.9,25.6,28.8,24.7,29.5,23,282,0.017,-0.055,0.906,4.951,0.581,0.123,hand_closing,movement_phase
10800,32.7,34.3,32.4,31.4,35.2,20,300,0.032,0.005,0.992,2.663,0.295,0.611,hand_closing,movement_phase
10900,42.4,36.0,33.2,36.0,42.1,23,338,0.027,-0.038,0.938,4.029,-0.357,-0.041,hand_closing,movement_phase
11000,35.8,37.4,37.2,39.3,38.5,26,348,-0.063,-0.006,1.012,3.863,-1.718,-1.827,hand_closing,movement_phase
11100,45.5,47.7,46.3,47.6,45.2,29,320,0.055,0.089,1.003,3.569,-0.218,1.045,hand_closing,movement_phase
11200,47.6,50.2,45.0,49.3,50.9,33,373,0.002,-0.041,0.958,4.265,-1.125,-0.248,hand_closing,movement_phase
11300,51.3,56.1,53.8,55.7,57.2,32,390,-0.004,-0.019,1.012,3.28,0.23,0.577,hand_closing,movement_phase
11400,58.0,58.2,56.1,56.0,59.2,37,380,0.043,-0.096,0.995,3.8,-0.624,0.236,hand_closing,movement_phase
11500,58.9,60.8,58.2,58.0,67.4,38,421,0.049,-0.014,0.976,2.838,-0.843,-0.027,hand_closing,movement_phase
11600,65.4,65.4,64.1,63.2,67.5,39,424,0.05,-0.031,1.025,0.091,0.381,-0.623,hand_closing,movement_phase
11700,65.7,66.9,71.1,71.0,73.1,41,480,-0.004,-0.0,1.003,3.472,-1.097,0.256,hand_closing,movement_phase
11800,69.2,69.6,69.3,69.9,66.6,59,476,0.008,-0.017,1.054,0.49,-0.469,0.479,grip_hold,successful_grip
11900,72.3,68.7,70.0,68.3,69.8,62,442,-0.007,-0.024,1.001,-0.688,-0.52,0.189,grip_hold,successful_grip
12000,73.3,66.6,71.0,67.1,64.9,61,457,0.109,0.001,0.99,0.169,0.124,0.355,grip_hold,successful_grip
12100,72.6,71.9,68.3,66.6,66.9,59,475,0.039,0.005,1.008,-1.133,-0.27,-0.228,grip_hold,successful_grip
12200,69.1,71.3,70.7,67.3,66.8,62,423,-0.026,-0.032,0.947,-1.329,0.223,-0.953,grip_hold,successful_grip
12300,70.7,73.6,68.9,68.4,65.5,63,486,-0.0,-0.063,0.922,-0.885,-0.915,-0.149,grip_hold,successful_grip
12400,70.7,70.2,70.9,67.6,66.4,62,450,0.062,-0.097,0.925,0.456,-1.295,-0.631,grip_hold,successful_grip
12500,67.9,70.7,67.8,66.3,67.4,64,440,0.038,-0.01,0.975,-0.761,0.752,-0.066,grip_hold,successful_grip
12600,70.4,68.6,73.0,66.3,67.9,64,482,-0.129,0.035,1.035,-0.788,0.673,-0.922,grip_hold,successful_grip
12700,72.2,70.2,68.8,69.9,67.5,64,467,-0.023,0.07,0.915,-0.795,-0.634,-0.352,grip_hold,successful_grip
12800,70.5,74.0,69.9,69.7,67.3,56,474,0.062,-0.02,1.001,0.516,0.355,-0.082,grip_hold,successful_grip
12900,71.3,67.2,70.8,69.5,68.6,64,463,-0.012,-0.018,0.922,-1.849,0.152,-0.212,grip_hold,successful_grip
13000,73.7,73.3,72.2,67.3,66.3,60,501,0.005,-0.017,0.941,0.751,0.418,-0.52,grip_hold,successful_grip
13100,71.9,73.9,70.1,64.4,67.6,63,472,0.059,0.061,0.961,-0.798,0.46,0.084,grip_hold,successful_grip
13200,66.5,68.3,66.3,68.5,75.3,44,374,0.044,-0.007,0.967,0.085,-0.106,0.793,release,movement_phase
13300,63.7,63.5,64.8,63.0,60.0,45,341,0.006,-0.05,0.981,-2.742,0.049,1.097,release,movement_phase
13400,57.1,53.8,56.0,56.4,60.6,38,342,0.058,0.02,1.002,-4.642,0.849,-0.728,release,movement_phase
13500,53.7,52.8,58.1,50.2,54.6,32,288,-0.037,-0.062,0.988,-3.274,-3.095,-0.325,release,movement_phase
13600,47.5,47.3,51.6,47.6,50.4,35,261,0.053,-0.035,0.998,-2.78,-0.919,-1.014,release,movement_phase
13700,42.8,41.5,45.3,44.3,43.5,31,265,0.018,0.025,1.059,-1.426,-0.431,0.463,release,movement_phase
13800,41.6,41.4,41.0,37.8,40.1,29,275,-0.023,-0.009,0.939,-2.385,-1.182,2.283,release,movement_phase
13900,33.8,34.7,36.5,35.3,34.1,22,254,0.03,-0.028,0.955,-6.126,0.565,-0.694,release,movement_phase
14000,27.3,25.4,33.7,30.6,31.1,20,231,-0.041,-0.087,0.982,-2.345,0.772,1.263,release,movement_phase
14100,22.5,22.8,29.2,24.3,23.4,18,228,0.032,0.017,0.994,-4.895,1.887,-0.24,release,movement_phase
14200,13.2,18.4,21.9,26.5,23.6,20,208,-0.015,0.007,1.025,-4.869,-1.16,1.319,release,movement_phase
14300,15.4,11.7,15.2,14.9,14.4,13,180,0.038,-0.033,0.997,-4.207,-0.157,0.236,release,movement_phase
14400,13.6,16.0,15.5,11.0,13.0,10,173,0.033,-0.018,0.926,-2.336,-1.118,1.614,release,movement_phase
14500,11.2,5.0,13.4,6.8,5.5,10,142,0.041,-0.051,0.984,-3.981,-0.278,-0.256,release,movement_phase
14600,60.8,57.7,60.9,61.3,65.0,2,209,0.062,0.074,0.938,2.176,-0.12,-0.885,hand_opening,movement_phase
14700,58.4,55.4,58.8,57.6,59.9,3,173,0.081,-0.037,0.967,2.628,-0.79,0.428,hand_opening,movement_phase
14800,53.7,54.8,55.3,53.2,62.5,3,201,0.012,-0.001,0.962,3.791,-0.296,0.623,hand_opening,movement_phase
14900,47.0,54.7,44.0,51.5,49.7,3,152,0.005,0.036,0.98,3.021,1.072,-0.575,hand_opening,movement_phase
15000,45.0,53.5,39.9,50.7,51.0,4,202,0.034,-0.029,1.013,2.664,-1.074,1.054,hand_opening,movement_phase
15100,42.6,41.1,42.1,40.3,40.9,3,220,0.043,0.027,0.962,1.362,-0.504,-0.948,hand_opening,movement_phase
15200,40.7,37.8,40.0,38.3,39.7,4,193,-0.002,-0.066,1.054,1.88,-0.062,0.303,hand_opening,movement_phase
15300,29.0,31.3,36.5,32.5,34.0,1,235,0.08,-0.005,1.025,2.36,-0.965,0.486,hand_opening,movement_phase
15400,30.6,33.0,29.4,26.1,28.1,3,176,0.022,-0.041,1.04,2.256,-0.754,0.035,hand_opening,movement_phase
15500,25.9,22.6,24.5,26.5,24.5,4,200,0.053,0.075,0.972,2.703,0.003,0.608,hand_opening,movement_phase
15600,21.9,23.0,18.6,22.8,22.4,4,233,-0.018,-0.052,0.969,3.021,-0.085,-0.01,hand_opening,movement_phase
15700,21.9,20.1,16.7,15.0,16.4,1,200,0.121,-0.044,0.966,1.594,0.885,0.675,hand_opening,movement_phase
15800,12.1,12.5,15.0,10.0,11.8,2,190,-0.029,0.023,0.952,2.416,-1.053,-1.258,hand_opening,movement_phase
15900,7.7,9.8,0.7,4.3,11.3,2,221,0.073,0.121,0.995,2.523,0.829,-0.43,hand_opening,movement_phase
16000,12.9,12.6,12.7,10.7,4.5,4,195,-0.02,-0.006,1.069,5.095,0.936,1.622,hand_closing,movement_phase
16100,12.8,9.1,8.9,18.6,8.9,10,234,-0.001,0.049,1.005,1.837,-0.721,-0.327,hand_closing,movement_phase
16200,18.1,21.5,18.0,19.5,13.1,10,267,-0.002,-0.011,0.925,4.091,1.458,1.152,hand_closing,movement_phase
16300,19.6,17.6,27.0,19.1,22.9,15,247,0.053,-0.029,0.997,2.772,1.038,1.333,hand_closing,movement_phase
16400,28.9,24.2,26.0,24.2,25.2,15,293,0.07,-0.046,0.995,3.738,0.334,-0.181,hand_closing,movement_phase
16500,30.7,27.6,29.9,30.9,28.8,18,310,0.041,-0.056,0.989,4.649,-0.785,0.935,hand_closing,movement_phase
16600,25.3,39.3,33.2,34.5,29.6,17,345,0.096,-0.077,0.993,3.633,0.568,1.139,hand_closing,movement_phase
16700,36.5,36.3,31.0,41.8,36.7,22,316,0.105,-0.05,1.045,3.679,-2.286,-0.948,hand_closing,movement_phase
16800,42.1,41.1,42.0,45.3,38.0,27,354,-0.016,-0.008,1.007,3.536,0.188,-0.95,hand_closing,movement_phase
16900,40.5,49.0,43.6,43.0,46.2,24,354,-0.06,-0.005,0.953,1.83,-0.161,-0.635,hand_closing,movement_phase
17000,47.0,52.5,49.8,49.3,42.2,30,412,-0.008,-0.099,1.004,6.894,0.713,0.0,hand_closing,movement_phase
17100,53.3,53.9,48.4,48.9,52.1,30,384,-0.009,0.019,0.956,2.778,-0.612,-1.225,hand_closing,movement_phase
17200,53.3,60.7,53.7,62.5,55.1,36,377,0.098,0.019,0.979,5.313,-0.483,0.106,hand_closing,movement_phase
17300,61.2,59.6,60.5,62.0,55.7,35,415,-0.005,-0.084,0.884,5.865,0.592,-0.703,hand_closing,movement_phase
17400,65.0,62.5,67.4,67.7,62.5,39,423,0.028,0.049,0.985,3.012,0.617,-0.862,hand_closing,movement_phase
17500,67.9,66.7,63.8,69.9,68.1,44,448,0.064,-0.053,0.965,7.413,-1.405,-0.894,hand_closing,movement_phase
17600,73.3,65.5,68.1,66.5,64.7,59,460,-0.063,-0.031,1.019,0.415,0.587,-0.595,grip_hold,successful_grip
17700,72.7,67.3,68.4,67.9,63.7,61,464,0.059,-0.059,0.917,0.579,0.222,-0.846,grip_hold,successful_grip
17800,72.1,67.2,68.1,68.5,70.9,59,493,0.084,-0.052,0.977,0.072,0.602,0.209,grip_hold,successful_grip
17900,71.5,70.5,69.0,67.1,67.5,61,448,0.013,-0.003,1.006,1.373,-0.163,0.401,grip_hold,successful_grip
18000,68.8,70.0,68.2,68.2,65.2,59,454,0.028,-0.037,0.974,-0.317,0.133,0.173,grip_hold,successful_grip
18100,76.5,67.9,67.9,66.3,65.3,60,459,0.07,-0.046,0.973,0.077,0.681,0.339,grip_hold,successful_grip
18200,69.4,71.4,65.7,69.3,64.3,64,456,-0.024,0.049,1.09,-1.181,-0.794,-0.448,grip_hold,successful_grip
18300,73.1,69.7,69.6,68.3,62.8,64,454,0.044,0.006,0.959,0.04,-0.681,-0.814,grip_hold,successful_grip
18400,73.4,68.8,66.7,65.6,65.3,58,458,0.095,-0.015,1.078,1.211,-0.176,0.154,grip_hold,successful_grip
18500,70.7,69.6,66.5,70.0,65.4,61,476,0.026,-0.072,0.947,-1.023,-0.503,0.467,grip_hold,successful_grip
18600,68.8,72.9,71.3,71.9,65.6,61,422,0.036,-0.015,0.912,0.63,0.514,0.646,grip_hold,successful_grip
18700,71.9,67.3,69.5,68.7,69.0,59,452,-0.001,-0.033,0.943,0.124,0.493,0.323,grip_hold,successful_grip
18800,72.7,70.2,67.8,67.4,63.3,59,439,0.07,-0.03,0.965,0.49,-0.165,-1.075,grip_hold,successful_grip
18900,70.9,68.4,68.3,63.4,67.5,61,476,0.055,0.009,1.017,-1.232,-0.038,1.147,grip_hold,successful_grip
19000,63.5,70.6,66.9,66.0,63.0,46,381,-0.041,-0.021,0.873,-3.999,0.566,-0.001,release,movement_phase
19100,61.7,61.3,63.6,65.2,62.9,40,322,-0.013,-0.112,0.946,-4.252,-0.894,0.067,release,movement_phase
19200,59.2,59.7,61.3,62.7,60.2,38,327,-0.011,-0.049,1.014,-1.81,1.257,-0.952,release,movement_phase
19300,53.5,51.7,56.0,60.1,52.3,36,310,-0.006,-0.032,1.007,-1.946,-0.302,0.105,release,movement_phase
19400,49.7,53.0,51.1,49.8,44.6,34,265,0.018,-0.007,0.937,-1.613,2.936,-0.852,release,movement_phase
19500,48.6,43.4,49.6,42.7,45.7,29,277,0.02,-0.086,0.923,-3.071,-0.198,0.591,release,movement_phase
19600,41.5,40.9,40.4,38.3,39.0,32,292,0.105,-0.084,0.99,-4.91,-1.36,-0.793,release,movement_phase
19700,36.0,33.8,40.5,37.4,33.5,25,250,-0.046,-0.049,1.003,-3.262,-0.063,-0.903,release,movement_phase
19800,29.4,29.4,28.7,33.8,31.4,26,207,0.016,-0.073,0.95,-3.105,0.402,1.041,release,movement_phase
19900,28.7,26.7,28.1,24.3,22.1,21,249,0.026,-0.002,1.026,-3.025,0.325,-1.291,release,movement_phase
20000,21.9,25.1,21.0,19.6,15.0,16,214,-0.001,0.008,0.944,-2.534,0.372,0.131,release,movement_phase
20100,19.3,20.2,14.5,20.4,15.3,15,187,-0.004,-0.053,0.946,-4.207,0.056,0.906,release,movement_phase
20200,16.9,7.8,16.0,11.9,4.8,14,142,0.03,0.005,0.996,-3.988,-0.863,0.12,release,movement_phase
20300,7.1,7.4,10.1,9.0,3.8,9,146,0.062,-0.061,0.922,-3.585,-0.686,-0.614,release,movement_phase
20400,64.6,60.6,63.6,61.6,65.6,0,203,0.017,-0.03,0.961,2.808,1.075,0.082,hand_opening,movement_phase
20500,57.5,48.8,59.8,59.6,57.5,8,205,0.051,-0.039,0.985,2.018,-0.134,-0.212,hand_opening,movement_phase
20600,50.2,50.9,57.8,60.0,52.0,3,161,0.047,-0.046,0.963,3.48,0.827,0.652,hand_opening,movement_phase
20700,46.0,42.0,52.5,47.2,48.5,6,194,0.078,-0.026,0.93,1.742,-0.846,-0.507,hand_opening,movement_phase
20800,51.5,48.3,44.8,41.8,41.8,5,214,0.045,-0.026,0.942,1.947,-0.77,-0.59,hand_opening,movement_phase
20900,40.0,36.2,40.8,37.7,33.0,6,166,0.01,0.005,0.921,2.642,0.865,2.679,hand_opening,movement_phase
21000,41.3,32.7,36.5,39.6,37.1,6,216,0.018,-0.016,0.859,2.293,-0.096,0.21,hand_opening,movement_phase
21100,34.6,25.8,34.7,28.3,29.7,3,224,0.061,0.007,0.922,2.884,0.134,-0.225,hand_opening,movement_phase
21200,25.3,27.2,27.4,28.1,27.2,4,209,-0.041,0.023,0.988,1.12,-0.564,-0.168,hand_opening,movement_phase
21300,26.0,24.2,25.2,30.7,27.9,4,172,0.145,-0.015,1.046,0.708,0.17,-0.571,hand_opening,movement_phase
21400,23.9,22.3,21.9,22.3,19.9,0,193,0.008,0.072,1.003,1.93,-0.226,-1.146,hand_opening,movement_phase
