time_ms,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,grip_force,emg_level,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,exercise_state,interpretation
2300,9.0,3.1,5.0,6.8,5.8,2,54,0.029,-0.044,1.042,-1.068,-0.523,0.133,rest,no_exercise
2400,7.6,2.3,3.7,7.1,4.7,0,108,0.064,0.009,0.995,-0.083,-0.232,-0.531,rest,no_exercise
2500,6.6,4.9,9.2,7.0,8.1,3,87,0.052,0.004,0.924,-0.382,0.08,-0.508,rest,no_exercise
2600,13.4,5.5,2.8,4.2,5.7,5,68,0.021,0.043,0.946,-0.46,-0.091,0.248,rest,no_exercise
2700,8.8,5.5,6.5,8.2,5.8,3,37,0.152,-0.01,0.946,0.317,-0.253,0.403,rest,no_exercise
2800,8.0,4.9,7.2,8.2,2.0,2,101,0.094,-0.014,0.889,-0.322,-0.177,0.08,rest,no_exercise
2900,6.0,4.7,2.2,5.2,3.9,0,80,0.088,-0.06,0.977,-0.484,-0.08,-0.434,rest,no_exercise
3000,54.0,50.7,56.9,51.9,55.4,4,202,-0.03,-0.023,0.971,0.125,-0.354,0.754,hand_opening,movement_phase
3100,55.7,49.1,53.1,47.8,48.5,4,184,0.006,0.001,0.946,2.998,-0.322,0.356,hand_opening,movement_phase
3200,51.2,43.7,50.8,43.5,44.1,3,175,0.07,-0.043,1.009,2.939,-0.521,-0.126,hand_opening,movement_phase
3300,40.8,39.8,51.8,42.0,41.4,0,225,-0.025,-0.105,1.046,2.891,0.779,-0.8,hand_opening,movement_phase
3400,40.4,39.7,43.0,41.6,40.7,5,175,0.032,-0.025,0.945,2.493,0.785,0.976,hand_opening,movement_phase
3500,35.4,35.3,34.5,34.1,32.0,6,209,0.025,-0.081,0.996,2.436,0.324,0.467,hand_opening,movement_phase
3600,32.7,32.5,35.7,31.5,31.4,4,182,-0.018,-0.015,0.953,2.457,0.606,0.097,hand_opening,movement_phase
3700,29.8,29.4,30.5,26.9,33.1,0,216,0.005,-0.017,0.978,4.146,1.179,0.279,hand_opening,movement_phase
3800,25.6,24.1,26.2,25.3,26.2,0,166,0.032,-0.048,1.011,1.329,-0.049,1.153,hand_opening,movement_phase
3900,22.3,19.5,23.5,18.4,26.6,1,188,0.001,0.019,1.011,0.975,0.989,0.652,hand_opening,movement_phase
4000,19.6,15.8,15.0,17.6,19.0,4,185,0.042,-0.017,0.968,4.563,-0.941,-0.364,hand_opening,movement_phase
4100,15.2,9.6,16.2,14.8,16.6,5,172,0.079,-0.027,1.055,3.562,-0.696,-0.936,hand_opening,movement_phase
4200,11.3,12.7,14.3,7.1,11.2,2,231,0.007,-0.014,0.929,2.233,-0.255,0.544,hand_opening,movement_phase
4300,9.6,6.1,13.0,6.1,8.2,4,219,0.035,-0.074,0.954,3.94,-0.243,0.196,hand_opening,movement_phase
4400,9.1,6.7,11.8,6.2,8.0,8,209,0.013,0.002,0.971,3.018,0.703,0.121,hand_closing,movement_phase
4500,9.3,11.2,10.5,13.6,10.6,10,219,0.078,0.028,0.994,3.126,-1.401,-0.324,hand_closing,movement_phase
4600,14.6,16.3,15.4,12.4,16.4,4,264,-0.021,-0.043,0.981,5.493,-0.66,-0.312,hand_closing,movement_phase
4700,19.1,18.6,17.1,19.9,15.8,7,250,0.028,-0.008,0.986,3.992,0.606,0.444,hand_closing,movement_phase
4800,23.0,21.8,17.2,15.6,20.5,10,283,0.061,-0.076,0.995,5.22,-0.171,1.07,hand_closing,movement_phase
4900,27.6,23.2,31.6,24.3,24.7,12,268,0.044,0.049,0.944,1.473,0.128,-0.779,hand_closing,movement_phase
5000,25.7,29.5,28.9,19.7,28.4,14,298,0.013,-0.079,0.951,3.755,0.973,1.97,hand_closing,movement_phase
5100,29.8,32.8,31.1,31.9,28.1,15,313,0.058,-0.041,0.924,2.452,0.221,2.735,hand_closing,movement_phase
5200,32.8,32.5,33.5,35.7,35.7,18,359,0.102,-0.043,0.949,5.463,0.718,-0.718,hand_closing,movement_phase
5300,39.3,36.1,39.3,36.0,33.5,22,325,0.024,-0.001,0.975,5.094,1.089,0.579,hand_closing,movement_phase
5400,44.8,42.4,41.4,38.2,43.5,26,308,0.036,0.013,0.97,3.076,-0.812,1.552,hand_closing,movement_phase
5500,44.1,49.0,40.8,43.1,52.0,25,373,-0.017,-0.026,0.999,4.061,-0.232,-2.145,hand_closing,movement_phase
5600,53.3,49.5,47.3,44.9,46.5,26,410,0.01,-0.005,0.992,3.956,0.643,0.399,hand_closing,movement_phase
5700,56.3,52.4,49.3,45.4,46.2,31,365,0.083,-0.012,0.939,4.765,0.011,-0.229,hand_closing,movement_phase
5800,55.2,51.8,51.2,55.6,54.8,27,418,0.066,0.04,0.95,6.166,1.606,0.098,hand_closing,movement_phase
5900,63.7,57.7,59.9,54.1,57.7,34,411,0.071,-0.08,0.96,3.04,-0.626,0.308,hand_closing,movement_phase
6000,58.5,59.8,54.4,55.8,55.8,45,425,-0.033,-0.023,0.992,0.399,-0.222,0.703,grip_hold,movement_phase
6100,60.8,56.1,56.5,56.6,59.7,46,394,0.039,-0.068,1.011,-0.065,0.521,-0.026,grip_hold,movement_phase
6200,57.7,56.6,58.8,60.6,58.9,48,415,-0.054,0.042,0.999,-0.134,0.73,0.027,grip_hold,movement_phase
6300,60.6,57.8,56.4,56.0,55.8,43,433,0.011,-0.032,0.968,0.761,-0.017,0.043,grip_hold,movement_phase
6400,57.8,62.0,58.8,57.0,57.7,43,426,0.049,0.0,0.969,0.484,-0.28,0.028,grip_hold,movement_phase
6500,58.6,61.1,60.3,52.7,57.0,47,422,0.063,-0.017,0.999,-0.01,-0.414,0.08,grip_hold,movement_phase
6600,58.4,58.7,54.2,54.6,60.1,46,429,0.035,-0.113,1.018,0.176,-0.303,-0.241,grip_hold,movement_phase
6700,59.6,55.5,56.6,58.6,53.2,48,433,0.064,-0.059,0.956,1.757,0.467,-0.05,grip_hold,movement_phase
6800,62.6,57.7,59.0,55.0,55.4,47,439,-0.034,-0.05,0.896,0.457,1.304,0.205,grip_hold,movement_phase
6900,56.2,55.2,58.9,54.3,60.4,49,400,0.062,0.076,1.037,0.62,-0.643,-0.278,grip_hold,movement_phase
7000,60.6,59.2,60.2,56.0,55.2,47,436,0.14,-0.028,0.993,-1.626,-1.117,0.342,grip_hold,movement_phase
7100,58.2,65.7,57.3,48.0,53.8,45,434,0.04,-0.076,1.015,0.547,-0.158,-1.073,grip_hold,movement_phase
7200,57.1,55.8,59.5,53.7,54.2,47,412,0.015,-0.012,1.003,0.075,0.444,0.591,grip_hold,movement_phase
7300,60.4,55.4,54.8,53.6,57.9,45,404,-0.005,-0.005,0.982,0.684,0.442,0.553,grip_hold,movement_phase
7400,56.2,60.4,52.1,58.9,54.9,30,329,-0.076,0.004,1.016,-4.491,0.182,-0.049,release,movement_phase
7500,58.3,53.7,46.5,59.1,53.4,30,313,0.002,0.014,0.918,-2.504,0.889,-0.438,release,movement_phase
7600,57.1,54.9,52.1,53.3,52.0,31,358,0.101,-0.102,1.001,-3.497,-0.197,1.447,release,movement_phase
7700,50.2,49.5,44.6,49.4,44.9,27,290,-0.024,0.063,1.034,-4.323,1.03,0.032,release,movement_phase
7800,44.3,44.1,33.8,41.9,34.6,29,286,0.062,-0.012,0.968,-2.387,-0.405,-0.81,release,movement_phase
7900,42.6,38.2,33.8,40.9,35.5,22,239,0.083,-0.04,0.958,-3.146,-0.923,0.585,release,movement_phase
8000,35.9,36.0,31.4,41.4,32.9,23,258,0.02,0.016,0.921,-4.417,0.341,-0.488,release,movement_phase
8100,30.8,33.1,27.3,39.6,31.7,20,242,0.051,-0.006,0.942,-4.058,-0.359,-1.252,release,movement_phase
8200,28.8,26.6,24.0,29.4,24.5,15,197,0.005,-0.018,1.012,-3.496,0.299,-0.226,release,movement_phase
8300,25.2,21.2,25.3,24.2,24.4,17,178,-0.017,0.019,0.884,-3.031,-0.233,0.539,release,movement_phase
8400,25.2,24.5,12.5,26.6,18.8,14,200,0.102,0.003,0.937,-4.289,0.064,-0.209,release,movement_phase
8500,20.0,18.9,15.5,18.3,16.9,10,198,0.051,-0.012,1.01,-2.488,0.287,0.414,release,movement_phase
8600,18.3,16.8,8.2,16.7,12.9,10,194,0.01,-0.013,0.965,-4.496,-0.899,-0.808,release,movement_phase
8700,9.8,10.1,4.8,8.1,7.3,13,154,0.09,-0.023,0.999,-5.619,-1.361,0.241,release,movement_phase
8800,47.4,51.4,53.6,56.5,56.7,4,196,0.06,-0.018,0.952,1.423,0.171,0.503,hand_opening,movement_phase
8900,46.4,45.2,46.4,50.6,55.3,9,178,0.03,-0.068,1.02,2.573,0.027,-0.201,hand_opening,movement_phase
9000,42.5,40.3,42.6,42.5,43.5,4,214,0.03,-0.069,0.918,2.131,-0.488,1.411,hand_opening,movement_phase
9100,39.6,42.4,38.9,41.9,41.8,5,170,0.034,-0.007,0.989,2.62,0.543,-0.296,hand_opening,movement_phase
9200,42.7,40.9,40.5,37.1,41.9,6,204,-0.038,-0.039,0.99,3.567,0.442,-0.469,hand_opening,movement_phase
9300,33.1,34.0,34.6,36.8,37.1,3,189,0.088,0.047,0.946,3.654,-0.572,0.178,hand_opening,movement_phase
9400,31.2,31.4,32.5,27.9,32.8,0,192,0.034,-0.016,0.94,3.23,0.604,-0.034,hand_opening,movement_phase
9500,25.9,26.8,33.0,31.0,29.3,3,167,0.014,0.021,0.958,1.972,-0.287,1.253,hand_opening,movement_phase
9600,18.0,22.5,23.2,22.7,23.7,6,196,0.048,0.015,0.924,2.205,0.827,0.957,hand_opening,movement_phase
9700,18.7,20.8,20.5,17.0,23.1,2,178,0.035,-0.025,0.893,2.289,0.544,0.456,hand_opening,movement_phase
9800,15.1,20.3,18.2,18.9,21.9,0,197,0.091,0.006,1.031,0.765,-0.475,-1.014,hand_opening,movement_phase
9900,12.6,10.7,11.5,13.3,17.4,4,198,-0.074,-0.016,1.022,0.886,-0.183,0.14,hand_opening,movement_phase
10000,10.7,12.5,8.1,15.2,12.9,4,204,-0.023,0.008,0.953,3.752,0.156,1.08,hand_opening,movement_phase
10100,11.0,7.5,4.3,6.0,13.3,0,174,0.03,-0.108,0.955,3.195,1.105,-0.477,hand_opening,movement_phase
10200,7.9,12.6,0.0,7.3,7.3,7,242,0.099,-0.054,1.0,3.419,0.191,-1.174,hand_closing,movement_phase
10300,11.1,9.2,9.3,11.8,13.1,4,236,-0.025,-0.091,0.974,3.614,0.852,-0.229,hand_closing,movement_phase
10400,13.7,15.2,11.5,5.8,16.9,10,264,0.059,-0.023,0.968,4.58,0.101,0.69,hand_closing,movement_phase
10500,21.0,21.9,19.3,18.2,23.6,10,279,0.041,-0.017,0.963,2.855,-0.449,0.015,hand_closing,movement_phase
10600,20.4,16.5,18.3,18.6,25.0,12,280,-0.012,0.024,0.947,2.857,0.265,-0.801,hand_closing,movement_phase
10700,21.5,22.3,22.2,24.7,24.7,15,263,0.058,-0.022,0.9,1.828,-0.747,-0.566,hand_closing,movement_phase
10800,24.3,28.2,26.4,28.0,29.4,19,294,0.099,0.009,0.957,5.524,-0.115,2.094,hand_closing,movement_phase
10900,29.4,32.0,29.4,30.4,30.6,21,316,-0.043,-0.04,0.921,1.686,0.483,-1.067,hand_closing,movement_phase
11000,28.5,37.6,29.9,32.9,39.3,21,327,0.058,-0.112,1.013,3.162,-0.187,0.311,hand_closing,movement_phase
11100,37.2,44.1,37.5,40.7,38.7,18,345,0.034,-0.021,1.116,1.418,0.115,0.675,hand_closing,movement_phase
11200,37.0,39.8,43.1,42.0,42.6,22,338,0.034,-0.035,0.972,4.197,-0.641,-0.84,hand_closing,movement_phase
11300,43.5,46.9,46.1,45.1,46.6,26,400,0.02,0.019,0.999,2.957,-1.302,0.121,hand_closing,movement_phase
11400,47.1,49.5,44.8,48.2,52.7,28,391,0.105,0.018,1.008,5.572,0.321,-0.533,hand_closing,movement_phase
11500,49.8,53.3,47.3,56.0,52.7,25,395,0.06,-0.062,0.948,4.162,-1.268,1.676,hand_closing,movement_phase
11600,55.4,51.6,52.9,58.3,55.5,30,394,0.089,0.0,0.965,3.161,-0.478,-1.013,hand_closing,movement_phase
11700,59.1,59.7,54.7,54.0,61.1,31,469,-0.071,-0.092,0.91,2.406,1.863,0.058,hand_closing,movement_phase
11800,59.3,63.7,59.0,57.2,55.9,47,444,0.039,-0.046,0.968,-0.455,-0.197,0.796,grip_hold,movement_phase
11900,59.6,58.2,59.5,53.5,54.7,47,394,0.047,-0.052,0.988,-1.681,-0.38,-0.682,grip_hold,movement_phase
12000,61.3,58.0,57.0,58.5,51.7,45,421,-0.01,0.005,0.987,0.548,-0.02,0.482,grip_hold,movement_phase
12100,60.4,57.5,58.1,57.0,59.2,43,420,0.07,0.039,0.927,-0.435,-0.499,-0.433,grip_hold,movement_phase
12200,60.1,59.4,54.9,53.7,57.3,49,487,-0.013,0.053,0.941,0.069,-0.573,0.111,grip_hold,movement_phase
12300,58.0,59.0,58.1,58.3,57.2,45,415,0.066,-0.029,1.006,-0.081,-0.228,0.799,grip_hold,movement_phase
12400,57.7,59.6,54.6,56.1,54.5,48,410,0.192,-0.058,0.963,1.367,-0.304,0.967,grip_hold,movement_phase
12500,55.6,55.7,58.6,56.5,58.1,46,405,0.081,-0.048,1.004,0.305,-0.58,0.125,grip_hold,movement_phase
12600,56.5,60.2,57.3,55.7,58.4,40,419,0.014,-0.05,0.951,-0.872,0.155,0.304,grip_hold,movement_phase
12700,57.4,59.2,53.8,56.4,56.3,44,408,0.099,-0.034,0.917,-0.549,-0.273,0.581,grip_hold,movement_phase
12800,55.2,61.8,59.4,59.4,58.9,45,412,-0.04,-0.062,1.004,1.365,1.273,0.822,grip_hold,movement_phase
12900,56.1,59.5,56.1,56.0,58.2,48,392,0.066,0.022,1.015,1.197,-0.337,0.024,grip_hold,movement_phase
13000,61.6,58.2,62.7,56.0,56.3,49,439,-0.013,0.002,0.97,-0.697,-0.165,-1.02,grip_hold,movement_phase
13100,58.7,59.9,59.4,56.8,55.5,48,414,-0.016,-0.037,0.932,-1.435,0.205,-0.15,grip_hold,movement_phase
13200,65.8,56.2,62.0,57.0,60.9,34,323,-0.005,-0.009,1.017,-4.048,0.095,-0.06,release,movement_phase
13300,60.9,53.8,49.1,56.2,55.8,27,330,0.119,0.003,0.955,-5.555,0.56,0.62,release,movement_phase
13400,52.4,48.7,49.0,49.2,54.7,28,314,0.099,-0.047,0.913,-3.574,-0.846,0.458,release,movement_phase
13500,51.6,43.4,44.6,49.1,49.7,29,301,0.041,-0.065,0.932,-3.718,-0.445,-0.272,release,movement_phase
13600,42.3,42.1,40.9,43.1,37.9,25,261,0.114,0.03,0.977,-5.869,0.692,0.645,release,movement_phase
13700,36.4,40.0,41.5,37.5,37.8,22,273,0.112,0.018,0.9,-1.537,-0.576,-0.012,release,movement_phase
13800,38.5,33.1,39.5,40.5,40.1,16,248,0.066,-0.076,0.971,-2.617,-0.787,1.877,release,movement_phase
13900,30.9,31.3,35.2,30.8,34.3,19,236,-0.028,-0.019,0.994,-2.701,-0.463,0.747,release,movement_phase
14000,32.5,23.8,22.8,26.1,26.7,22,190,-0.029,-0.081,0.969,-1.675,0.028,0.091,release,movement_phase
14100,25.0,19.4,23.4,24.6,22.5,16,184,0.059,-0.028,0.963,-3.298,0.596,0.026,release,movement_phase
14200,23.7,19.1,16.5,19.0,22.4,18,195,0.039,0.03,0.917,-2.581,1.185,-1.495,release,movement_phase
14300,19.6,18.4,16.8,13.2,15.0,12,178,0.123,-0.061,0.971,-6.083,1.705,-0.708,release,movement_phase
14400,17.7,10.5,9.1,11.1,11.3,13,178,0.052,-0.003,1.049,-2.653,0.46,-1.203,release,movement_phase
14500,12.1,6.6,9.1,6.5,5.9,13,154,-0.002,-0.107,1.011,-5.333,0.311,-1.896,release,movement_phase
14600,55.5,54.7,50.6,53.3,57.2,2,177,0.012,-0.011,0.945,2.003,0.327,0.327,hand_opening,movement_phase
14700,46.4,50.4,51.6,54.4,53.1,2,181,-0.002,-0.026,0.954,3.2,0.185,0.766,hand_opening,movement_phase
14800,46.9,44.2,51.0,51.0,43.8,4,163,0.057,-0.01,0.949,1.217,1.266,-1.031,hand_opening,movement_phase
14900,41.4,43.7,39.4,44.9,46.6,6,199,-0.002,0.018,0.909,4.009,0.588,0.399,hand_opening,movement_phase
15000,40.3,39.4,37.4,41.3,40.2,8,186,0.031,-0.006,0.936,1.184,-0.618,1.249,hand_opening,movement_phase
15100,36.7,35.2,37.1,42.9,36.8,3,179,0.092,-0.017,1.007,3.886,0.09,-0.009,hand_opening,movement_phase
15200,35.9,29.2,32.1,30.0,28.2,1,191,-0.052,-0.027,0.928,3.623,-0.425,-0.126,hand_opening,movement_phase
15300,29.6,24.9,29.6,29.3,27.8,4,198,0.021,-0.048,1.015,2.767,0.814,0.71,hand_opening,movement_phase
15400,26.7,23.4,25.5,25.5,23.1,5,186,0.07,-0.018,1.001,3.207,-0.779,0.69,hand_opening,movement_phase
15500,23.5,24.9,17.4,20.8,26.7,4,211,0.046,-0.006,1.053,3.767,1.074,0.254,hand_opening,movement_phase
15600,20.8,19.0,13.6,16.5,20.2,2,190,0.092,-0.021,0.821,2.453,0.052,-1.082,hand_opening,movement_phase
15700,15.0,13.0,18.0,15.2,13.0,2,201,0.054,-0.003,0.863,2.479,-0.318,0.308,hand_opening,movement_phase
15800,9.4,10.3,7.5,10.3,13.0,0,209,0.054,-0.051,0.948,2.569,0.944,-0.445,hand_opening,movement_phase
15900,13.6,4.6,15.1,7.6,6.0,4,229,-0.016,0.0,0.997,2.32,2.12,-0.217,hand_opening,movement_phase
16000,9.1,7.1,10.1,5.4,5.8,5,184,0.063,-0.06,0.938,5.329,0.222,0.956,hand_closing,movement_phase
16100,13.3,13.4,8.6,15.7,16.9,6,214,-0.019,-0.028,1.015,3.949,-0.437,-1.371,hand_closing,movement_phase
16200,15.6,16.1,15.7,14.4,19.0,12,228,0.052,-0.002,0.918,5.894,0.771,0.585,hand_closing,movement_phase
16300,20.3,19.5,18.8,17.7,20.1,9,219,0.023,-0.021,0.984,5.877,0.43,-0.362,hand_closing,movement_phase
16400,26.6,24.3,25.7,22.0,22.6,13,283,-0.052,-0.081,0.983,3.313,0.045,0.997,hand_closing,movement_phase
16500,22.9,27.4,23.7,25.7,28.6,16,254,0.034,-0.052,0.987,3.195,-1.339,0.119,hand_closing,movement_phase
16600,29.9,30.5,34.1,32.4,30.0,17,299,0.017,-0.029,1.024,5.581,0.102,-0.483,hand_closing,movement_phase
16700,32.1,31.6,30.8,38.0,31.7,19,305,0.024,-0.021,0.97,2.071,0.049,-1.105,hand_closing,movement_phase
16800,41.8,35.4,41.5,27.8,35.7,19,305,0.105,0.039,1.015,3.83,0.589,0.669,hand_closing,movement_phase
16900,40.2,44.0,42.5,39.6,36.2,22,356,0.04,-0.027,0.98,3.575,0.408,1.272,hand_closing,movement_phase
17000,38.0,40.8,42.5,39.5,45.8,24,339,0.008,-0.1,0.914,3.106,-0.618,0.314,hand_closing,movement_phase
17100,46.8,46.2,53.0,42.4,46.2,25,365,-0.009,-0.092,0.918,1.805,0.731,-1.551,hand_closing,movement_phase
17200,55.1,47.0,49.0,49.9,53.7,27,370,0.043,0.049,0.947,3.684,2.233,0.517,hand_closing,movement_phase
17300,54.0,51.9,52.3,53.4,54.9,30,374,0.009,-0.081,1.007,4.505,-0.366,-0.083,hand_closing,movement_phase
17400,63.9,52.9,56.5,54.6,57.5,28,390,0.021,0.028,1.003,4.424,0.474,0.596,hand_closing,movement_phase
17500,58.1,55.2,58.3,57.9,61.3,32,428,0.079,-0.041,0.947,5.546,0.173,-0.658,hand_closing,movement_phase
17600,57.9,54.9,53.0,57.2,59.1,46,429,-0.104,-0.036,1.001,-0.362,-1.178,-0.049,grip_hold,movement_phase
17700,60.1,56.2,62.5,63.7,57.4,46,453,0.139,-0.018,0.962,-0.987,0.043,-0.365,grip_hold,movement_phase
17800,57.2,58.7,54.8,61.3,57.6,47,435,-0.001,-0.024,0.872,0.772,0.809,-0.234,grip_hold,movement_phase
17900,51.7,54.8,56.6,60.9,59.8,46,432,-0.078,-0.025,1.041,0.793,-0.092,-0.829,grip_hold,movement_phase
18000,59.4,59.1,59.8,57.5,57.8,45,431,0.035,0.025,0.959,0.326,-0.692,1.024,grip_hold,movement_phase
18100,56.2,57.1,58.4,60.5,55.9,45,414,-0.045,-0.061,0.919,-0.538,-0.185,-0.172,grip_hold,movement_phase
18200,57.2,54.9,52.8,58.1,55.5,45,439,-0.01,-0.063,0.988,-0.345,-0.463,1.042,grip_hold,movement_phase
18300,58.2,60.3,58.5,57.7,53.1,45,445,0.017,0.008,0.958,0.454,0.62,0.568,grip_hold,movement_phase
18400,59.7,57.1,58.6,58.8,56.0,48,472,0.012,-0.057,0.954,-0.074,0.245,-0.108,grip_hold,movement_phase
18500,61.0,55.8,53.8,62.0,57.0,44,406,0.048,-0.045,0.938,-0.852,0.287,0.384,grip_hold,movement_phase
18600,57.3,57.5,54.5,59.8,57.4,49,452,0.032,-0.062,0.955,0.095,0.837,-1.067,grip_hold,movement_phase
18700,58.1,54.8,54.9,58.8,57.0,49,428,0.064,-0.012,0.904,-1.161,0.35,-0.426,grip_hold,movement_phase
18800,57.7,56.2,57.5,58.3,57.5,46,387,-0.028,0.006,0.991,-0.986,0.769,0.369,grip_hold,movement_phase
18900,57.5,58.6,57.1,58.9,57.2,47,417,0.057,0.011,1.004,-1.531,-0.656,-0.064,grip_hold,movement_phase
19000,63.7,57.8,59.5,53.0,53.0,38,343,0.035,0.013,0.956,-2.75,0.73,-1.567,release,movement_phase
19100,58.8,56.1,55.3,54.8,52.4,33,290,0.004,-0.062,0.984,-0.6,-0.656,-1.069,release,movement_phase
19200,55.7,50.8,46.7,49.1,46.4,29,338,0.031,0.026,0.902,-1.791,0.738,-1.105,release,movement_phase
19300,46.7,46.9,45.6,49.9,44.1,29,322,0.092,0.023,0.895,-5.352,0.532,0.192,release,movement_phase
19400,44.6,39.0,38.6,39.3,41.9,25,275,-0.043,0.007,0.911,-0.256,1.796,0.565,release,movement_phase
19500,41.6,38.5,38.0,40.5,32.1,26,257,0.002,-0.008,0.999,-2.876,-0.023,-0.607,release,movement_phase
19600,29.7,30.4,29.9,35.1,33.8,24,265,0.108,-0.063,1.018,-4.719,-0.548,0.534,release,movement_phase
19700,33.7,30.7,29.5,31.1,29.1,20,234,-0.058,-0.028,1.022,-3.285,-0.705,1.462,release,movement_phase
19800,29.2,26.2,32.2,28.7,21.2,17,188,0.098,-0.032,0.983,-1.121,-0.014,3.275,release,movement_phase
19900,25.9,20.9,25.2,20.6,21.8,19,185,0.037,-0.004,1.009,-4.971,0.691,0.391,release,movement_phase
20000,21.0,18.3,18.6,17.3,16.5,17,180,0.08,-0.031,1.024,-2.174,1.13,2.661,release,movement_phase
20100,14.3,17.4,20.3,11.1,11.9,9,186,0.041,-0.013,1.011,-3.487,-1.367,-1.393,release,movement_phase
20200,17.9,10.4,10.0,12.2,8.6,13,201,-0.014,-0.064,0.973,-4.205,-1.513,0.402,release,movement_phase
20300,9.0,6.7,7.8,11.7,8.1,9,159,0.066,0.017,1.013,-5.283,-1.03,0.41,release,movement_phase
20400,51.7,50.5,50.8,46.3,51.9,3,189,0.08,-0.016,0.982,3.869,-0.237,-0.327,hand_opening,movement_phase
20500,50.4,46.3,46.7,47.8,47.2,4,193,-0.001,0.004,0.979,3.018,1.933,-0.325,hand_opening,movement_phase
20600,43.5,44.3,44.2,42.9,44.9,2,161,0.115,-0.038,0.982,1.096,0.343,-0.751,hand_opening,movement_phase
20700,41.1,40.8,34.3,40.0,46.3,2,229,0.041,-0.009,0.946,2.781,-0.046,-0.394,hand_opening,movement_phase
20800,42.4,39.7,34.8,35.3,37.9,3,187,0.061,-0.029,0.924,2.12,-0.266,-0.485,hand_opening,movement_phase
20900,34.5,39.9,30.5,32.2,35.2,3,162,-0.017,0.053,0.995,2.258,-0.445,0.361,hand_opening,movement_phase
21000,37.2,34.5,29.8,29.7,33.0,0,253,0.053,-0.016,0.994,1.687,-0.762,0.208,hand_opening,movement_phase
21100,23.1,30.2,31.7,26.2,25.8,0,171,0.043,-0.067,0.944,2.353,-0.011,-0.219,hand_opening,movement_phase
21200,22.3,26.2,21.3,20.3,25.3,1,164,0.017,-0.014,0.938,3.471,1.096,0.72,hand_opening,movement_phase
21300,22.1,22.4,21.2,16.2,23.3,1,188,0.067,-0.021,0.95,2.201,-0.303,0.093,hand_opening,movement_phase
21400,17.6,18.1,18.6,20.3,16.8,5,221,-0.015,-0.025,0.935,2.324,1.592,-0.36,hand_opening,movement_phase
