time_ms,thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,grip_force,emg_level,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,exercise_state,interpretation
6600,90.0,86.3,88.5,88.1,90.4,95,533,-0.003,-0.005,0.939,0.554,0.534,0.438,grip_hold,successful_grip
6700,90.0,91.3,85.7,87.1,87.3,93,500,-0.005,-0.047,0.959,0.284,-0.104,0.309,grip_hold,successful_grip
6800,90.6,88.6,86.1,89.5,87.6,89,499,-0.001,-0.071,1.007,1.955,0.364,-0.1,grip_hold,successful_grip
6900,88.2,88.6,88.7,90.8,87.9,93,515,0.029,-0.033,1.038,0.906,-0.39,0.131,grip_hold,successful_grip
7000,89.4,90.6,88.1,90.6,86.8,93,492,0.049,0.002,0.953,0.085,-0.481,0.495,grip_hold,successful_grip
7100,86.8,87.9,90.6,90.9,86.0,91,505,0.099,-0.057,1.001,1.082,-0.094,-0.883,grip_hold,successful_grip
7200,89.8,90.1,88.2,89.4,89.2,92,502,0.002,-0.034,0.981,0.026,-0.487,0.666,grip_hold,successful_grip
7300,85.8,91.0,92.6,88.4,91.1,89,531,-0.016,-0.0,1.032,1.501,-0.998,-0.08,grip_hold,successful_grip
7400,90.2,89.0,90.1,93.0,91.0,63,411,-0.005,-0.066,0.918,-4.18,1.226,1.308,release,movement_phase
7500,80.9,82.6,79.8,82.6,79.5,63,388,0.014,-0.054,0.928,-5.074,0.171,-0.95,release,movement_phase
7600,74.6,74.8,74.3,71.4,74.9,54,386,0.005,-0.048,0.911,-5.133,0.335,0.065,release,movement_phase
7700,71.5,68.4,68.4,71.1,66.9,51,371,-0.013,0.03,0.988,-4.453,-1.261,0.242,release,movement_phase
7800,59.4,69.2,57.9,61.2,62.4,45,368,0.055,-0.051,0.91,-1.042,-0.709,-1.493,release,movement_phase
7900,57.1,58.8,53.6,59.3,56.6,45,339,0.051,0.002,0.956,-3.434,-0.477,-1.648,release,movement_phase
8000,46.8,55.0,55.0,49.5,50.0,40,287,-0.028,-0.055,0.987,-2.018,0.997,-1.028,release,movement_phase
8100,41.3,44.3,44.0,44.7,49.1,36,277,0.064,0.019,1.007,-4.1,1.433,0.089,release,movement_phase
8200,37.9,43.7,38.7,36.5,38.9,29,268,0.087,-0.027,1.09,-3.969,-1.255,-2.053,release,movement_phase
8300,35.6,32.8,34.0,37.0,36.2,28,235,-0.097,0.04,1.003,-5.738,-0.592,0.465,release,movement_phase
8400,28.9,26.7,29.8,25.5,29.4,23,251,0.046,-0.065,0.943,-3.732,1.955,-0.902,release,movement_phase
8500,23.5,22.7,20.4,23.4,21.2,18,210,0.003,-0.007,0.944,-5.316,0.198,-1.599,release,movement_phase
8600,16.4,10.9,14.6,14.7,15.7,12,152,0.11,0.026,0.947,-4.399,1.374,-0.644,release,movement_phase
8700,4.0,12.5,6.3,9.3,5.6,13,182,0.071,0.009,0.968,-3.292,-0.073,0.35,release,movement_phase
8800,76.6,80.2,76.4,81.0,78.2,4,147,-0.022,-0.028,1.026,3.203,-0.485,0.162,hand_opening,movement_phase
8900,75.2,72.9,74.6,80.4,80.9,0,186,-0.006,-0.006,0.985,1.561,-0.446,0.05,hand_opening,movement_phase
9000,65.4,64.7,68.1,66.9,71.9,0,171,0.037,-0.032,0.951,2.181,0.95,1.329,hand_opening,movement_phase
9100,62.8,62.7,62.7,64.0,67.8,2,224,-0.033,-0.018,1.015,1.737,-0.389,-0.086,hand_opening,movement_phase
9200,53.9,52.4,59.2,61.1,58.0,6,175,0.002,0.02,0.991,1.374,0.006,-0.047,hand_opening,movement_phase
9300,52.1,52.9,54.0,49.9,55.2,0,189,0.074,-0.082,0.881,3.457,-1.089,0.484,hand_opening,movement_phase
9400,44.8,46.0,50.9,47.8,49.6,5,205,0.015,-0.073,0.956,3.105,0.159,0.076,hand_opening,movement_phase
9500,40.9,41.3,44.7,38.6,45.4,4,180,0.046,0.041,0.992,2.383,-0.134,0.263,hand_opening,movement_phase
9600,34.0,37.7,37.0,40.3,39.2,5,211,0.121,-0.093,1.012,1.234,0.016,0.747,hand_opening,movement_phase
9700,30.6,30.9,33.4,31.6,36.9,3,202,-0.007,0.003,0.98,3.333,-0.221,1.051,hand_opening,movement_phase
9800,22.6,21.4,30.0,26.6,30.8,3,194,-0.017,-0.029,0.968,3.14,0.223,0.395,hand_opening,movement_phase
9900,16.5,11.9,18.7,15.2,24.1,0,182,-0.024,-0.034,1.008,3.452,-1.019,-0.771,hand_opening,movement_phase
10000,12.3,12.2,14.7,17.8,20.8,3,229,0.158,-0.094,0.988,2.752,-1.189,-0.403,hand_opening,movement_phase
10100,10.1,4.9,10.2,5.4,10.4,5,181,-0.002,0.028,0.856,2.915,-1.169,-0.071,hand_opening,movement_phase
10200,2.2,11.2,10.1,3.6,12.9,7,205,0.089,-0.007,0.96,3.637,1.092,-0.704,hand_closing,movement_phase
10300,8.9,12.9,13.0,12.5,12.4,8,226,0.068,-0.125,0.937,3.867,1.005,0.396,hand_closing,movement_phase
10400,16.8,19.0,15.9,18.8,22.5,11,265,0.112,0.059,0.977,3.402,1.448,1.193,hand_closing,movement_phase
10500,18.4,26.4,26.8,23.1,26.1,17,219,0.029,-0.073,1.066,2.542,-1.454,0.798,hand_closing,movement_phase
10600,24.6,28.8,30.1,25.5,28.0,23,295,0.003,-0.052,1.005,3.097,0.838,0.367,hand_closing,movement_phase
10700,27.8,34.2,33.9,36.5,34.1,29,283,0.007,-0.072,0.963,4.234,-0.509,-0.264,hand_closing,movement_phase
10800,35.1,40.9,44.6,41.2,38.6,27,373,-0.005,-0.05,0.935,2.138,0.482,0.416,hand_closing,movement_phase
10900,41.3,45.9,44.9,43.8,47.0,34,370,0.048,0.015,0.976,3.791,-0.266,-0.971,hand_closing,movement_phase
11000,46.2,50.3,49.1,51.9,49.9,37,379,0.05,0.027,1.008,3.101,1.41,-1.832,hand_closing,movement_phase
11100,47.1,57.4,62.5,60.3,53.9,40,382,-0.029,-0.058,0.975,4.767,0.708,0.209,hand_closing,movement_phase
11200,55.8,60.8,59.6,61.7,62.2,43,421,0.006,-0.032,0.968,4.996,0.809,0.266,hand_closing,movement_phase
11300,64.5,65.4,69.8,65.0,66.1,44,450,0.083,0.011,0.936,4.33,-0.964,-1.056,hand_closing,movement_phase
11400,67.7,68.7,78.8,75.3,73.9,55,486,-0.02,-0.021,1.02,4.264,-1.136,0.375,hand_closing,movement_phase
11500,71.4,76.4,82.1,74.8,79.4,59,441,0.061,-0.052,0.927,3.372,0.958,0.748,hand_closing,movement_phase
11600,75.7,80.8,86.9,80.6,84.2,64,524,0.016,0.026,1.005,2.152,0.097,-1.154,hand_closing,movement_phase
11700,84.1,92.3,88.9,89.8,86.5,63,555,0.023,-0.045,0.944,3.555,-1.773,0.381,hand_closing,movement_phase
11800,87.4,88.8,89.5,89.5,87.8,88,523,-0.007,-0.05,0.939,-0.672,-0.594,-0.627,grip_hold,successful_grip
11900,84.4,83.7,85.2,89.3,87.4,88,559,0.011,-0.041,0.997,-1.249,0.102,0.136,grip_hold,successful_grip
12000,85.9,83.4,89.8,89.8,85.8,94,513,0.069,0.032,0.923,2.046,-0.026,-0.277,grip_hold,successful_grip
12100,85.2,84.2,90.8,87.3,89.6,92,531,0.062,0.018,1.008,-0.318,0.217,-0.737,grip_hold,successful_grip
12200,88.7,83.9,87.2,91.2,85.5,91,499,-0.033,0.008,0.984,0.58,0.546,1.331,grip_hold,successful_grip
12300,91.3,85.2,91.5,91.2,84.9,93,520,0.032,-0.06,0.95,0.258,0.778,-0.728,grip_hold,successful_grip
12400,89.8,85.9,89.4,88.4,86.3,89,534,0.064,-0.02,0.973,-1.258,0.901,0.882,grip_hold,successful_grip
12500,86.6,87.5,94.0,90.3,85.5,94,533,0.096,-0.017,1.018,0.303,0.187,-0.825,grip_hold,successful_grip
12600,87.4,85.1,88.3,88.5,86.3,91,523,0.11,-0.004,0.955,-1.178,-1.165,-0.075,grip_hold,successful_grip
12700,91.1,86.1,86.3,87.5,89.5,90,514,-0.001,-0.058,1.009,0.226,-0.26,0.312,grip_hold,successful_grip
12800,87.8,89.6,89.1,92.6,86.6,92,528,0.021,-0.018,1.044,-0.971,-0.434,-0.364,grip_hold,successful_grip
12900,88.5,85.0,85.9,87.8,88.4,91,527,0.088,-0.024,0.984,-0.489,-0.48,0.025,grip_hold,successful_grip
13000,86.0,88.9,87.4,93.5,85.8,94,495,0.038,0.023,0.939,0.032,0.329,0.305,grip_hold,successful_grip
13100,86.1,85.7,89.4,89.0,86.2,93,546,0.021,-0.011,0.964,0.342,-0.239,-0.041,grip_hold,successful_grip
13200,88.9,92.0,88.8,93.3,88.6,65,435,0.082,-0.031,1.057,-1.729,1.269,-0.272,release,movement_phase
13300,84.6,85.3,81.7,80.2,85.7,60,366,-0.014,-0.095,0.975,-4.124,-0.907,2.221,release,movement_phase
13400,80.4,75.7,77.8,73.0,75.6,55,352,0.06,-0.115,0.948,-4.237,-0.263,-0.741,release,movement_phase
13500,73.0,71.3,71.3,66.9,68.9,51,362,-0.032,-0.015,0.988,-3.269,0.882,-0.246,release,movement_phase
13600,63.0,66.5,62.3,61.1,64.3,51,334,0.042,-0.0,0.998,-4.857,0.256,0.499,release,movement_phase
13700,57.2,63.6,59.9,56.9,58.7,43,306,0.057,-0.005,0.97,-1.996,0.313,-1.041,release,movement_phase
13800,55.0,56.9,53.8,45.8,49.7,41,325,0.081,0.045,0.933,-2.888,-0.601,1.334,release,movement_phase
13900,47.9,46.3,47.5,42.4,50.5,34,285,0.027,-0.002,0.971,-3.793,-0.737,1.479,release,movement_phase
14000,43.1,42.0,42.0,39.8,39.0,28,215,-0.004,0.067,1.017,-3.028,0.108,0.951,release,movement_phase
14100,37.2,33.8,35.6,35.6,34.4,23,211,-0.076,-0.067,0.968,-1.746,0.548,0.468,release,movement_phase
14200,28.3,29.1,30.9,24.4,26.9,25,224,0.046,-0.032,0.909,-3.639,-0.057,-0.044,release,movement_phase
14300,21.0,23.4,21.7,23.9,19.3,18,210,0.104,-0.024,0.958,-3.61,0.521,-0.498,release,movement_phase
14400,17.8,12.6,16.2,13.0,15.9,14,160,0.009,-0.021,0.999,-2.942,0.849,-1.128,release,movement_phase
14500,0.6,8.9,7.0,8.8,14.6,7,190,0.024,-0.025,0.991,-4.79,1.221,0.004,release,movement_phase
14600,83.2,77.1,82.4,79.4,78.8,6,146,-0.055,-0.0,0.976,3.341,0.003,0.784,hand_opening,movement_phase
14700,77.2,66.0,78.0,73.4,71.3,5,195,0.012,0.04,0.988,3.223,-1.01,0.057,hand_opening,movement_phase
14800,72.2,72.8,70.4,66.0,70.6,3,208,0.121,0.071,0.966,1.206,1.109,0.237,hand_opening,movement_phase
14900,63.3,62.6,66.8,64.3,61.4,4,220,-0.006,-0.023,0.901,2.481,0.253,0.222,hand_opening,movement_phase
15000,57.3,62.7,62.6,53.1,61.1,6,177,0.088,-0.026,0.925,1.393,-0.737,0.553,hand_opening,movement_phase
15100,55.6,55.5,52.5,51.9,48.8,6,199,0.109,-0.048,0.987,1.781,-0.01,-0.082,hand_opening,movement_phase
15200,49.9,47.0,50.5,43.3,49.5,0,188,0.036,-0.094,0.928,2.578,-0.41,1.734,hand_opening,movement_phase
15300,41.7,37.7,46.4,38.5,42.1,6,202,0.002,-0.031,0.945,2.297,0.2,1.232,hand_opening,movement_phase
15400,31.8,32.5,39.9,34.1,37.8,2,189,0.017,-0.057,0.961,2.878,-0.415,-0.22,hand_opening,movement_phase
15500,31.7,27.9,35.9,26.9,28.9,5,197,0.074,-0.041,0.929,3.904,-0.287,0.222,hand_opening,movement_phase
15600,26.8,27.3,30.4,24.5,23.8,5,194,0.016,-0.013,0.979,3.845,0.057,-0.308,hand_opening,movement_phase
15700,19.5,19.0,20.6,18.1,14.9,2,178,-0.01,-0.027,0.943,3.893,-0.474,0.048,hand_opening,movement_phase
15800,17.3,13.7,20.2,14.6,12.1,4,208,0.103,0.003,0.971,5.432,1.003,0.373,hand_opening,movement_phase
15900,8.4,8.5,9.3,2.4,4.3,2,197,0.013,-0.006,0.958,3.223,0.005,0.166,hand_opening,movement_phase
16000,7.4,6.0,12.4,11.1,10.4,3,230,-0.008,-0.029,0.952,2.296,-0.667,0.598,hand_closing,movement_phase
16100,14.6,10.2,14.2,11.7,11.2,8,221,0.018,-0.009,0.992,4.472,-1.437,-0.54,hand_closing,movement_phase
16200,18.4,15.3,16.9,20.9,19.5,12,238,0.093,-0.06,0.941,5.544,1.185,-0.855,hand_closing,movement_phase
16300,21.5,26.5,18.4,21.9,25.5,18,302,0.049,0.025,0.995,5.06,1.018,-1.054,hand_closing,movement_phase
16400,23.2,28.8,26.3,31.0,26.1,22,277,0.061,-0.086,0.979,4.055,0.022,-0.842,hand_closing,movement_phase
16500,39.1,38.3,32.0,35.9,34.4,26,305,0.133,0.014,0.963,2.139,0.325,-0.201,hand_closing,movement_phase
16600,36.2,43.5,39.1,40.5,43.5,28,326,0.087,-0.06,0.893,5.743,0.706,-1.036,hand_closing,movement_phase
16700,40.2,48.2,47.7,42.6,41.6,39,346,0.077,0.007,1.086,4.638,1.913,1.265,hand_closing,movement_phase
16800,46.7,53.5,51.7,54.1,46.7,37,393,0.069,-0.013,0.959,3.774,0.167,-1.04,hand_closing,movement_phase
16900,53.3,56.7,54.0,56.4,54.6,44,412,0.01,-0.05,0.939,1.89,-1.162,1.142,hand_closing,movement_phase
17000,62.3,59.3,66.1,63.2,61.8,44,393,-0.025,-0.019,1.033,3.579,0.695,0.667,hand_closing,movement_phase
17100,66.9,68.6,66.3,65.4,65.9,47,470,0.09,-0.073,0.904,3.622,0.823,-0.588,hand_closing,movement_phase
17200,69.5,74.0,74.6,68.4,67.2,55,484,0.058,-0.011,1.0,3.664,-0.164,-0.798,hand_closing,movement_phase
17300,77.9,75.6,73.8,77.0,75.4,57,504,-0.053,-0.08,0.966,3.037,-0.908,0.004,hand_closing,movement_phase
17400,81.9,85.3,82.4,78.9,86.2,63,512,0.029,-0.03,0.971,3.295,0.233,-0.873,hand_closing,movement_phase
17500,83.7,90.8,90.4,90.2,83.6,63,535,0.025,-0.046,0.999,5.411,0.806,-0.697,hand_closing,movement_phase
17600,89.2,88.9,86.7,81.8,88.5,92,519,0.025,0.006,1.0,-1.727,-0.504,0.928,grip_hold,successful_grip
17700,87.3,87.6,85.2,87.7,85.7,89,567,0.067,-0.06,0.938,-0.669,-0.131,-0.305,grip_hold,successful_grip
17800,88.6,84.6,84.9,88.4,86.7,90,482,0.067,-0.042,0.951,0.182,-0.927,-1.256,grip_hold,successful_grip
17900,89.4,90.0,90.9,85.4,85.0,91,546,0.017,-0.046,0.965,-0.074,0.156,-0.098,grip_hold,successful_grip
18000,85.6,86.7,88.7,84.3,90.4,93,515,0.056,-0.002,0.977,-0.145,0.9,-1.49,grip_hold,successful_grip
18100,86.2,88.1,88.8,88.6,85.1,95,486,0.015,-0.041,1.035,-1.264,-0.3,0.044,grip_hold,successful_grip
18200,90.2,86.7,89.2,84.0,87.1,90,553,0.061,-0.029,0.948,1.479,-1.155,-0.375,grip_hold,successful_grip
18300,86.9,91.4,88.1,86.3,87.4,92,563,0.057,0.034,1.007,0.271,0.286,0.005,grip_hold,successful_grip
18400,86.7,85.8,90.1,88.2,88.1,95,513,0.074,0.008,0.972,1.712,1.103,-1.225,grip_hold,successful_grip
18500,88.4,88.9,84.2,90.4,86.1,91,527,-0.04,0.013,1.035,-0.407,0.391,0.413,grip_hold,successful_grip
18600,89.4,88.3,87.9,86.0,87.1,93,565,-0.037,-0.067,0.996,-0.14,0.406,0.561,grip_hold,successful_grip
18700,85.0,90.1,83.9,85.9,89.0,91,556,-0.0,-0.008,0.997,0.158,-0.159,-0.838,grip_hold,successful_grip
18800,88.1,85.9,85.7,84.2,87.8,96,549,-0.01,0.031,0.994,-0.233,-0.846,-0.155,grip_hold,successful_grip
18900,88.8,86.0,85.9,85.0,85.4,92,524,0.029,-0.012,1.002,0.018,0.638,0.42,grip_hold,successful_grip
19000,87.8,88.9,88.6,81.6,86.8,65,405,0.022,0.055,0.966,-2.27,-0.686,1.892,release,movement_phase
19100,88.1,85.6,80.3,82.5,78.5,61,369,0.054,-0.044,1.016,-4.545,-2.203,-0.139,release,movement_phase
19200,79.4,79.1,75.1,75.5,71.4,57,384,-0.026,-0.033,0.926,-3.449,0.822,0.434,release,movement_phase
19300,72.8,73.4,67.6,69.0,65.9,52,397,0.187,0.043,0.983,-3.366,0.541,1.222,release,movement_phase
19400,64.1,64.0,61.9,57.1,65.6,48,322,0.072,-0.092,0.919,-4.178,-0.59,-0.198,release,movement_phase
19500,57.4,60.3,57.0,57.4,56.0,42,325,0.013,0.053,0.966,-4.844,-1.049,0.321,release,movement_phase
19600,55.3,51.8,53.6,48.3,52.3,38,299,-0.01,-0.002,0.972,-1.069,-0.624,-0.73,release,movement_phase
19700,48.4,48.6,44.8,39.0,46.3,35,274,0.034,-0.033,0.963,-2.634,-1.258,-0.037,release,movement_phase
19800,39.2,40.9,37.1,33.7,41.4,30,256,0.022,-0.0,0.988,-3.725,-0.731,0.827,release,movement_phase
19900,35.6,35.2,26.7,28.1,36.1,24,245,-0.042,-0.009,0.928,-4.143,-1.605,-1.163,release,movement_phase
20000,30.6,27.5,25.9,24.9,27.2,22,217,-0.052,0.047,0.951,-0.494,-0.117,1.313,release,movement_phase
20100,21.6,23.7,23.7,13.3,21.3,15,196,0.015,-0.061,1.037,-2.899,1.088,-0.817,release,movement_phase
20200,21.3,14.5,10.4,13.9,13.4,11,176,0.001,-0.001,1.01,-1.982,-1.018,0.165,release,movement_phase
20300,13.4,12.7,9.2,5.7,5.8,12,143,0.089,-0.02,0.917,-1.785,-1.09,-0.502,release,movement_phase
20400,77.6,83.0,82.2,79.3,76.2,4,194,0.066,-0.057,0.96,1.417,-0.669,2.048,hand_opening,movement_phase
20500,74.8,73.4,73.4,72.2,73.4,0,191,0.058,-0.016,0.948,0.084,0.431,-1.063,hand_opening,movement_phase
20600,67.5,69.1,70.0,66.3,64.7,0,176,-0.029,-0.052,0.997,2.783,-0.359,-0.437,hand_opening,movement_phase
20700,60.7,60.2,68.7,64.7,60.8,6,210,0.038,0.02,0.955,2.708,1.025,-1.594,hand_opening,movement_phase
20800,59.9,57.9,62.9,59.9,56.1,3,225,-0.006,-0.065,0.896,1.872,-0.827,0.128,hand_opening,movement_phase
20900,55.7,49.4,56.4,51.2,48.6,5,192,-0.05,-0.01,0.871,1.94,0.261,-0.614,hand_opening,movement_phase
21000,49.1,45.1,49.2,51.5,36.3,7,207,-0.038,-0.019,0.98,1.971,0.266,-0.753,hand_opening,movement_phase
21100,39.6,42.3,43.7,43.1,31.9,1,197,0.04,-0.058,0.969,0.944,-0.128,0.926,hand_opening,movement_phase
21200,41.3,34.1,38.9,36.1,34.0,5,208,0.071,-0.078,1.007,4.424,0.756,0.625,hand_opening,movement_phase
21300,29.9,25.3,28.4,28.0,28.9,1,177,0.095,0.021,0.997,1.549,-0.024,0.383,hand_opening,movement_phase
21400,23.6,25.9,26.6,22.1,22.8,3,182,0.014,-0.033,0.99,1.908,1.91,-0.691,hand_opening,movement_phase
